Date,Close
20050223,97.9609
20050224,97.9063
20050225,97.875
20050228,97.7891
20050301,97.7969
20050302,97.8359
20050303,97.8047
20050304,97.8359
20050307,97.7969
20050308,97.7734
20050309,97.6953
20050310,97.6875
20050311,97.5859
20050314,97.5781
20050315,97.5703
20050316,97.625
20050317,97.6719
20050318,97.6563
20050321,97.5859
20050322,97.4219
20050323,97.3359
20050324,97.3203
20050328,97.2969
20050329,97.3281
20050330,97.3438
20050331,97.4844
20050401,97.5938
20050404,97.625
20050405,97.6172
20050406,97.6875
20050407,97.6563
20050408,97.5859
20050411,97.625
20050412,97.7109
20050413,97.7969
20050414,97.9141
20050415,98.0313
20050418,98.0469
20050419,98.1172
20050420,98.0938
20050421,97.8906
20050422,97.9375
20050425,97.8828
20050426,97.8516
20050427,97.9063
20050428,98.0156
20050429,97.8906
20050502,97.9219
20050503,97.8672
20050504,97.9688
20050505,98.1172
20050506,97.8047
20050509,97.75
20050510,97.8594
20050511,97.8828
20050512,97.9297
20050513,98.0469
20050516,98.0547
20050517,98.0547
20050518,98.1172
20050519,97.9844
20050520,97.9141
20050523,97.9922
20050524,98.0547
20050525,98.0703
20050526,98.0156
20050527,98.0
20050531,98.0859
20050601,98.2891
20050602,98.25
20050603,98.1484
20050606,98.125
20050607,98.1719
20050608,98.0859
20050609,98.0391
20050610,97.9219
20050613,97.9141
20050614,97.9219
20050615,97.9063
20050616,97.9688
20050617,97.9531
20050620,97.9297
20050621,97.9844
20050622,98.1719
20050623,98.1563
20050624,98.2578
20050627,98.2578
20050628,98.1406
20050629,98.0938
20050630,98.0938
20050701,97.9219
20050705,97.8438
20050706,97.8672
20050707,97.9766
20050708,97.8516
20050711,97.8203
20050712,97.7813
20050713,97.7578
20050714,97.7578
20050715,97.7422
20050718,97.7031
20050719,97.75
20050720,97.7266
20050721,97.6094
20050722,97.6719
20050725,97.625
20050726,97.6172
20050727,97.5547
20050728,97.5938
20050729,97.4922
20050801,97.4531
20050802,97.4375
20050803,97.4922
20050804,97.4766
20050805,97.3359
20050808,97.2734
20050809,97.3203
20050810,97.3203
20050811,97.4063
20050812,97.5
20050815,97.4531
20050816,97.5234
20050817,97.4688
20050818,97.5547
20050819,97.5391
20050822,97.5469
20050823,97.6094
20050824,97.6016
20050825,97.5938
20050826,97.4844
20050829,97.4844
20050830,97.7188
20050831,97.9063
20050901,98.1016
20050902,98.1016
20050906,97.9922
20050907,97.8984
20050908,97.875
20050909,97.8672
20050912,97.8203
20050913,97.8828
20050914,97.8438
20050915,97.8203
20050916,97.7188
20050919,97.7813
20050920,97.6719
20050921,97.8125
20050922,97.8438
20050923,97.6953
20050926,97.6406
20050927,97.5781
20050928,97.5625
20050929,97.5078
20050930,97.3984
20051003,97.3281
20051004,97.3203
20051005,97.3438
20051006,97.3828
20051007,97.3828
20051011,97.3438
20051012,97.2891
20051013,97.2734
20051014,97.2344
20051017,97.2422
20051018,97.2656
20051019,97.2891
20051020,97.2656
20051021,97.3594
20051024,97.2891
20051025,97.1797
20051026,97.0625
20051027,97.0859
20051028,97.0625
20051031,97.0547
20051101,97.0
20051102,96.9844
20051103,96.9297
20051104,96.9297
20051107,96.9297
20051108,97.0078
20051109,96.8984
20051110,96.9922
20051114,96.9063
20051115,96.9453
20051116,97.0625
20051117,97.1406
20051118,97.0938
20051121,97.1641
20051122,97.3047
20051123,97.2031
20051125,97.2656
20051128,97.2656
20051129,97.125
20051130,97.0781
20051201,97.0313
20051202,97.0469
20051205,96.9922
20051206,97.0938
20051207,97.0859
20051208,97.1875
20051209,97.0703
20051212,97.0547
20051213,97.0781
20051214,97.1797
20051215,97.1797
20051216,97.1953
20051219,97.1719
20051220,97.1406
20051221,97.0859
20051222,97.1719
20051223,97.2031
20051227,97.2656
20051228,97.2266
20051229,97.2109
20051230,97.1719
20060103,97.2969
20060104,97.3672
20060105,97.3438
20060106,97.2734
20060109,97.2813
20060110,97.2109
20060111,97.1406
20060112,97.25
20060113,97.3516
20060117,97.3516
20060118,97.3516
20060119,97.2734
20060120,97.2969
20060123,97.3203
20060124,97.2891
20060125,97.1484
20060126,97.0859
20060127,97.0781
20060130,97.0234
20060131,97.0
20060201,96.8984
20060202,96.8984
20060203,96.8984
20060206,96.8438
20060207,96.8672
20060208,96.8047
20060209,96.7813
20060210,96.7422
20060213,96.75
20060214,96.7188
20060215,96.7109
20060216,96.7109
20060217,96.7656
20060221,96.7109
20060222,96.7422
20060223,96.6797
20060224,96.6875
20060227,96.6797
20060228,96.7578
20060301,96.7109
20060302,96.6875
20060303,96.625
20060306,96.5859
20060307,96.5859
20060308,96.6016
20060309,96.6094
20060310,96.5547
20060313,96.5547
20060314,96.7188
20060315,96.6953
20060316,96.8516
20060317,96.8359
20060320,96.8281
20060321,96.6953
20060322,96.6719
20060323,96.6094
20060324,96.7344
20060327,96.7031
20060328,96.5703
20060329,96.5156
20060330,96.4688
20060331,96.5
20060403,96.4219
20060404,96.4766
20060405,96.5391
20060406,96.4922
20060407,96.3906
20060410,96.3906
20060411,96.4219
20060412,96.3594
20060413,96.3047
20060417,96.375
20060418,96.4922
20060419,96.4453
20060420,96.4141
20060421,96.3828
20060424,96.4141
20060425,96.3125
20060426,96.2266
20060427,96.3594
20060428,96.4375
20060501,96.3281
20060502,96.3359
20060503,96.3047
20060504,96.2578
20060505,96.3047
20060508,96.2656
20060509,96.2656
20060510,96.2344
20060511,96.2344
20060512,96.2109
20060515,96.25
20060516,96.3125
20060517,96.2578
20060518,96.3281
20060519,96.2813
20060522,96.3125
20060523,96.2734
20060524,96.3281
20060525,96.2891
20060526,96.3125
20060530,96.25
20060531,96.1328
20060601,96.1406
20060602,96.3516
20060605,96.2344
20060606,96.2188
20060607,96.1797
20060608,96.2109
20060609,96.1953
20060612,96.1875
20060613,96.1875
20060614,96.0234
20060615,95.9688
20060616,95.9453
20060619,95.9063
20060620,95.8828
20060621,95.8906
20060622,95.8203
20060623,95.7734
20060626,95.7578
20060627,95.7813
20060628,95.7266
20060629,95.8594
20060630,95.9375
20060703,95.9141
20060705,95.7813
20060706,95.8281
20060707,95.9063
20060710,95.9063
20060711,95.9375
20060712,95.9219
20060713,95.9922
20060714,96.0703
20060717,96.0234
20060718,95.8984
20060719,96.0391
20060720,96.1328
20060721,96.1016
20060724,96.0859
20060725,96.0469
20060726,96.1094
20060727,96.125
20060728,96.2656
20060731,96.2813
20060801,96.2969
20060802,96.2969
20060803,96.2578
20060804,96.3828
20060807,96.3125
20060808,96.375
20060809,96.375
20060810,96.3594
20060811,96.2734
20060814,96.1875
20060815,96.3047
20060816,96.4297
20060817,96.3906
20060818,96.4297
20060821,96.4453
20060822,96.4453
20060823,96.4375
20060824,96.4219
20060825,96.4531
20060828,96.4141
20060829,96.4297
20060830,96.4844
20060831,96.5625
20060901,96.5938
20060905,96.5391
20060906,96.5
20060907,96.4844
20060908,96.5234
20060911,96.4609
20060912,96.4766
20060913,96.5078
20060914,96.4688
20060915,96.4063
20060918,96.3828
20060919,96.5156
20060920,96.5234
20060921,96.7188
20060922,96.7813
20060925,96.8281
20060926,96.7656
20060927,96.7734
20060928,96.7422
20060929,96.7188
20061002,96.7813
20061003,96.7656
20061004,96.8906
20061005,96.7891
20061006,96.6094
20061010,96.4844
20061011,96.3906
20061012,96.4141
20061013,96.3672
20061016,96.3984
20061017,96.4219
20061018,96.4141
20061019,96.3828
20061020,96.375
20061023,96.2969
20061024,96.2969
20061025,96.3594
20061026,96.4609
20061027,96.5703
20061030,96.5547
20061031,96.6719
20061101,96.7656
20061102,96.7188
20061103,96.4453
20061106,96.4375
20061107,96.5234
20061108,96.5625
20061109,96.5703
20061110,96.5938
20061113,96.5391
20061114,96.5781
20061115,96.4531
20061116,96.4063
20061117,96.5391
20061120,96.5391
20061121,96.5391
20061122,96.5547
20061124,96.5938
20061127,96.5938
20061128,96.6563
20061129,96.6406
20061130,96.75
20061201,96.9219
20061204,96.9219
20061205,96.9375
20061206,96.8281
20061207,96.8281
20061208,96.6563
20061211,96.6719
20061212,96.7578
20061213,96.5938
20061214,96.5547
20061215,96.6484
20061218,96.5781
20061219,96.5938
20061220,96.5938
20061221,96.6953
20061222,96.5625
20061226,96.5703
20061227,96.4531
20061228,96.3984
20061229,96.3594
20070102,96.4063
20070103,96.4609
20070104,96.5469
20070105,96.4766
20070108,96.4219
20070109,96.3984
20070110,96.3672
20070111,96.2734
20070112,96.2344
20070116,96.2578
20070117,96.1797
20070118,96.2109
20070119,96.1641
20070122,96.1719
20070123,96.125
20070124,96.1484
20070125,96.0703
20070126,96.0547
20070129,96.0391
20070130,96.0625
20070131,96.1406
20070201,96.1016
20070202,96.1328
20070205,96.1563
20070206,96.1953
20070207,96.2344
20070208,96.2344
20070209,96.1641
20070212,96.125
20070213,96.1094
20070214,96.25
20070215,96.3125
20070216,96.3125
20070220,96.3359
20070221,96.3047
20070222,96.2344
20070223,96.3047
20070226,96.3828
20070227,96.6641
20070228,96.6172
20070301,96.6406
20070302,96.7266
20070305,96.7109
20070306,96.6797
20070307,96.7422
20070308,96.7266
20070309,96.5156
20070312,96.6094
20070313,96.7109
20070314,96.7422
20070315,96.6719
20070316,96.6484
20070319,96.5859
20070320,96.6484
20070321,96.7422
20070322,96.6328
20070323,96.5703
20070326,96.6328
20070327,96.625
20070328,96.6563
20070329,96.5938
20070330,96.5703
20070402,96.5703
20070403,96.5
20070404,96.5234
20070405,96.4922
20070406,96.2734
20070409,96.2813
20070410,96.3516
20070411,96.3125
20070412,96.3047
20070413,96.2266
20070416,96.2578
20070417,96.375
20070418,96.4453
20070419,96.4453
20070420,96.4453
20070423,96.4766
20070424,96.5391
20070425,96.4766
20070426,96.3828
20070427,96.375
20070430,96.4844
20070501,96.4219
20070502,96.4141
20070503,96.2969
20070504,96.3594
20070507,96.3438
20070508,96.3594
20070509,96.2578
20070510,96.3203
20070511,96.2813
20070514,96.2422
20070515,96.2266
20070516,96.2266
20070517,96.1406
20070518,96.0781
20070521,96.0938
20070522,96.0391
20070523,96.0313
20070524,96.0234
20070525,96.0078
20070529,95.9453
20070530,95.9141
20070531,95.8672
20070601,95.7656
20070604,95.7813
20070605,95.7422
20070606,95.8047
20070607,95.7422
20070608,95.7344
20070611,95.7578
20070612,95.6484
20070613,95.625
20070614,95.6172
20070615,95.7031
20070618,95.7344
20070619,95.8359
20070620,95.7422
20070621,95.7422
20070622,95.8203
20070625,95.9297
20070626,95.8984
20070627,95.9531
20070628,95.8047
20070629,95.9531
20070702,96.0
20070703,95.9219
20070705,95.7656
20070706,95.7344
20070709,95.7656
20070710,95.9766
20070711,95.9375
20070712,95.8438
20070713,95.8516
20070716,95.9531
20070717,95.8828
20070718,96.0234
20070719,95.9844
20070720,96.125
20070723,96.0859
20070724,96.1484
20070725,96.2109
20070726,96.5625
20070727,96.5547
20070730,96.5
20070731,96.5313
20070801,96.5391
20070802,96.4922
20070803,96.6484
20070806,96.5703
20070807,96.4922
20070808,96.3125
20070809,96.5938
20070810,96.6172
20070813,96.6094
20070814,96.7422
20070815,96.8828
20070816,97.1953
20070817,97.0781
20070820,97.1953
20070821,97.2109
20070822,97.0
20070823,96.9844
20070824,96.8359
20070827,96.9063
20070828,97.1953
20070829,97.1172
20070830,97.2031
20070831,97.0938
20070904,97.1484
20070905,97.3906
20070906,97.3125
20070907,97.6094
20070910,97.6797
20070911,97.5156
20070912,97.5
20070913,97.3281
20070914,97.3438
20070917,97.3203
20070918,97.25
20070919,97.4688
20070920,97.2813
20070921,97.3359
20070924,97.3516
20070925,97.4609
20070926,97.4766
20070927,97.5391
20070928,97.5156
20071001,97.4141
20071002,97.4922
20071003,97.4453
20071004,97.4609
20071005,97.3047
20071009,97.2109
20071010,97.1719
20071011,97.1563
20071012,97.0234
20071015,97.0703
20071016,97.2109
20071017,97.4766
20071018,97.5703
20071019,97.75
20071022,97.7344
20071023,97.75
20071024,97.9375
20071025,97.9063
20071026,97.8672
20071029,97.7891
20071030,97.7734
20071031,97.5469
20071101,97.8047
20071102,98.0469
20071105,98.0
20071106,97.9609
20071107,98.1484
20071108,98.3438
20071109,98.3438
20071113,98.2266
20071114,98.1953
20071115,98.5234
20071116,98.5625
20071119,98.8047
20071120,98.8125
20071121,99.0
20071123,98.9922
20071126,99.2344
20071127,98.9609
20071128,98.7734
20071129,98.9844
20071130,99.0078
20071203,99.2031
20071204,99.2578
20071205,99.2813
20071206,99.0859
20071207,98.8594
20071210,98.8359
20071211,99.1719
20071212,98.9141
20071213,98.7734
20071214,98.5859
20071217,98.6797
20071218,98.7891
20071219,99.0
20071220,99.1328
20071221,98.875
20071224,98.8125
20071226,98.7109
20071227,98.8516
20071228,99.0391
20071231,99.1953
20080102,99.5781
20080103,99.6641
20080104,99.8672
20080107,99.7891
20080108,99.7891
20080109,99.9609
20080110,99.9219
20080111,100.1328
20080114,100.1484
20080115,100.2109
20080116,100.2578
20080117,100.375
20080118,100.5234
20080122,100.8438
20080123,100.9922
20080124,100.5469
20080125,100.6016
20080128,100.6172
20080129,100.4922
20080130,100.4844
20080131,100.6797
20080201,100.8281
20080204,100.9063
20080205,101.1016
20080206,101.0547
20080207,101.0
20080208,101.1172
20080211,101.1719
20080212,101.125
20080213,101.2578
20080214,101.2422
20080215,101.2109
20080219,100.9453
20080220,100.7344
20080221,101.0391
20080222,101.0625
20080225,100.8281
20080226,100.9688
20080227,101.0078
20080228,101.2734
20080229,101.7266
20080303,101.7891
20080304,101.7578
20080305,101.625
20080306,101.7188
20080307,101.8438
20080310,101.9063
20080311,101.5234
20080312,101.7031
20080313,101.7266
20080314,102.0938
20080317,102.1875
20080318,101.7188
20080319,101.9141
20080320,101.7344
20080324,101.2656
20080325,101.4063
20080326,101.5781
20080327,101.6172
20080328,101.7578
20080331,101.8125
20080401,101.5234
20080402,101.3516
20080403,101.3281
20080404,101.4922
20080407,101.3047
20080408,101.4531
20080409,101.7109
20080410,101.5547
20080411,101.7344
20080414,101.7031
20080415,101.5547
20080416,101.2578
20080417,101.0
20080418,100.8828
20080421,100.9141
20080422,100.8281
20080423,100.8516
20080424,100.5078
20080425,100.4922
20080428,100.6016
20080429,100.6328
20080430,100.8281
20080501,100.6563
20080502,100.4766
20080505,100.5547
20080506,100.625
20080507,100.7109
20080508,100.8516
20080509,100.8984
20080512,100.7734
20080513,100.3984
20080514,100.2813
20080515,100.4688
20080516,100.5
20080519,100.5938
20080520,100.7813
20080521,100.6016
20080522,100.3516
20080523,100.6328
20080527,100.5078
20080528,100.3125
20080529,100.2656
20080530,100.3281
20080602,100.5859
20080603,100.7813
20080604,100.7813
20080605,100.6641
20080606,100.8203
20080609,100.2031
20080610,99.8906
20080611,100.1016
20080612,99.7266
20080613,99.6484
20080616,99.6797
20080617,99.8438
20080618,99.9766
20080619,99.7188
20080620,99.9531
20080623,99.7813
20080624,100.0234
20080625,100.1406
20080626,100.4531
20080627,100.5
20080630,100.5547
20080701,100.5313
20080702,100.6719
20080703,100.7578
20080707,100.875
20080708,100.9141
20080709,101.0469
20080710,101.0078
20080711,100.6328
20080714,100.9141
20080715,101.0703
20080716,101.0313
20080717,100.7344
20080718,100.625
20080721,100.5938
20080722,100.5
20080723,100.3438
20080724,100.7344
20080725,100.5859
20080728,100.8359
20080729,100.75
20080730,100.7266
20080731,100.9531
20080801,100.9844
20080804,100.9297
20080805,100.9219
20080806,100.8594
20080807,101.1172
20080808,100.9922
20080811,100.875
20080812,101.1094
20080813,101.0234
20080814,101.1328
20080815,101.2344
20080818,101.3438
20080819,101.375
20080820,101.5156
20080821,101.3906
20080822,101.2344
20080825,101.3984
20080826,101.3672
20080827,101.4688
20080828,101.3516
20080829,101.4219
20080902,101.5781
20080903,101.5938
20080904,101.6875
20080905,101.5859
20080908,101.4922
20080909,101.6406
20080910,101.6328
20080911,101.6797
20080912,101.5859
20080915,102.4219
20080916,102.1328
20080917,102.6328
20080918,102.6875
20080919,101.6641
20080922,101.7109
20080923,101.7266
20080924,102.0078
20080925,101.5859
20080926,101.8359
20080929,102.5
20080930,101.8906
20081001,102.2109
20081002,102.5313
20081003,102.5156
20081006,102.9766
20081007,102.7734
20081008,102.5391
20081009,102.1719
20081010,102.4297
20081013,101.7969
20081014,102.1172
20081015,102.3672
20081016,102.5234
20081017,102.5078
20081020,102.2344
20081021,102.5313
20081022,102.5859
20081023,102.7188
20081024,102.6563
20081027,102.625
20081028,102.5938
20081029,102.7578
20081030,102.7109
20081031,102.5859
20081103,102.9531
20081104,103.0859
20081105,103.1719
20081106,103.2813
20081107,103.1797
20081110,103.3828
20081111,103.4219
20081112,103.6172
20081113,103.4766
20081114,103.4141
20081117,103.4766
20081118,103.6328
20081119,103.7344
20081120,103.9219
20081121,103.8594
20081124,103.6406
20081125,103.9688
20081126,104.0703
20081128,104.3594
20081201,104.5391
20081202,104.5234
20081203,104.4922
20081204,104.5391
20081205,104.3984
20081208,104.3906
20081209,104.5859
20081210,104.5703
20081211,104.7422
20081212,104.7734
20081215,104.8906
20081216,105.1328
20081217,105.0469
20081218,104.9922
20081219,104.8594
20081222,104.8438
20081223,104.8906
20081224,104.875
20081226,104.8984
20081229,105.1406
20081230,105.2188
20081231,105.2031
20090102,104.9453
20090105,105.1875
20090106,105.1484
20090107,105.1953
20090108,105.125
20090109,105.2969
20090112,105.375
20090113,105.375
20090114,105.3984
20090115,105.3906
20090116,105.4453
20090120,105.4766
20090121,105.3125
20090122,105.3828
20090123,105.2422
20090126,105.1797
20090127,105.2422
20090128,105.1563
20090129,105.0156
20090130,104.9844
20090202,105.0625
20090203,105.0234
20090204,104.9688
20090205,104.9688
20090206,104.9766
20090209,104.8516
20090210,105.1016
20090211,105.0781
20090212,105.1875
20090213,105.0391
20090217,105.1875
20090218,105.0313
20090219,104.9531
20090220,105.0469
20090223,105.0234
20090224,104.9688
20090225,104.8359
20090226,104.8672
20090227,105.0313
20090302,105.2734
20090303,105.2188
20090304,105.1328
20090305,105.2734
20090306,105.1563
20090309,105.0234
20090310,104.9688
20090311,104.9609
20090312,104.9453
20090313,105.0313
20090316,104.9531
20090317,104.8516
20090318,105.2656
20090319,105.2344
20090320,105.1563
20090323,105.1172
20090324,105.0859
20090325,105.0547
20090326,105.1641
20090327,105.1484
20090330,105.2344
20090331,105.3594
20090401,105.3047
20090402,105.1563
20090403,104.9609
20090406,104.9766
20090407,105.0234
20090408,105.0078
20090409,104.9609
20090413,105.1406
20090414,105.1875
20090415,105.1719
20090416,105.0625
20090417,104.9219
20090420,105.0391
20090421,104.9922
20090422,104.9063
20090423,104.9844
20090424,104.9766
20090427,105.1641
20090428,105.0703
20090429,105.125
20090430,105.1875
20090501,105.1563
20090504,105.125
20090505,105.1016
20090506,105.125
20090507,105.0547
20090508,105.0625
20090511,105.2422
20090512,105.2578
20090513,105.3203
20090514,105.3516
20090515,105.3594
20090518,105.2422
20090519,105.2813
20090520,105.3828
20090521,105.3281
20090522,105.2813
20090526,105.2734
20090527,105.2734
20090528,105.25
20090529,105.3984
20090601,105.2969
20090602,105.3203
20090603,105.4141
20090604,105.3438
20090605,104.6484
20090608,104.4375
20090609,104.7031
20090610,104.5938
20090611,104.6719
20090612,104.7969
20090615,104.9063
20090616,104.9609
20090617,105.0391
20090618,104.8438
20090619,104.9141
20090622,105.1016
20090623,105.1641
20090624,105.1094
20090625,105.2656
20090626,105.3281
20090629,105.3281
20090630,105.3125
20090701,105.4297
20090702,105.5859
20090706,105.6641
20090707,105.6172
20090708,105.7578
20090709,105.6953
20090710,105.7891
20090713,105.7578
20090714,105.7031
20090715,105.5313
20090716,105.625
20090717,105.5703
20090720,105.6406
20090721,105.7422
20090722,105.6875
20090723,105.4844
20090724,105.5703
20090727,105.5391
20090728,105.4531
20090729,105.3672
20090730,105.3047
20090731,105.4922
20090803,105.3594
20090804,105.3281
20090805,105.2734
20090806,105.3047
20090807,105.1016
20090810,105.25
20090811,105.3438
20090812,105.4922
20090813,105.5859
20090814,105.6563
20090817,105.7344
20090818,105.6875
20090819,105.7891
20090820,105.7969
20090821,105.6484
20090824,105.7891
20090825,105.7813
20090826,105.8359
20090827,105.8672
20090828,105.9297
20090831,106.0469
20090901,106.1797
20090902,106.2188
20090903,106.1875
20090904,106.1484
20090908,106.1719
20090909,106.1953
20090910,106.2813
20090911,106.2734
20090914,106.25
20090915,106.1953
20090916,106.1016
20090917,106.1719
20090918,106.0938
20090921,106.1406
20090922,106.2109
20090923,106.3359
20090924,106.3984
20090925,106.2891
20090928,106.3203
20090929,106.2734
20090930,106.375
20091001,106.5313
20091002,106.5469
20091005,106.5547
20091006,106.5234
20091007,106.625
20091008,106.5547
20091009,106.4141
20091012,106.4922
20091013,106.5781
20091014,106.5
20091015,106.4453
20091016,106.4141
20091019,106.4063
20091020,106.5234
20091021,106.4063
20091022,106.4609
20091023,106.3516
20091026,106.2969
20091027,106.4844
20091028,106.6016
20091029,106.5234
20091030,106.6953
20091102,106.6719
20091103,106.6875
20091104,106.7109
20091105,106.7578
20091106,106.8203
20091109,106.8203
20091110,106.8438
20091111,106.9297
20091112,106.9063
20091113,106.9141
20091116,107.0078
20091117,107.0234
20091118,107.0469
20091119,107.1016
20091120,107.0859
20091123,107.0625
20091124,107.1719
20091125,107.1875
20091127,107.2969
20091130,107.3672
20091201,107.3438
20091202,107.2422
20091203,107.2266
20091204,107.0078
20091207,107.1719
20091208,107.25
20091209,107.2266
20091210,107.1719
20091211,107.0859
20091214,107.0156
20091215,106.9688
20091216,107.0391
20091217,107.1875
20091218,107.125
20091221,106.9219
20091222,106.8516
20091223,106.8203
20091224,106.7109
20091228,106.5781
20091229,106.5859
20091230,106.5938
20091231,106.5
20100104,106.625
20100105,106.7813
20100106,106.8125
20100107,106.7578
20100108,106.8906
20100111,106.9453
20100112,107.0
20100113,106.9219
20100114,107.0078
20100115,107.125
20100119,107.0703
20100120,107.1094
20100121,107.1953
20100122,107.2656
20100125,107.2656
20100126,107.25
20100127,107.1875
20100128,107.25
20100129,107.3438
20100201,107.2969
20100202,107.3125
20100203,107.2578
20100204,107.3906
20100205,107.5156
20100208,107.4609
20100209,107.3906
20100210,107.2813
20100211,107.2969
20100212,107.3906
20100216,107.4531
20100217,107.3438
20100218,107.3125
20100219,107.2109
20100222,107.2969
20100223,107.4063
20100224,107.4375
20100225,107.5313
20100226,107.5781
20100301,107.5859
20100302,107.6094
20100303,107.5859
20100304,107.4922
20100305,107.4297
20100308,107.4531
20100309,107.4844
20100310,107.4297
20100311,107.3438
20100312,107.3203
20100315,107.375
20100316,107.4453
20100317,107.4063
20100318,107.3203
20100319,107.25
20100322,107.2344
20100323,107.2578
20100324,107.0859
20100325,107.0781
20100326,107.1875
20100329,107.2109
20100330,107.1797
20100331,107.2578
20100401,107.2109
20100402,107.0703
20100405,106.9297
20100406,107.0
20100407,107.1641
20100408,107.1797
20100409,107.1953
20100412,107.2422
20100413,107.2344
20100414,107.2266
20100415,107.2813
20100416,107.4609
20100419,107.3984
20100420,107.3359
20100421,107.3672
20100422,107.3125
20100423,107.2188
20100426,107.2422
20100427,107.4375
20100428,107.375
20100429,107.4766
20100430,107.5703
20100503,107.4844
20100504,107.6016
20100505,107.7578
20100506,107.9766
20100507,107.8828
20100510,107.8203
20100511,107.8203
20100512,107.7969
20100513,107.8203
20100514,107.9531
20100517,107.9219
20100518,108.0313
20100519,107.9922
20100520,108.0781
20100521,108.0625
20100524,108.0781
20100525,108.1094
20100526,108.0313
20100527,107.9453
20100528,108.1328
20100601,108.0938
20100602,108.0391
20100603,108.0
20100604,108.1719
20100607,108.1094
20100608,108.1172
20100609,108.1328
20100610,108.0469
20100611,108.1719
20100614,108.1406
20100615,108.1094
20100616,108.1563
20100617,108.2266
20100618,108.1875
20100621,108.1953
20100622,108.25
20100623,108.3359
20100624,108.3047
20100625,108.3516
20100628,108.4063
20100629,108.4688
20100630,108.4453
20100701,108.4297
20100702,108.4453
20100706,108.4531
20100707,108.4375
20100708,108.4531
20100709,108.4141
20100712,108.4219
20100713,108.3594
20100714,108.4922
20100715,108.4844
20100716,108.5
20100719,108.5
20100720,108.5391
20100721,108.5781
20100722,108.5547
20100723,108.5156
20100726,108.4688
20100727,108.3594
20100728,108.4766
20100729,108.5
20100730,108.5938
20100802,108.5703
20100803,108.625
20100804,108.5703
20100805,108.6328
20100806,108.6797
20100809,108.6328
20100810,108.6328
20100811,108.6563
20100812,108.5859
20100813,108.6172
20100816,108.6875
20100817,108.6641
20100818,108.6953
20100819,108.7266
20100820,108.7188
20100823,108.7266
20100824,108.7344
