y
1.01275
1.00245
1.00935
1.0172
1.0053
1.00445
1.00375
1.00365
0.99975
0.9992
0.9915
0.99235
0.98375
0.9846
0.98975
0.9911
0.9938
0.99005
0.98765
0.9934
1.0013
1.0089
1.0165
1.0178
1.01955
1.02325
1.022
1.01985
1.02405
1.0293
1.02365
1.01865
1.01715
1.0155
1.016
1.0158
1.01125
1.00955
1.0141
1.01065
1.0215
1.02215
1.01245
1.018
1.019
1.0169
1.0191
1.01165
1.0083
1.009
1.00615
1.00155
1.00195
1.00575
1.00545
0.99985
1.00835
1.0105
1.0146
1.0197
1.02265
1.0239
1.02325
1.02465
1.0272
1.0365
1.04335
1.04905
1.053
1.06665
1.06915
1.0637
1.06265
1.06355
1.0592
1.0645
1.0613
1.05985
1.043
1.0472
1.0512
1.0485
1.0462
1.0511
1.06375
1.067
1.06735
1.06255
1.06965
1.06245
1.06495
1.0714
1.07135
1.07525
1.06035
1.07055
1.0686
1.07225
1.061
1.0474
1.0357
1.03825
1.0385
1.03465
1.03355
1.0454
1.0643
1.06245
1.07955
1.0826
1.09925
1.10575
1.1278
1.1499
1.17325
1.1474
1.1625
1.19145
1.17855
1.185
1.1912
1.21385
1.2538
1.2472
1.27725
1.29485
1.27305
1.22365
1.2004
1.21245
1.1815
1.15015
1.16985
1.1982
1.1893
1.19435
1.20745
1.23815
1.21115
1.23695
1.2258
1.2311
1.25475
1.29705
1.26705
1.2322
1.225
1.23215
1.23185
1.2392
1.2484
1.2466
1.2522
1.27585
1.2712
1.2504
1.2626
1.2569
1.23615
1.24785
1.23375
1.20255
1.19155
1.2041
1.21575
1.2216
1.21915
1.2165
1.22145
1.22025
1.2171
1.2176
1.2059
1.18865
1.18425
1.1943
1.17975
1.18675
1.2185
1.22435
1.24865
1.25275
1.24325
1.25365
1.267
1.2556
1.2534
1.2318
1.22265
1.2305
1.21105
1.2265
1.2287
1.2447
1.22955
1.23225
1.23245
1.2205
1.21745
1.2437
1.23835
1.2438
1.2353
1.2426
1.2653
1.26105
1.2579
1.252
1.2503
1.24225
1.2574
1.2534
1.2759
1.29335
1.29305
1.27315
1.29065
1.287
1.3014
1.2792
1.28515
1.2778
1.27185
1.2718
1.27
1.2468
1.23945
1.24075
1.22185
1.2321
1.2318
1.23065
1.24185
1.2623
1.2601
1.26
1.2376
1.22995
1.23825
1.23735
1.23645
1.22365
1.22795
1.22005
1.21525
1.20325
1.20745
1.21315
1.2391
1.2357
1.23985
1.2229
1.20985
1.2206
1.21945
1.2026
1.19275
1.18525
1.17265
1.17505
1.1659
1.17005
1.14945
1.16675
1.1627
1.17415
1.16915
1.1778
1.16345
1.156
1.1417
1.13695
1.11945
1.12405
1.11635
1.12125
1.1135
1.09135
1.09335
1.08105
1.11045
1.097
1.11915
1.11585
1.10435
1.10855
1.1024
1.11865
1.1334
1.13565
1.1316
1.1323
1.1347
1.15495
1.14965
1.15765
1.1545
1.1527
1.15635
1.16235
1.1496
1.16305
1.16075
1.15935
1.16645
1.16735
1.16225
1.16395
1.15035
1.1329
1.11255
1.11725
1.11355
1.10615
1.1038
1.0997
1.08875
1.0868
1.08115
1.08145
1.08945
1.08355
1.07755
1.0659
1.07255
1.07055
1.0777
1.0813
1.0887
1.10175
1.0893
1.08745
1.09995
1.1086
1.10105
1.0953
1.08725
1.08115
1.07635
1.08675
1.09735
1.0876
1.0918
1.0937
1.10415
1.10515
1.10195
1.08835
1.0776
1.0781
1.0785
1.0772
1.0767
1.0828
1.07235
1.06585
1.06485
1.0691
1.079
1.06915
1.07445
1.08925
1.09125
1.08455
1.08455
1.0695
1.08375
1.0798
1.06975
1.05935
1.06125
1.0518
1.04265
1.03485
1.0319
1.02365
1.0338
1.037
1.02835
1.04945
1.0429
1.0475
1.05355
1.0691
1.06475
1.08105
1.06655
1.0846
1.07685
1.0662
1.06275
1.06515
1.0754
1.05545
1.0495
1.04505
1.05575
1.05165
1.0475
1.05095
1.05475
1.06365
1.07045
1.0556
1.0581
1.0453
1.05895
1.06215
1.05625
1.04625
1.05105
1.0572
1.05805
1.0513
1.06385
1.05455
1.0516
1.06005
1.05895
1.06115
1.0613
1.07105
1.06635
1.0622
1.05755
1.0486
1.0501
1.04285
1.0435
1.0553
1.05295
1.04175
1.0389
1.03235
1.03455
1.03
1.0335
1.03895
1.0308
1.02345
1.02905
1.02615
1.03135
1.0465
1.0523
1.0578
1.05765
1.06275
1.0643
1.0664
1.07045
1.06065
1.0571
1.06255
1.07425
1.07125
1.0755
1.0656
1.0622
1.04995
1.0506
1.0493
1.0432
1.04625
1.0471
1.03935
1.043
1.0565
1.0537
1.0608
1.05185
1.0414
1.0355
1.0319
1.03175
1.02925
1.0272
1.02615
1.02455
1.0241
1.0193
1.01925
1.01405
1.0103
1.01395
1.01735
1.019
1.0159
1.02675
1.02405
1.0266
1.0211
1.02005
1.0153
1.0086
1.0111
1.0022
1.0015
1.00615
1.0022
1.00275
1.0025
1.0011
0.9986
1.0021
1.0129
1.01445
0.99865
0.9998
1.00035
0.99915
1.00105
1.0176
1.0097
1.0052
1.01785
1.0107
1.02485
1.0307
1.05265
1.04275
1.02325
1.02205
1.01925
1.0201
1.03535
1.03255
1.03935
1.0438
1.07025
1.0596
1.06255
1.0676
1.0709
1.0482
1.054625
1.044575
1.0552
1.038325
1.040275
1.062675
1.061675
1.047475
1.04455
1.029725
1.03225
1.0339
1.0254
1.0243
1.0283
1.021775
1.02425
1.02955
1.03975
1.043
1.0355
1.03575
1.05595
1.063875
1.059625
1.062375
1.063475
1.054425
1.0467
1.042075
1.0339
1.0372
1.03005
1.0326
1.03825
1.058125
1.05495
1.04355
1.049075
1.037225
1.03575
1.0323
1.035425
1.038825
1.036675
1.029375
1.022875
1.02345
1.018275
1.0168
1.0274
1.027025
1.03135
1.046375
1.042425
1.04185
1.043475
1.03205
1.029575
1.0404
1.04745
1.052175
1.0615
1.059725
1.057875
1.050775
1.059975
1.0656
1.04975
1.05235
1.0388
1.03535
1.047875
1.037475
1.03395
1.0369
1.027125
1.027525
1.026225
1.026575
1.03285
1.02825
1.026875
1.0307
1.034225
1.0242
1.029275
1.029775
1.0326
1.02925
1.0197
1.023975
1.015775
1.01105
1.01735
1.010675
1.0138
1.010125
1.00335
1.00395
1.01035
1.017225
1.033525
1.021075
1.02675
1.02585
1.02
1.0239
1.0281
1.02105
1.0194
1.015275
1.008225
1.00525
1.002275
1.000225
1.0036
1.00805
1.0009
1.003175
1.01225
1.009825
1.022325
1.0246
1.019
1.016875
1.018675
1.02465
1.00995
1.0092
1.02125
1.017925
1.026425
1.01705
1.002675
1.003975
1.005625
1.0124
1.0112
1.0106
1.009275
1.007425
1.006175
1.00495
1.006125
1.014025
1.01685
1.017125
1.0132
1.009225
1.0083
1.006875
1.001075
1.000775
0.999975
0.997675
0.99375
0.9984
0.995675
0.9966
0.993375
0.993375
0.9904
0.985725
0.989175
0.99085
0.987075
0.991275
0.995775
0.9973
0.993275
0.993575
0.99685
0.994075
0.99345
1.00125
1.000975
0.99055
0.98795
0.99115
0.9873
0.9908
0.995225
0.993825
0.99545
0.98755
0.98905
0.989775
0.98485
0.984275
0.9867
0.982825
0.990725
0.989525
0.9827
0.9775
0.971625
0.974725
0.97305
0.972025
0.97325
0.97325
0.9714
0.968475
0.975925
0.973125
0.973825
0.98595
0.991475
0.984875
0.984425
0.977825
0.980725
0.981525
0.975175
0.9814
0.977875
0.974425
0.971025
0.9706
0.9633
0.966975
0.96385
0.960725
0.958425
0.955525
0.956425
0.9634
0.962325
0.96115
0.959325
0.964225
0.956125
0.95255
0.953175
0.9545
0.95445
0.951575
0.94975
0.950625
0.94505
0.950625
0.9526
0.95935
0.966925
0.9665
0.96185
0.95675
0.9619
0.962575
0.96875
0.97585
0.9722
0.9701
0.9676
0.97395
0.977875
0.97675
0.9775
0.9778
0.97635
0.97705
0.968375
0.977175
0.975875
0.977925
0.9809
0.9745
0.9793
0.972975
0.9798
0.976125
0.9682
0.979125
0.981325
0.979425
0.9798
0.971175
0.97385
0.978975
0.988375
0.986125
0.98125
0.969525
0.963425
0.958475
0.96115
0.96335
0.96535
0.95865
0.961975
0.968775
0.966475
0.958275
0.960625
0.953325
0.9597
0.950125
0.947475
0.9433
0.94805
0.9471
0.944275
0.949825
0.949325
0.955525
0.957025
0.961275
0.962075
0.981525
0.98185
0.994475
0.97725
0.994825
0.98425
0.9873
0.97925
0.982425
0.980675
0.990425
0.99015
0.990475
0.987375
0.987125
0.9883
0.981375
0.97695
0.977875
0.977725
0.976825
0.98535
0.990125
0.990525
0.98325
0.989425
0.9967
0.992825
0.985725
0.989225
0.983575
0.978075
0.9907
0.992575
1.008125
1.0284
1.028175
1.025125
1.019325
1.0335
1.03585
1.050375
1.054675
1.0514
1.040175
1.037225
1.039425
1.0259
1.030025
1.017325
1.02095
1.00985
1.023475
1.0141
1.020525
1.0155
1.00675
1.003725
1.016725
1.00425
0.9909
0.99185
1.00075
1.020175
1.013575
1.006825
1.018675
1.012625
1.008825
1.024575
1.016925
1.010425
1.01675
1.021025
1.024475
1.0292
1.02775
1.039925
1.0383
1.04865
1.047075
1.0471
1.03415
1.0321
1.01745
1.0139
1.019425
1.016525
1.01005
1.009725
1.022975
1.016975
1.027075
1.03425
1.03965
1.035025
1.03835
1.038925
1.0298
1.0266
1.02035
1.020425
1.01865
1.0244
1.019925
1.0212
1.018925
1.0104
1.01275
1.01975
1.02835
1.023475
1.015525
1.01955
1.0191
1.023225
1.017925
1.015175
1.011175
1.0108
1.0132
1.008575
1.008975
1.0043
1.0017
1.001775
1.0015
1.0026
0.998575
0.99925
0.993475
0.99585
0.994525
0.99595
0.994825
1.0014
0.999675
0.999075
0.999975
0.9966
0.996825
0.993525
0.9969
0.999825
0.99745
0.99935
0.99895
0.99535
0.989925
0.9854
0.989175
0.99465
1.001925
0.997525
0.99025
0.990575
0.99255
0.988675
0.992725
0.9918
0.991675
0.986925
0.991575
0.99225
0.99925
0.997775
0.990675
0.99495
0.998325
0.996525
0.99855
0.9906
0.99105
0.9963
0.993075
0.9972
0.9976
1.00445
1.003875
0.994375
0.9996
0.99945
0.9903
0.991225
0.9957
0.992325
0.9913
0.9871
0.983375
0.9844
