Date,Open,High,Low,Close,Volume,Adj Close
2006-09-07 00:00:00,92.57,93.81,92.57,92.87,2864000,91.38
2006-09-06 00:00:00,93.68,93.68,92.93,93.18,1811300,91.69
2006-09-05 00:00:00,93.36,94.04,93.36,93.88,1462200,92.38
2006-09-01 00:00:00,92.31,93.56,92.31,93.29,1980000,91.74
2006-08-31 00:00:00,92.5,92.5,91.68,92.37,1371500,90.83
2006-08-30 00:00:00,92.36,92.7,91.6,92.25,2007200,90.72
2006-08-29 00:00:00,91.74,92.46,91.2,92.35,1747600,90.81
2006-08-28 00:00:00,90.2,92.06,90.2,91.4,2863200,89.87
2006-08-25 00:00:00,89.9,90.48,89.7,90.31,1645700,88.79
2006-08-24 00:00:00,90.77,90.77,89.82,90.27,2444100,88.75
2006-08-23 00:00:00,91.54,91.79,90.55,90.9,2993200,89.37
2006-08-22 00:00:00,92.35,92.59,91.7,91.89,886100,90.35
2006-08-21 00:00:00,92.66,92.7,92.05,92.33,2463600,90.78
2006-08-18 00:00:00,94.3,94.3,92.93,93.47,2411500,91.9
2006-08-17 00:00:00,92.49,94.69,92.49,93.99,5782100,92.41
2006-08-16 00:00:00,93.29,93.49,92.14,93.12,2300900,91.56
2006-08-15 00:00:00,92.54,93.25,91.9,93.11,2349800,91.45
2006-08-14 00:00:00,91.85,93.0,91.65,91.74,4558000,90.11
2006-08-11 00:00:00,91.1,91.26,90.52,91.22,1744200,89.6
2006-08-10 00:00:00,89.4,91.21,89.11,91.21,3668300,89.58
2006-08-09 00:00:00,91.67,91.7,89.17,89.25,3731100,87.65
2006-08-08 00:00:00,92.0,92.0,90.5,90.72,2309000,89.1
2006-08-07 00:00:00,91.49,91.83,90.82,91.51,1169700,89.87
2006-08-04 00:00:00,92.78,92.78,91.24,91.79,3103600,90.14
2006-08-03 00:00:00,89.4,91.67,89.4,91.38,2761100,89.74
2006-08-02 00:00:00,89.54,90.2,89.38,90.08,1748300,88.46
2006-08-01 00:00:00,90.0,90.01,88.97,89.55,2146600,87.94
2006-07-31 00:00:00,90.63,91.07,89.73,90.5,1739800,88.87
2006-07-28 00:00:00,89.92,91.0,89.92,90.43,3642600,88.81
2006-07-27 00:00:00,90.39,90.51,89.09,89.36,3500100,87.75
2006-07-26 00:00:00,91.24,91.24,90.0,90.07,3731700,88.44
2006-07-25 00:00:00,90.64,92.14,90.34,91.93,3388800,90.27
2006-07-24 00:00:00,89.13,91.41,89.13,91.05,3557800,89.4
2006-07-21 00:00:00,90.01,90.01,88.91,89.13,3719600,87.52
2006-07-20 00:00:00,90.97,91.5,89.99,90.0,3696400,88.37
2006-07-19 00:00:00,88.5,90.7,88.5,90.36,5877300,88.73
2006-07-18 00:00:00,89.1,89.1,87.12,88.25,9515400,86.64
2006-07-17 00:00:00,89.5,90.4,88.95,89.34,3585400,87.71
2006-07-14 00:00:00,89.94,90.11,88.54,89.0,5480500,87.37
2006-07-13 00:00:00,90.3,90.85,89.26,90.19,4398400,88.54
2006-07-12 00:00:00,92.76,92.82,90.9,91.05,2961000,89.39
2006-07-11 00:00:00,92.91,92.95,91.6,92.89,1850700,91.19
2006-07-10 00:00:00,93.35,93.77,92.8,93.0,1109000,91.3
2006-07-07 00:00:00,92.77,93.51,92.44,92.81,2434300,91.11
2006-07-06 00:00:00,93.26,93.8,93.0,93.15,2507200,91.45
