,Date,Open,High,Low,Close,Volume,Adj Close
367,2006-06-01 00:00:00,97.85,99.73,97.34,99.21,156900,97.9
368,2006-05-31 00:00:00,97.6,99.0,96.88,99.0,112100,97.69
369,2006-05-30 00:00:00,98.4,99.19,96.83,96.86,88600,95.58
370,2006-05-26 00:00:00,97.53,98.46,97.08,98.26,91100,96.96
371,2006-05-25 00:00:00,95.51,97.75,95.21,97.53,73400,96.24
372,2006-05-24 00:00:00,94.77,95.7,92.35,94.17,110400,92.92
373,2006-05-23 00:00:00,96.87,98.2,95.36,95.36,183400,94.1
374,2006-05-22 00:00:00,94.29,95.53,92.32,94.9,185300,93.64
375,2006-05-19 00:00:00,95.0,96.65,93.52,95.88,208700,94.61
376,2006-05-18 00:00:00,97.9,97.9,95.36,95.36,144600,94.1
377,2006-05-17 00:00:00,100.02,100.08,96.39,97.24,188100,95.95
378,2006-05-16 00:00:00,100.42,100.79,98.54,99.77,121500,98.45
379,2006-05-15 00:00:00,99.83,100.82,98.43,99.59,218500,98.27
380,2006-05-12 00:00:00,105.0,105.0,102.22,102.42,198500,101.06
381,2006-05-11 00:00:00,107.9,107.9,105.51,105.82,75000,104.42
382,2006-05-10 00:00:00,106.06,107.4,105.56,107.4,100900,105.98
383,2006-05-09 00:00:00,105.15,106.64,105.0,106.31,86200,104.9
384,2006-05-08 00:00:00,104.04,105.0,103.52,104.9,104300,103.51
385,2006-05-05 00:00:00,105.52,105.52,104.51,105.3,72400,103.9
386,2006-05-04 00:00:00,103.7,104.9,102.5,104.1,152800,102.72
387,2006-05-03 00:00:00,105.86,106.0,103.5,104.46,85900,103.08
388,2006-05-02 00:00:00,104.81,105.75,104.21,105.75,605400,104.35
389,2006-05-01 00:00:00,103.34,104.42,103.12,103.61,87800,102.24
390,2006-04-28 00:00:00,101.84,103.0,101.78,102.27,124400,100.91
391,2006-04-27 00:00:00,100.46,102.55,99.5,100.8,169100,99.46
392,2006-04-26 00:00:00,103.67,104.74,102.01,102.11,108100,100.76
393,2006-04-25 00:00:00,105.53,105.83,102.5,103.25,224700,101.88
394,2006-04-24 00:00:00,105.38,105.38,104.0,104.0,118800,102.62
395,2006-04-21 00:00:00,103.83,105.85,103.83,105.63,80300,104.23
396,2006-04-20 00:00:00,104.9,104.99,102.11,103.57,117100,102.2
397,2006-04-19 00:00:00,103.5,105.19,102.79,105.0,125000,103.61
398,2006-04-18 00:00:00,101.39,103.7,101.39,103.7,107800,102.33
399,2006-04-17 00:00:00,99.9,100.75,99.9,100.72,115500,99.39
400,2006-04-13 00:00:00,97.97,99.13,97.25,99.04,90300,97.73
401,2006-04-12 00:00:00,99.37,99.43,98.37,98.93,59600,97.62
402,2006-04-11 00:00:00,100.8,100.9,98.55,98.95,80000,97.64
403,2006-04-10 00:00:00,99.75,99.98,99.11,99.79,101900,98.47
404,2006-04-07 00:00:00,99.55,99.76,98.0,98.29,134100,96.99
405,2006-04-06 00:00:00,99.96,100.19,98.53,99.5,103800,98.18
406,2006-04-05 00:00:00,97.82,99.26,97.52,99.07,89600,97.76
407,2006-04-04 00:00:00,96.57,97.85,96.22,97.45,160200,96.16
408,2006-04-03 00:00:00,97.05,98.18,96.54,96.67,532900,95.39
409,2006-03-31 00:00:00,96.8,96.8,95.25,95.97,189600,94.7
410,2006-03-30 00:00:00,97.66,98.14,96.79,97.3,103500,96.01
411,2006-03-29 00:00:00,95.56,96.9,95.4,96.9,109200,95.62
412,2006-03-28 00:00:00,95.9,96.48,95.1,95.45,292500,94.19
413,2006-03-27 00:00:00,94.48,95.33,93.95,95.01,184000,93.75
414,2006-03-24 00:00:00,93.95,95.22,93.95,94.79,76600,93.28
415,2006-03-23 00:00:00,93.3,94.09,93.07,93.7,49300,92.21
416,2006-03-22 00:00:00,92.03,93.59,92.0,92.5,51400,91.03
417,2006-03-21 00:00:00,91.54,93.31,91.52,91.81,107400,90.35
418,2006-03-20 00:00:00,93.93,94.5,92.38,92.55,60300,91.08
419,2006-03-17 00:00:00,94.9,95.15,94.18,94.18,110200,92.68
420,2006-03-16 00:00:00,94.22,95.37,93.62,95.15,109500,93.64
421,2006-03-15 00:00:00,93.45,94.1,93.0,94.1,87900,92.61
422,2006-03-14 00:00:00,91.6,93.6,91.47,93.22,64700,91.74
423,2006-03-13 00:00:00,90.0,91.86,90.0,91.54,110900,90.09
424,2006-03-10 00:00:00,88.5,90.56,88.5,90.1,142700,88.67
425,2006-03-09 00:00:00,90.73,91.03,89.42,89.59,72000,88.17
426,2006-03-08 00:00:00,88.92,90.7,88.5,89.95,203800,88.52
427,2006-03-07 00:00:00,91.35,91.35,89.8,90.42,167400,88.98
428,2006-03-06 00:00:00,94.42,94.42,91.74,91.81,89400,90.35
429,2006-03-03 00:00:00,94.46,95.4,94.41,94.67,50700,93.17
430,2006-03-02 00:00:00,93.8,94.74,93.34,94.59,87600,93.09
431,2006-03-01 00:00:00,92.59,93.32,92.19,93.07,561300,91.59
432,2006-02-28 00:00:00,91.5,91.89,90.77,91.4,82100,89.95
433,2006-02-27 00:00:00,93.64,93.64,92.25,92.3,118000,90.83
434,2006-02-24 00:00:00,94.22,94.52,93.78,93.86,66800,92.37
435,2006-02-23 00:00:00,93.2,93.99,92.32,92.94,74100,91.46
436,2006-02-22 00:00:00,94.1,94.1,92.96,93.47,89600,91.99
437,2006-02-21 00:00:00,95.37,95.43,94.01,94.58,165700,93.08
438,2006-02-17 00:00:00,93.45,93.45,92.57,92.98,108500,91.5
439,2006-02-16 00:00:00,90.95,92.2,90.87,92.02,109100,90.56
440,2006-02-15 00:00:00,91.4,91.98,89.54,90.25,220500,88.82
441,2006-02-14 00:00:00,89.75,91.5,89.69,91.15,182500,89.7
442,2006-02-13 00:00:00,92.01,92.66,90.76,91.27,110500,89.82
443,2006-02-10 00:00:00,92.86,93.25,90.71,92.24,147200,90.77
444,2006-02-09 00:00:00,95.6,96.24,92.75,93.09,105200,91.61
445,2006-02-08 00:00:00,94.54,94.87,92.75,94.6,150500,93.1
446,2006-02-07 00:00:00,97.17,97.17,94.36,94.79,201400,93.28
447,2006-02-06 00:00:00,98.41,99.51,98.38,99.4,158100,97.82
448,2006-02-03 00:00:00,98.3,98.3,96.62,97.3,93500,95.75
449,2006-02-02 00:00:00,99.65,99.65,96.88,98.03,186900,96.47
450,2006-02-01 00:00:00,101.1,101.44,99.04,99.45,588800,97.87
451,2006-01-31 00:00:00,100.95,101.4,100.16,100.86,97400,99.26
452,2006-01-30 00:00:00,100.0,101.38,100.0,100.83,85900,99.23
453,2006-01-27 00:00:00,98.75,99.38,98.1,98.86,68600,97.29
454,2006-01-26 00:00:00,96.75,97.41,95.34,97.32,70600,95.77
455,2006-01-25 00:00:00,99.1,99.11,95.91,96.87,109900,95.33
456,2006-01-24 00:00:00,98.45,99.13,98.25,98.33,99400,96.77
457,2006-01-23 00:00:00,97.3,99.08,96.92,98.88,99600,97.31
458,2006-01-20 00:00:00,98.8,99.16,96.97,97.55,112400,96.0
459,2006-01-19 00:00:00,95.2,97.37,95.07,97.08,92500,95.54
460,2006-01-18 00:00:00,95.85,96.0,93.91,94.95,94300,93.44
461,2006-01-17 00:00:00,96.07,96.6,95.82,96.49,99800,94.96
462,2006-01-13 00:00:00,94.05,94.97,93.6,94.87,83900,93.36
463,2006-01-12 00:00:00,94.72,95.4,93.35,93.49,105900,92.0
464,2006-01-11 00:00:00,94.0,94.55,92.8,94.25,119600,92.75
465,2006-01-10 00:00:00,93.04,94.17,93.03,94.05,99200,92.56
466,2006-01-09 00:00:00,93.5,93.7,92.65,93.29,135800,91.81
467,2006-01-06 00:00:00,92.4,93.74,92.21,93.34,96200,91.86
468,2006-01-05 00:00:00,91.8,92.26,90.64,91.4,163400,89.95
469,2006-01-04 00:00:00,91.5,92.84,91.1,92.8,92400,91.33
470,2006-01-03 00:00:00,89.5,91.95,89.5,91.9,112400,90.44
471,2005-12-30 00:00:00,87.48,88.74,87.48,88.33,34100,86.93
472,2005-12-29 00:00:00,88.5,89.22,87.87,88.02,90500,86.62
473,2005-12-28 00:00:00,88.0,88.89,87.5,88.55,82800,87.14
474,2005-12-27 00:00:00,88.53,88.53,86.76,87.0,79800,85.62
475,2005-12-23 00:00:00,88.71,89.71,88.37,89.23,26100,87.81
476,2005-12-22 00:00:00,90.17,90.35,89.61,89.87,35500,88.21
477,2005-12-21 00:00:00,89.69,90.3,89.45,89.75,108200,88.09
478,2005-12-20 00:00:00,89.14,89.59,88.95,89.4,191000,87.75
479,2005-12-19 00:00:00,90.23,90.23,88.57,88.85,93300,87.21
480,2005-12-16 00:00:00,90.83,90.83,89.08,89.14,51000,87.49
481,2005-12-15 00:00:00,91.36,91.36,90.24,90.85,51400,89.17
482,2005-12-14 00:00:00,91.35,91.67,90.74,91.61,58300,89.92
483,2005-12-13 00:00:00,91.99,92.47,91.2,91.24,78500,89.55
484,2005-12-12 00:00:00,91.47,91.47,90.64,91.12,66500,89.44
485,2005-12-09 00:00:00,91.35,91.35,90.11,90.44,37900,88.77
486,2005-12-08 00:00:00,90.2,91.56,90.02,91.45,56300,89.76
487,2005-12-07 00:00:00,90.69,91.17,89.6,89.98,59200,88.32
488,2005-12-06 00:00:00,90.48,90.7,89.02,90.06,45400,88.4
489,2005-12-05 00:00:00,89.9,90.32,89.25,89.48,59300,87.83
490,2005-12-02 00:00:00,88.7,89.14,88.34,89.0,63400,87.36
491,2005-12-01 00:00:00,87.05,88.76,87.0,88.7,180700,87.06
492,2005-11-30 00:00:00,86.14,86.78,85.74,86.34,76500,84.75
493,2005-11-29 00:00:00,86.45,86.62,85.82,86.14,38200,84.55
494,2005-11-28 00:00:00,87.3,87.4,85.71,85.71,60300,84.13
495,2005-11-25 00:00:00,88.07,88.54,87.95,88.39,33400,86.76
496,2005-11-23 00:00:00,87.56,88.5,87.01,87.85,80900,86.23
497,2005-11-22 00:00:00,87.44,88.4,87.1,88.16,130700,86.53
498,2005-11-21 00:00:00,85.72,86.85,85.4,86.79,41800,85.19
499,2005-11-18 00:00:00,84.8,85.09,84.01,84.94,64800,83.37
500,2005-11-17 00:00:00,85.59,85.84,84.45,84.88,91300,83.31
501,2005-11-16 00:00:00,83.5,84.78,82.94,84.6,100500,83.04
502,2005-11-15 00:00:00,82.95,84.56,82.57,82.68,82400,81.15
503,2005-11-14 00:00:00,83.4,84.13,82.21,82.68,66000,81.15
504,2005-11-11 00:00:00,81.61,82.41,81.31,82.18,65700,80.66
505,2005-11-10 00:00:00,82.99,82.99,80.99,81.43,75300,79.93
506,2005-11-09 00:00:00,84.16,85.48,83.43,83.88,51000,82.33
507,2005-11-08 00:00:00,83.68,85.0,83.4,84.67,60200,83.11
508,2005-11-07 00:00:00,84.63,84.65,83.54,83.97,64200,82.42
509,2005-11-04 00:00:00,86.75,86.75,84.7,85.1,142000,83.53
510,2005-11-03 00:00:00,86.69,87.65,86.54,87.22,95500,85.61
511,2005-11-02 00:00:00,84.25,86.0,84.25,86.0,57400,84.41
512,2005-11-01 00:00:00,83.42,84.43,83.15,84.15,54100,82.6
513,2005-10-31 00:00:00,84.14,84.91,83.09,83.9,97400,82.35
514,2005-10-28 00:00:00,81.8,83.19,80.31,82.91,180200,81.38
515,2005-10-27 00:00:00,83.79,83.79,81.23,81.38,61000,79.88
516,2005-10-26 00:00:00,83.54,85.53,82.97,83.13,137100,81.59
517,2005-10-25 00:00:00,82.69,83.84,82.47,83.6,81600,82.06
518,2005-10-24 00:00:00,79.23,82.13,79.23,81.78,112400,80.27
519,2005-10-21 00:00:00,78.36,80.68,78.35,79.5,94300,78.03
520,2005-10-20 00:00:00,81.8,82.03,78.08,78.76,109700,77.31
521,2005-10-19 00:00:00,80.01,82.2,78.85,82.01,157900,80.5
522,2005-10-18 00:00:00,83.24,83.58,80.7,80.7,83200,79.21
523,2005-10-17 00:00:00,84.42,84.42,83.65,84.08,51600,82.53
524,2005-10-14 00:00:00,82.08,83.03,80.14,83.0,139900,81.47
525,2005-10-13 00:00:00,82.8,82.8,80.06,81.57,327500,80.06
526,2005-10-12 00:00:00,85.22,85.77,83.35,83.81,98300,82.26
527,2005-10-11 00:00:00,84.76,85.76,84.75,85.43,79800,83.85
528,2005-10-10 00:00:00,84.79,84.79,83.1,83.7,81500,82.15
529,2005-10-07 00:00:00,83.85,84.73,83.39,84.55,93700,82.99
530,2005-10-06 00:00:00,82.81,84.5,81.79,82.75,243600,81.22
531,2005-10-05 00:00:00,88.25,88.31,84.85,85.04,243800,83.47
532,2005-10-04 00:00:00,90.8,90.84,88.4,88.48,110700,86.85
533,2005-10-03 00:00:00,91.98,92.12,91.0,91.46,149200,89.77
534,2005-09-30 00:00:00,92.47,92.47,91.19,91.35,138000,89.66
535,2005-09-29 00:00:00,92.15,92.49,91.5,92.33,92000,90.62
536,2005-09-28 00:00:00,91.08,91.75,90.06,91.74,112200,90.05
537,2005-09-27 00:00:00,90.12,90.66,89.74,90.57,98000,88.9
538,2005-09-26 00:00:00,88.68,90.83,88.52,90.61,70700,88.94
539,2005-09-23 00:00:00,89.25,89.51,88.75,89.0,167400,87.18
540,2005-09-22 00:00:00,92.21,92.35,89.2,90.39,156800,88.54
541,2005-09-21 00:00:00,92.02,92.05,91.08,91.3,172700,89.43
542,2005-09-20 00:00:00,91.19,91.34,90.0,90.29,143800,88.44
543,2005-09-19 00:00:00,90.31,91.62,90.3,91.07,70000,89.2
544,2005-09-16 00:00:00,88.64,89.08,88.52,89.08,45500,87.25
545,2005-09-15 00:00:00,88.69,88.87,87.5,88.2,63400,86.39
546,2005-09-14 00:00:00,87.42,88.25,87.25,88.15,65000,86.34
547,2005-09-13 00:00:00,86.75,88.05,86.75,87.0,61600,85.22
548,2005-09-12 00:00:00,88.91,88.95,87.5,87.85,66900,86.05
549,2005-09-09 00:00:00,87.9,89.31,87.9,89.31,44400,87.48
550,2005-09-08 00:00:00,87.36,87.75,86.92,86.99,129400,85.21
551,2005-09-07 00:00:00,87.13,87.88,86.71,87.06,78200,85.28
552,2005-09-06 00:00:00,87.25,87.25,85.97,87.12,46200,85.33
553,2005-09-02 00:00:00,87.35,87.4,86.5,86.93,91200,85.15
554,2005-09-01 00:00:00,87.84,88.43,87.36,88.18,229400,86.37
555,2005-08-31 00:00:00,84.74,86.63,84.74,86.34,143000,84.57
556,2005-08-30 00:00:00,83.29,84.23,83.15,83.96,83100,82.24
557,2005-08-29 00:00:00,83.4,83.53,82.06,82.83,52200,81.13
558,2005-08-26 00:00:00,83.2,83.36,81.87,81.95,81000,80.27
559,2005-08-25 00:00:00,82.87,83.07,82.46,83.03,86600,81.33
560,2005-08-24 00:00:00,82.78,83.45,82.4,83.05,50800,81.35
561,2005-08-23 00:00:00,82.88,83.03,81.77,82.5,45600,80.81
562,2005-08-22 00:00:00,83.25,83.46,82.0,82.68,134700,80.99
563,2005-08-19 00:00:00,81.86,82.47,81.75,82.2,62600,80.51
564,2005-08-18 00:00:00,80.73,81.4,80.2,80.9,97900,79.24
565,2005-08-17 00:00:00,82.86,83.71,80.96,81.39,164800,79.72
566,2005-08-16 00:00:00,84.65,84.88,83.2,83.21,61000,81.5
567,2005-08-15 00:00:00,85.76,85.76,84.69,85.07,48600,83.33
568,2005-08-12 00:00:00,86.34,86.35,85.4,85.83,56300,84.07
569,2005-08-11 00:00:00,85.1,86.36,85.1,85.94,96600,84.18
570,2005-08-10 00:00:00,84.62,85.38,84.33,85.28,278300,83.53
571,2005-08-09 00:00:00,84.29,84.31,83.53,83.83,60000,82.11
572,2005-08-08 00:00:00,84.19,84.7,83.85,84.0,93500,82.28
573,2005-08-05 00:00:00,83.5,83.6,82.35,82.77,55400,81.07
574,2005-08-04 00:00:00,83.27,84.0,83.1,83.45,120800,81.74
575,2005-08-03 00:00:00,83.68,83.78,82.87,83.24,124400,81.53
576,2005-08-02 00:00:00,82.02,83.25,82.02,83.25,78500,81.54
577,2005-08-01 00:00:00,81.57,82.14,81.4,81.75,35000,80.07
578,2005-07-29 00:00:00,81.89,82.0,80.84,80.84,20200,79.18
579,2005-07-28 00:00:00,81.6,81.75,80.74,81.46,43700,79.79
580,2005-07-27 00:00:00,80.9,81.19,80.09,81.1,21300,79.44
581,2005-07-26 00:00:00,80.98,81.23,80.27,80.75,60000,79.09
582,2005-07-25 00:00:00,80.85,81.65,80.3,80.97,41200,79.31
583,2005-07-22 00:00:00,79.08,80.63,79.08,80.63,41300,78.98
584,2005-07-21 00:00:00,78.9,79.1,77.94,78.59,34800,76.98
585,2005-07-20 00:00:00,78.65,79.05,78.05,79.01,27100,77.39
586,2005-07-19 00:00:00,77.5,78.69,77.38,78.69,44200,77.08
587,2005-07-18 00:00:00,77.41,77.6,77.0,77.38,44700,75.79
588,2005-07-15 00:00:00,78.1,78.31,77.34,77.41,39300,75.82
589,2005-07-14 00:00:00,80.45,80.45,77.61,77.98,47700,76.38
590,2005-07-13 00:00:00,80.0,80.35,79.41,79.6,38600,77.97
591,2005-07-12 00:00:00,79.42,80.49,79.4,80.17,53000,78.53
592,2005-07-11 00:00:00,79.39,79.63,78.49,79.63,40100,78.0
593,2005-07-08 00:00:00,79.65,79.88,78.57,79.08,46700,77.46
594,2005-07-07 00:00:00,77.85,79.15,77.5,79.14,60300,77.52
595,2005-07-06 00:00:00,79.72,79.82,78.3,78.45,73100,76.84
596,2005-07-05 00:00:00,77.9,79.26,77.86,79.24,55700,77.62
597,2005-07-01 00:00:00,76.21,77.51,76.21,77.27,29300,75.69
598,2005-06-30 00:00:00,76.2,76.97,75.88,75.88,45400,74.32
599,2005-06-29 00:00:00,76.65,76.83,75.95,76.35,54600,74.78
600,2005-06-28 00:00:00,77.35,77.68,76.54,76.57,78600,75.0
601,2005-06-27 00:00:00,76.8,77.54,76.8,77.28,122700,75.7
602,2005-06-24 00:00:00,77.15,77.16,76.17,76.3,65200,74.74
603,2005-06-23 00:00:00,76.7,77.85,76.5,76.7,68400,75.13
604,2005-06-22 00:00:00,76.75,77.09,75.91,76.99,109000,75.41
605,2005-06-21 00:00:00,77.45,77.8,76.44,76.44,87500,74.87
606,2005-06-20 00:00:00,78.37,78.49,77.65,77.9,95100,76.09
607,2005-06-17 00:00:00,78.05,78.17,77.36,77.7,79500,75.9
608,2005-06-16 00:00:00,76.15,76.94,76.05,76.84,85200,75.06
609,2005-06-15 00:00:00,75.3,75.83,75.1,75.83,75900,74.07
610,2005-06-14 00:00:00,74.1,74.9,74.1,74.84,172600,73.1
611,2005-06-13 00:00:00,74.0,74.6,73.51,74.48,100100,72.75
612,2005-06-10 00:00:00,73.98,74.08,73.31,74.0,179300,72.28
613,2005-06-09 00:00:00,72.45,73.74,72.23,73.74,853200,72.03
614,2005-06-08 00:00:00,144.13,146.44,143.75,144.48,109600,70.56
615,2005-06-07 00:00:00,145.0,146.07,144.11,144.11,58000,70.38
616,2005-06-06 00:00:00,145.1,145.5,144.35,145.15,94800,70.89
617,2005-06-03 00:00:00,144.2,145.36,144.01,144.91,87000,70.77
618,2005-06-02 00:00:00,144.05,144.95,143.3,144.17,75800,70.41
619,2005-06-01 00:00:00,142.2,144.63,142.15,143.99,273200,70.32
620,2005-05-31 00:00:00,141.85,142.38,140.65,141.75,119800,69.23
621,2005-05-27 00:00:00,141.4,142.87,140.99,142.79,46200,69.74
622,2005-05-26 00:00:00,140.4,140.72,140.0,140.7,192600,68.72
623,2005-05-25 00:00:00,138.74,140.29,137.77,139.82,137600,68.29
624,2005-05-24 00:00:00,138.01,138.74,137.92,138.6,32800,67.69
625,2005-05-23 00:00:00,136.15,138.23,136.15,137.9,64400,67.35
626,2005-05-20 00:00:00,136.31,137.08,135.74,135.85,82200,66.35
627,2005-05-19 00:00:00,135.1,137.0,135.1,137.0,76600,66.91
628,2005-05-18 00:00:00,136.2,137.08,134.74,135.35,60000,66.1
629,2005-05-17 00:00:00,132.33,134.9,132.33,134.9,80000,65.88
630,2005-05-16 00:00:00,132.05,132.45,130.42,132.39,212200,64.66
631,2005-05-13 00:00:00,134.8,135.36,131.9,132.79,127600,64.85
632,2005-05-12 00:00:00,140.35,140.35,134.93,135.01,186600,65.94
633,2005-05-11 00:00:00,140.3,140.5,139.24,140.5,37800,68.62
634,2005-05-10 00:00:00,142.25,142.36,140.01,140.2,82800,68.47
635,2005-05-09 00:00:00,141.6,142.5,141.23,142.5,46200,69.6
636,2005-05-06 00:00:00,142.0,142.44,140.9,141.15,64400,68.94
637,2005-05-05 00:00:00,140.75,141.73,140.35,141.0,33400,68.86
638,2005-05-04 00:00:00,139.0,140.05,137.84,140.0,55600,68.37
639,2005-05-03 00:00:00,140.25,140.25,137.81,137.81,45600,67.3
640,2005-05-02 00:00:00,138.0,140.4,137.67,140.4,60400,68.57
641,2005-04-29 00:00:00,138.69,138.69,136.81,137.8,50600,67.3
642,2005-04-28 00:00:00,138.25,138.25,136.56,137.11,87200,66.96
643,2005-04-27 00:00:00,142.25,142.25,138.85,139.15,248800,67.96
644,2005-04-26 00:00:00,144.25,144.25,142.43,142.51,91400,69.6
645,2005-04-25 00:00:00,144.35,145.02,143.63,144.1,88400,70.38
646,2005-04-22 00:00:00,142.25,143.93,141.14,142.44,47600,69.57
647,2005-04-21 00:00:00,139.57,142.15,139.15,142.15,84400,69.42
648,2005-04-20 00:00:00,141.4,142.36,138.87,138.87,64400,67.82
649,2005-04-19 00:00:00,139.61,141.87,139.61,141.65,87800,69.18
650,2005-04-18 00:00:00,135.9,138.44,135.32,138.25,176000,67.52
651,2005-04-15 00:00:00,139.82,140.42,135.96,136.1,475000,66.47
652,2005-04-14 00:00:00,142.65,142.65,140.24,140.24,342600,68.49
653,2005-04-13 00:00:00,144.25,145.2,141.77,142.0,161400,69.35
654,2005-04-12 00:00:00,146.88,147.01,144.54,145.25,53400,70.94
655,2005-04-11 00:00:00,147.06,147.76,145.85,147.5,50000,72.04
656,2005-04-08 00:00:00,148.6,149.19,146.71,146.81,111400,71.7
657,2005-04-07 00:00:00,150.55,150.9,148.38,149.15,85400,72.84
658,2005-04-06 00:00:00,147.2,149.67,146.86,149.6,69000,73.06
659,2005-04-05 00:00:00,148.8,149.01,146.74,147.21,103200,71.9
660,2005-04-04 00:00:00,149.89,150.38,147.72,148.65,104400,72.6
661,2005-04-01 00:00:00,148.4,149.65,147.67,149.65,156800,73.09
662,2005-03-31 00:00:00,146.77,147.26,146.12,146.81,67600,71.7
663,2005-03-30 00:00:00,143.2,143.81,140.73,143.81,170000,70.23
664,2005-03-29 00:00:00,144.54,145.97,142.29,142.29,95600,69.49
665,2005-03-28 00:00:00,144.46,144.92,143.4,144.3,143600,70.47
666,2005-03-24 00:00:00,146.21,146.75,144.31,145.11,63600,70.66
667,2005-03-23 00:00:00,146.72,146.89,144.62,144.83,190600,70.52
668,2005-03-22 00:00:00,150.5,151.94,148.13,148.42,107600,72.27
669,2005-03-21 00:00:00,151.15,151.27,149.31,149.9,137600,72.99
670,2005-03-18 00:00:00,150.49,151.48,150.49,151.4,94600,73.72
671,2005-03-17 00:00:00,149.47,150.66,149.21,150.42,74400,73.24
672,2005-03-16 00:00:00,147.9,150.0,147.35,148.48,126000,72.3
673,2005-03-15 00:00:00,150.49,151.08,148.14,148.4,112800,72.26
674,2005-03-14 00:00:00,149.38,149.98,147.4,149.6,163800,72.84
675,2005-03-11 00:00:00,147.87,150.13,147.87,149.04,143200,72.57
676,2005-03-10 00:00:00,150.5,150.5,146.86,147.91,312200,72.02
677,2005-03-09 00:00:00,154.06,155.24,150.37,150.5,329400,73.28
678,2005-03-08 00:00:00,154.08,154.64,153.6,153.6,286400,74.79
679,2005-03-07 00:00:00,154.9,154.9,152.38,153.6,170000,74.79
680,2005-03-04 00:00:00,152.65,155.22,152.27,154.87,90800,75.41
681,2005-03-03 00:00:00,151.0,152.15,150.51,151.9,98200,73.96
682,2005-03-02 00:00:00,148.3,150.26,148.02,150.09,96200,73.08
683,2005-03-01 00:00:00,150.28,150.7,148.06,148.43,151800,72.27
684,2005-02-28 00:00:00,152.7,153.42,148.15,150.7,271600,73.38
685,2005-02-25 00:00:00,148.75,152.09,148.75,151.57,155800,73.8
686,2005-02-24 00:00:00,146.7,148.58,146.2,148.58,110600,72.35
687,2005-02-23 00:00:00,145.7,146.98,145.26,146.98,81400,71.57
688,2005-02-22 00:00:00,146.79,147.94,145.37,145.49,148200,70.84
689,2005-02-18 00:00:00,144.22,146.19,144.22,145.8,127000,70.99
690,2005-02-17 00:00:00,145.06,145.74,143.32,143.32,184800,69.79
691,2005-02-16 00:00:00,141.82,144.7,141.67,144.5,76400,70.36
692,2005-02-15 00:00:00,141.1,141.62,140.5,141.15,89200,68.73
693,2005-02-14 00:00:00,141.25,141.4,140.71,140.9,56400,68.61
694,2005-02-11 00:00:00,139.7,141.37,139.1,140.87,126000,68.59
695,2005-02-10 00:00:00,137.15,139.67,137.0,139.32,100400,67.84
696,2005-02-09 00:00:00,136.3,137.05,135.22,136.24,50000,66.34
697,2005-02-08 00:00:00,135.7,136.71,135.11,136.55,61200,66.49
698,2005-02-07 00:00:00,136.9,137.11,135.1,135.8,34800,66.12
699,2005-02-04 00:00:00,136.36,137.08,136.01,137.08,70600,66.75
700,2005-02-03 00:00:00,135.49,136.3,134.85,136.21,34000,66.32
701,2005-02-02 00:00:00,134.9,136.49,134.9,136.44,44600,66.44
702,2005-02-01 00:00:00,133.9,134.82,133.46,134.77,39200,65.62
703,2005-01-31 00:00:00,131.15,133.2,130.86,132.91,35200,64.72
704,2005-01-28 00:00:00,132.3,132.3,131.01,131.67,41200,64.11
705,2005-01-27 00:00:00,131.5,133.21,131.5,132.7,46200,64.62
706,2005-01-26 00:00:00,131.25,132.08,130.85,131.87,44800,64.21
707,2005-01-25 00:00:00,131.06,131.43,130.09,130.57,29800,63.58
708,2005-01-24 00:00:00,130.79,131.57,130.58,130.58,51400,63.58
709,2005-01-21 00:00:00,130.0,131.0,129.79,129.79,41600,63.2
710,2005-01-20 00:00:00,129.5,129.89,128.33,129.2,46200,62.91
711,2005-01-19 00:00:00,131.15,131.32,130.39,130.39,40600,63.49
712,2005-01-18 00:00:00,130.77,131.15,130.37,130.94,89400,63.76
713,2005-01-14 00:00:00,129.5,130.21,129.25,130.19,85800,63.39
714,2005-01-13 00:00:00,129.03,130.54,128.98,129.36,38800,62.99
715,2005-01-12 00:00:00,127.4,128.9,127.12,128.9,37000,62.77
716,2005-01-11 00:00:00,127.09,127.54,126.28,126.95,96200,61.82
717,2005-01-10 00:00:00,127.14,127.98,126.83,127.21,62000,61.94
718,2005-01-07 00:00:00,126.78,126.92,125.0,126.14,41800,61.42
719,2005-01-06 00:00:00,125.4,127.33,125.2,126.77,78000,61.73
720,2005-01-05 00:00:00,126.4,126.74,125.01,125.2,66000,60.96
721,2005-01-04 00:00:00,127.71,127.84,126.14,126.28,122800,61.49
722,2005-01-03 00:00:00,130.43,130.43,127.03,127.49,111600,62.08
723,2004-12-31 00:00:00,131.25,131.82,131.25,131.29,82800,63.93
724,2004-12-30 00:00:00,131.02,131.43,130.98,131.01,32400,63.79
725,2004-12-29 00:00:00,130.7,131.49,130.26,131.35,81000,63.96
726,2004-12-28 00:00:00,130.0,130.72,130.0,130.69,54600,63.64
727,2004-12-27 00:00:00,131.32,131.32,129.86,129.86,38600,63.23
728,2004-12-23 00:00:00,131.33,131.72,131.1,131.6,60400,63.92
729,2004-12-22 00:00:00,132.56,132.6,130.07,130.7,81000,63.48
730,2004-12-21 00:00:00,131.28,132.32,131.17,132.32,116400,64.27
731,2004-12-20 00:00:00,130.96,131.42,130.76,131.14,89200,63.69
732,2004-12-17 00:00:00,130.0,130.46,129.8,130.25,34600,63.26
733,2004-12-16 00:00:00,130.83,130.88,129.7,130.0,33200,63.14
