Date,High,Low,Open,Close,Volume,Adj Close
2008-01-02,87.7300033569336,86.94000244140625,86.98999786376953,87.62999725341797,564700.0,65.81263732910156
2008-01-03,87.83999633789062,87.30999755859375,87.5,87.80999755859375,198600.0,65.94782257080078
2008-01-04,88.23999786376953,87.94999694824219,88.0,88.04000091552734,368700.0,66.12057495117188
2008-01-07,88.30000305175781,87.87000274658203,87.87000274658203,88.19999694824219,341100.0,66.24072265625
2008-01-08,88.41999816894531,87.87000274658203,88.08999633789062,88.38999938964844,293200.0,66.38341522216797
2008-01-09,88.72000122070312,88.2300033569336,88.44000244140625,88.25,335600.0,66.27828216552734
2008-01-10,88.47000122070312,87.91000366210938,88.43000030517578,88.01000213623047,258300.0,66.09805297851562
2008-01-11,88.58999633789062,88.05000305175781,88.12000274658203,88.56999969482422,310100.0,66.51861572265625
2008-01-14,88.6500015258789,88.4000015258789,88.5199966430664,88.61000061035156,347000.0,66.54866790771484
2008-01-15,89.19999694824219,88.79000091552734,88.9000015258789,89.19000244140625,353700.0,66.98429107666016
2008-01-16,89.7300033569336,88.80000305175781,89.23999786376953,89.0199966430664,459400.0,66.85653686523438
2008-01-17,89.79000091552734,88.93000030517578,89.01000213623047,89.73999786376953,608600.0,67.39728546142578
2008-01-18,89.69999694824219,89.30999755859375,89.48999786376953,89.61000061035156,628100.0,67.29967498779297
2008-01-22,90.80000305175781,89.87999725341797,90.80000305175781,90.61000061035156,863800.0,68.05072784423828
2008-01-23,91.77999877929688,90.12000274658203,91.76000213623047,90.19000244140625,1417600.0,67.73526763916016
2008-01-24,90.12999725341797,89.36000061035156,89.91000366210938,89.37000274658203,398500.0,67.11943054199219
2008-01-25,90.19999694824219,88.97000122070312,89.0,90.19999694824219,442600.0,67.7427978515625
2008-01-28,90.11000061035156,89.77999877929688,89.93000030517578,89.87000274658203,254900.0,67.49494171142578
2008-01-29,89.7300033569336,89.31999969482422,89.69000244140625,89.51000213623047,433100.0,67.224609375
2008-01-30,89.6500015258789,89.01000213623047,89.33999633789062,89.47000122070312,694000.0,67.19452667236328
2008-01-31,90.19000244140625,89.63999938964844,90.19000244140625,89.93000030517578,384900.0,67.53997039794922
2008-02-01,90.12000274658203,89.55999755859375,90.04000091552734,89.94000244140625,597500.0,67.7592544555664
2008-02-04,89.62000274658203,89.33000183105469,89.4000015258789,89.44000244140625,442300.0,67.3825454711914
2008-02-05,90.19000244140625,89.79000091552734,90.05999755859375,90.06999969482422,234400.0,67.85718536376953
2008-02-06,89.94000244140625,89.66000366210938,89.79000091552734,89.91000366210938,161700.0,67.73661804199219
2008-02-07,89.9800033569336,88.68000030517578,89.97000122070312,88.9000015258789,246500.0,66.97574615478516
2008-02-08,89.69000244140625,89.2699966430664,89.38999938964844,89.6500015258789,219300.0,67.54077911376953
2008-02-11,90.05000305175781,89.66000366210938,89.80000305175781,89.8499984741211,200000.0,67.69140625
2008-02-12,89.70999908447266,89.18000030517578,89.45999908447266,89.66000366210938,425500.0,67.54830169677734
2008-02-13,89.6500015258789,89.25,89.27999877929688,89.27999877929688,310900.0,67.26207733154297
2008-02-14,89.16000366210938,88.55999755859375,89.0199966430664,88.79000091552734,477900.0,66.89285278320312
2008-02-15,89.1500015258789,88.81999969482422,88.93000030517578,88.9800033569336,512000.0,67.03596496582031
2008-02-19,88.79000091552734,88.19000244140625,88.5199966430664,88.33999633789062,564300.0,66.55388641357422
2008-02-20,88.54000091552734,88.08999633789062,88.19000244140625,88.26000213623047,496700.0,66.4935531616211
2008-02-21,89.22000122070312,88.5,88.5,89.16999816894531,361900.0,67.17911529541016
2008-02-22,89.38999938964844,88.83999633789062,89.12000274658203,88.91999816894531,237200.0,66.99078369140625
2008-02-25,88.91999816894531,88.23999786376953,88.75,88.33000183105469,175400.0,66.5462417602539
2008-02-26,88.70999908447266,88.4000015258789,88.4800033569336,88.55000305175781,259700.0,66.7120361328125
2008-02-27,89.08000183105469,88.43000030517578,89.05000305175781,88.76000213623047,201600.0,66.87026977539062
2008-02-28,89.80000305175781,89.30000305175781,89.5,89.80000305175781,289500.0,67.65385437011719
2008-02-29,90.80999755859375,90.1500015258789,90.25,90.76000213623047,420700.0,68.37698364257812
2008-03-03,90.44000244140625,90.01000213623047,90.29000091552734,90.25,480300.0,68.20317840576172
2008-03-04,90.6500015258789,89.81999969482422,90.3499984741211,89.91000366210938,305600.0,67.94625854492188
2008-03-05,90.12999725341797,89.43000030517578,90.11000061035156,89.5199966430664,358300.0,67.65151977539062
2008-03-06,90.36000061035156,89.81999969482422,89.86000061035156,90.23999786376953,292600.0,68.19561004638672
2008-03-07,90.8499984741211,90.12000274658203,90.77999877929688,90.55000305175781,414000.0,68.42992401123047
2008-03-10,91.33999633789062,90.62999725341797,90.72000122070312,91.19999694824219,200300.0,68.92115783691406
2008-03-11,90.5,90.0199966430664,90.4800033569336,90.20999908447266,350800.0,68.17296600341797
2008-03-12,91.30000305175781,90.29000091552734,90.43000030517578,91.25,289800.0,68.95893859863281
2008-03-13,91.52999877929688,90.5199966430664,91.47000122070312,90.7699966430664,626400.0,68.59617614746094
