,Date,Open,High,Low,Close,Volume,Adj Close
31,2002-01-10 00:00:00,115.69,116.35,115.3,116.08,12823400,105.65
32,2002-01-11 00:00:00,116.21,116.28,114.7,114.94,13708400,104.62
33,2002-01-14 00:00:00,114.65,114.84,113.96,114.22,12301100,103.96
34,2002-01-15 00:00:00,114.55,115.39,113.9,115.15,20219900,104.81
35,2002-01-16 00:00:00,114.3,114.4,112.69,112.82,17067000,102.69
36,2002-01-17 00:00:00,113.76,114.24,113.4,113.67,17283400,103.46
37,2002-01-18 00:00:00,113.0,113.85,112.67,113.15,17028000,102.99
38,2002-01-22 00:00:00,113.75,113.93,112.02,112.37,11689300,102.28
39,2002-01-23 00:00:00,112.63,113.55,112.02,113.23,12438900,103.06
40,2002-01-24 00:00:00,113.64,114.25,113.32,113.58,12142800,103.38
41,2002-01-25 00:00:00,113.12,114.18,113.04,113.55,12810700,103.35
42,2002-01-28 00:00:00,113.9,114.19,112.92,113.86,10589200,103.63
43,2002-01-29 00:00:00,113.85,114.13,110.05,110.28,27720800,100.37
44,2002-01-30 00:00:00,110.39,113.39,108.4,111.87,34711800,101.82
45,2002-01-31 00:00:00,112.15,113.3,111.62,113.18,19909200,103.01
46,2002-02-01 00:00:00,113.09,113.3,112.17,112.65,15838500,102.53
47,2002-02-04 00:00:00,112.23,112.23,109.44,109.85,24243400,99.98
48,2002-02-05 00:00:00,109.4,110.49,108.53,109.17,33614000,99.36
49,2002-02-06 00:00:00,109.65,109.74,108.06,108.7,29486000,98.94
50,2002-02-07 00:00:00,108.72,109.86,108.0,108.02,23445400,98.32
51,2002-02-08 00:00:00,108.63,110.75,108.3,110.09,19277800,100.2
52,2002-02-11 00:00:00,110.05,111.64,109.82,111.44,18792400,101.43
53,2002-02-12 00:00:00,110.96,111.71,110.03,111.09,13942500,101.11
54,2002-02-13 00:00:00,111.48,112.54,111.35,112.27,16781100,102.19
55,2002-02-14 00:00:00,112.51,112.97,111.59,112.06,20453800,101.99
56,2002-02-15 00:00:00,112.15,112.24,110.71,110.89,18366800,100.93
57,2002-02-19 00:00:00,110.15,110.29,108.61,108.76,15988100,98.99
58,2002-02-20 00:00:00,109.05,110.59,107.82,110.59,29242800,100.66
59,2002-02-21 00:00:00,109.93,110.63,108.26,108.3,26288600,98.57
60,2002-02-22 00:00:00,108.35,109.94,107.87,109.64,26572900,99.79
61,2002-02-25 00:00:00,109.74,111.81,109.7,111.45,17458700,101.44
62,2002-02-26 00:00:00,111.6,112.04,110.57,111.22,22346500,101.23
63,2002-02-27 00:00:00,111.96,112.86,110.65,111.65,28597900,101.62
64,2002-02-28 00:00:00,111.83,112.75,111.03,111.15,23755400,101.17
65,2002-03-01 00:00:00,111.72,113.85,111.51,113.74,26273600,103.52
66,2002-03-04 00:00:00,113.9,115.99,113.65,115.75,27184600,105.35
67,2002-03-05 00:00:00,115.33,116.4,114.97,115.38,22718900,105.02
68,2002-03-06 00:00:00,115.1,117.15,115.07,116.75,20143200,106.26
69,2002-03-07 00:00:00,117.36,117.5,115.57,116.5,19330800,106.04
70,2002-03-08 00:00:00,117.38,117.9,116.48,116.99,19930100,106.48
71,2002-03-11 00:00:00,116.89,117.9,116.43,117.24,15621800,106.71
72,2002-03-12 00:00:00,116.1,117.25,115.94,117.17,17153600,106.65
73,2002-03-13 00:00:00,116.63,116.75,115.64,116.04,17175300,105.62
74,2002-03-14 00:00:00,116.04,116.43,115.63,115.88,11168100,105.47
75,2002-03-15 00:00:00,115.97,116.95,115.9,116.65,21220100,106.48
76,2002-03-18 00:00:00,117.1,117.56,116.1,116.67,17548900,106.49
77,2002-03-19 00:00:00,117.3,117.74,116.82,117.45,17912000,107.21
78,2002-03-20 00:00:00,116.5,116.58,115.19,115.24,17114500,105.19
79,2002-03-21 00:00:00,115.3,115.9,114.12,115.29,25846800,105.23
80,2002-03-22 00:00:00,115.5,115.94,114.7,115.04,15235400,105.01
81,2002-03-25 00:00:00,115.09,115.36,113.3,113.61,17499600,103.7
82,2002-03-26 00:00:00,113.52,115.02,113.47,114.27,19947600,104.3
83,2002-03-27 00:00:00,114.03,115.01,113.76,114.57,19020300,104.58
84,2002-03-28 00:00:00,114.97,115.77,114.5,114.52,17532900,104.53
85,2002-04-01 00:00:00,114.23,115.1,113.5,114.57,17711000,104.58
86,2002-04-02 00:00:00,113.98,114.95,113.77,113.94,15669500,104.0
87,2002-04-03 00:00:00,114.01,114.21,112.16,113.14,25658500,103.27
88,2002-04-04 00:00:00,112.6,113.4,112.23,112.67,23549000,102.84
89,2002-04-05 00:00:00,113.19,113.63,112.18,112.69,19404900,102.86
90,2002-04-08 00:00:00,111.32,113.03,111.23,112.93,16470100,103.08
91,2002-04-09 00:00:00,113.18,113.18,111.93,112.14,15122700,102.36
92,2002-04-10 00:00:00,112.1,113.54,112.09,113.41,17199300,103.52
93,2002-04-11 00:00:00,112.89,113.05,110.5,110.59,25453700,100.94
94,2002-04-12 00:00:00,111.02,111.65,110.04,111.42,14950600,101.7
95,2002-04-15 00:00:00,111.62,111.86,110.2,110.57,17394900,100.93
96,2002-04-16 00:00:00,111.7,113.32,111.67,113.2,15040900,103.33
97,2002-04-17 00:00:00,113.39,113.67,112.6,112.96,12920100,103.11
98,2002-04-18 00:00:00,112.9,113.46,111.15,112.47,25204800,102.66
99,2002-04-19 00:00:00,113.2,113.24,112.56,112.88,10499200,103.04
100,2002-04-22 00:00:00,112.38,112.43,110.84,111.0,13922900,101.32
101,2002-04-23 00:00:00,111.09,111.48,110.17,110.52,16967000,100.88
102,2002-04-24 00:00:00,110.56,111.81,109.4,109.41,18902700,99.87
103,2002-04-25 00:00:00,109.21,109.74,108.72,109.47,25451500,99.92
104,2002-04-26 00:00:00,109.79,110.01,107.29,107.39,19769800,98.02
105,2002-04-29 00:00:00,107.93,108.26,106.63,106.86,17724400,97.54
106,2002-04-30 00:00:00,107.02,108.64,106.64,107.86,19473500,98.45
107,2002-05-01 00:00:00,107.97,109.25,106.8,109.18,24575600,99.66
108,2002-05-02 00:00:00,109.1,109.91,107.78,108.76,15666800,99.27
109,2002-05-03 00:00:00,108.6,108.76,107.2,107.58,18185500,98.2
110,2002-05-06 00:00:00,107.64,107.99,105.31,105.47,23630400,96.27
111,2002-05-07 00:00:00,106.1,106.32,104.9,105.1,21910000,95.93
112,2002-05-08 00:00:00,107.05,109.36,106.79,109.01,27917400,99.5
113,2002-05-09 00:00:00,108.65,109.1,107.58,107.75,18085600,98.35
114,2002-05-10 00:00:00,107.97,108.05,105.6,105.72,18958900,96.5
115,2002-05-13 00:00:00,106.22,107.95,105.79,107.87,14677700,98.46
116,2002-05-14 00:00:00,109.62,110.37,109.0,110.22,34201200,100.61
117,2002-05-15 00:00:00,109.5,110.91,109.29,109.79,29535300,100.21
118,2002-05-16 00:00:00,109.7,110.48,109.33,110.36,28092000,100.73
119,2002-05-17 00:00:00,110.66,111.25,110.1,110.9,27823700,101.23
120,2002-05-20 00:00:00,110.64,110.69,109.49,109.7,13833800,100.13
121,2002-05-21 00:00:00,110.11,110.48,108.32,108.7,16877200,99.22
122,2002-05-22 00:00:00,108.22,109.12,108.0,108.94,15844200,99.44
123,2002-05-23 00:00:00,109.26,110.36,108.48,110.1,13879800,100.5
124,2002-05-24 00:00:00,109.98,110.2,108.61,108.69,11877000,99.21
125,2002-05-28 00:00:00,109.05,109.13,107.45,108.1,24236900,98.67
126,2002-05-29 00:00:00,107.62,108.02,107.13,107.3,14773300,97.94
127,2002-05-30 00:00:00,106.55,107.51,105.9,107.0,18217900,97.67
128,2002-05-31 00:00:00,107.4,108.56,106.85,107.22,19826300,97.87
129,2002-06-03 00:00:00,107.09,107.6,104.13,104.37,26056300,95.27
130,2002-06-04 00:00:00,104.15,105.2,103.55,104.63,25856200,95.5
131,2002-06-05 00:00:00,104.95,105.67,104.35,105.61,19695900,96.4
132,2002-06-06 00:00:00,105.54,105.6,103.15,103.46,22998500,94.44
133,2002-06-07 00:00:00,101.78,103.92,101.72,103.34,24011600,94.33
134,2002-06-10 00:00:00,103.24,104.46,103.02,103.74,18759900,94.69
135,2002-06-11 00:00:00,104.13,104.54,101.73,101.96,19990700,93.07
136,2002-06-12 00:00:00,101.71,102.81,100.78,102.58,31266000,93.63
137,2002-06-13 00:00:00,102.13,103.0,101.34,101.55,21043900,92.69
138,2002-06-14 00:00:00,100.31,101.56,98.5,101.4,39267500,92.56
139,2002-06-17 00:00:00,101.92,104.34,101.85,104.12,17647200,95.04
140,2002-06-18 00:00:00,103.74,105.03,103.63,104.97,21628500,95.82
141,2002-06-19 00:00:00,103.5,104.43,102.24,102.52,21540700,93.58
142,2002-06-20 00:00:00,102.26,103.05,100.96,101.21,25691000,92.38
143,2002-06-21 00:00:00,100.47,100.93,98.68,99.28,31190700,90.94
144,2002-06-24 00:00:00,98.61,100.69,97.25,99.8,37169700,91.41
145,2002-06-25 00:00:00,100.3,100.89,97.54,97.56,33355000,89.36
146,2002-06-26 00:00:00,95.2,98.15,95.19,97.72,37913600,89.51
147,2002-06-27 00:00:00,98.5,99.49,96.57,99.43,31616400,91.08
148,2002-06-28 00:00:00,99.24,100.5,98.88,98.96,28184200,90.65
149,2002-07-01 00:00:00,99.18,99.8,96.89,97.03,20270200,88.88
150,2002-07-02 00:00:00,96.86,97.2,94.77,94.97,34213900,86.99
151,2002-07-03 00:00:00,94.62,95.84,93.72,95.51,30565800,87.49
152,2002-07-05 00:00:00,96.78,99.53,96.66,99.31,19013500,90.97
153,2002-07-08 00:00:00,98.98,99.7,97.56,98.07,19118600,89.83
154,2002-07-09 00:00:00,97.73,98.34,95.01,95.6,28620400,87.57
155,2002-07-10 00:00:00,96.0,96.07,92.04,92.12,50522500,84.38
156,2002-07-11 00:00:00,91.76,93.35,90.32,92.87,59476500,85.07
157,2002-07-12 00:00:00,93.33,93.89,91.52,91.85,39018600,84.13
158,2002-07-15 00:00:00,91.64,92.4,87.89,92.34,77317200,84.58
159,2002-07-16 00:00:00,91.12,92.38,89.87,90.56,53282400,82.95
160,2002-07-17 00:00:00,92.46,93.3,89.75,90.74,48880600,83.12
161,2002-07-18 00:00:00,90.7,91.1,87.75,87.8,32656700,80.42
162,2002-07-19 00:00:00,86.76,87.55,84.3,84.71,77572600,77.59
163,2002-07-22 00:00:00,84.1,85.91,81.45,82.2,78134000,75.29
164,2002-07-23 00:00:00,82.55,83.24,79.75,79.95,74484100,73.23
165,2002-07-24 00:00:00,78.13,85.12,77.68,84.72,107022800,77.6
166,2002-07-25 00:00:00,84.27,85.85,81.6,84.0,87176600,76.94
167,2002-07-26 00:00:00,84.65,85.93,83.8,85.6,41206800,78.41
168,2002-07-29 00:00:00,87.5,90.34,87.3,89.77,53492900,82.23
169,2002-07-30 00:00:00,89.32,91.4,88.72,90.94,47532200,83.3
170,2002-07-31 00:00:00,90.49,91.55,89.25,91.16,44669900,83.5
171,2002-08-01 00:00:00,90.88,91.35,88.33,88.78,66571900,81.32
172,2002-08-02 00:00:00,88.5,88.91,85.62,86.79,51772900,79.5
173,2002-08-05 00:00:00,86.49,86.93,83.55,83.77,47191300,76.73
174,2002-08-06 00:00:00,85.23,87.9,85.11,86.59,64730000,79.31
175,2002-08-07 00:00:00,87.87,88.5,85.77,88.1,43289400,80.7
176,2002-08-08 00:00:00,88.42,91.1,87.8,90.95,48339800,83.31
177,2002-08-09 00:00:00,90.1,91.94,89.35,91.29,41879200,83.62
178,2002-08-12 00:00:00,89.99,91.27,89.55,90.62,25841700,83.01
179,2002-08-13 00:00:00,90.15,91.66,88.65,88.97,49690500,81.49
180,2002-08-14 00:00:00,89.02,92.63,88.02,92.22,57423600,84.47
181,2002-08-15 00:00:00,92.84,93.99,92.2,93.5,45551500,85.64
182,2002-08-16 00:00:00,92.82,94.08,92.0,93.22,36517300,85.39
183,2002-08-19 00:00:00,93.46,95.75,93.1,95.4,33669900,87.38
184,2002-08-20 00:00:00,94.82,95.4,93.62,94.39,30508300,86.46
185,2002-08-21 00:00:00,95.06,95.78,93.57,95.75,39628900,87.71
186,2002-08-22 00:00:00,95.49,97.15,95.07,96.68,38399800,88.56
187,2002-08-23 00:00:00,96.01,96.15,94.15,94.6,33716400,86.65
188,2002-08-26 00:00:00,94.91,95.64,93.5,95.26,33830100,87.26
189,2002-08-27 00:00:00,95.7,96.25,93.5,94.16,35335700,86.25
190,2002-08-28 00:00:00,93.28,93.49,91.8,92.1,38970600,84.36
191,2002-08-29 00:00:00,91.27,93.05,90.81,92.14,42965700,84.4
192,2002-08-30 00:00:00,91.68,93.39,91.4,91.78,30366700,84.07
193,2002-09-03 00:00:00,90.73,91.0,88.15,88.28,76586400,80.86
194,2002-09-04 00:00:00,88.61,90.25,88.06,89.54,51099500,82.02
195,2002-09-05 00:00:00,88.49,89.43,87.5,88.78,67250900,81.32
196,2002-09-06 00:00:00,89.75,90.57,89.34,90.0,38622200,82.44
197,2002-09-09 00:00:00,89.1,91.35,88.8,90.66,33998400,83.04
198,2002-09-10 00:00:00,91.14,91.78,90.56,91.7,41416600,84.0
199,2002-09-11 00:00:00,92.47,93.33,91.1,91.13,27711200,83.47
200,2002-09-12 00:00:00,90.75,90.84,88.99,89.45,43601700,81.93
201,2002-09-13 00:00:00,88.69,89.9,88.25,89.67,41131000,82.14
202,2002-09-16 00:00:00,89.31,89.89,88.46,89.89,28167600,82.34
203,2002-09-17 00:00:00,90.89,91.19,87.75,87.83,47609700,80.45
204,2002-09-18 00:00:00,87.01,88.5,86.28,86.95,54719400,79.64
205,2002-09-19 00:00:00,85.99,86.8,84.7,84.7,48510500,77.58
206,2002-09-20 00:00:00,84.92,85.2,84.05,84.35,46325600,77.61
207,2002-09-23 00:00:00,83.65,84.06,82.69,83.66,46893800,76.97
208,2002-09-24 00:00:00,82.44,83.65,81.85,82.31,69507000,75.73
209,2002-09-25 00:00:00,83.37,84.77,82.04,84.35,59294400,77.61
210,2002-09-26 00:00:00,85.02,85.97,84.45,85.73,53638000,78.88
211,2002-09-27 00:00:00,85.0,85.63,82.75,82.75,64648300,76.14
212,2002-09-30 00:00:00,82.0,82.8,80.9,81.79,73096400,75.25
213,2002-10-01 00:00:00,82.43,85.77,81.47,85.72,67198100,78.87
214,2002-10-02 00:00:00,84.69,85.53,82.6,83.15,56749100,76.51
215,2002-10-03 00:00:00,83.14,84.6,81.95,82.31,55547000,75.73
216,2002-10-04 00:00:00,82.8,82.92,79.58,80.8,68483700,74.34
217,2002-10-07 00:00:00,80.06,81.2,78.55,79.13,53188000,72.81
218,2002-10-08 00:00:00,79.81,81.31,78.2,80.37,79531000,73.95
219,2002-10-09 00:00:00,79.09,79.7,77.78,78.1,79956400,71.86
220,2002-10-10 00:00:00,77.94,81.07,77.07,80.63,76749000,74.19
221,2002-10-11 00:00:00,82.1,84.73,81.82,84.16,82308300,77.43
222,2002-10-14 00:00:00,83.2,84.85,83.04,84.63,40631900,77.87
223,2002-10-15 00:00:00,86.99,88.72,86.85,88.7,82320300,81.61
224,2002-10-16 00:00:00,87.41,87.8,85.92,86.55,62977800,79.63
225,2002-10-17 00:00:00,88.87,89.3,87.85,88.27,68534100,81.22
226,2002-10-18 00:00:00,87.65,89.11,86.93,88.64,47448700,81.56
227,2002-10-21 00:00:00,88.12,90.5,87.57,90.17,45859100,82.96
228,2002-10-22 00:00:00,89.05,90.01,88.52,89.52,40966800,82.37
229,2002-10-23 00:00:00,88.77,90.27,87.68,90.2,54905800,82.99
230,2002-10-24 00:00:00,90.75,90.9,88.1,88.36,54987400,81.3
231,2002-10-25 00:00:00,88.21,90.39,87.94,90.2,43672100,82.99
232,2002-10-28 00:00:00,91.15,91.29,88.85,89.61,39416100,82.45
233,2002-10-29 00:00:00,89.08,89.49,87.0,88.57,59508200,81.49
234,2002-10-30 00:00:00,88.68,89.96,88.23,89.43,41688600,82.28
235,2002-10-31 00:00:00,89.66,90.3,88.19,88.52,41620600,81.45
236,2002-11-01 00:00:00,88.35,90.82,88.05,90.27,51878900,83.06
237,2002-11-04 00:00:00,91.8,92.94,90.9,91.13,49080600,83.85
238,2002-11-05 00:00:00,90.84,92.07,90.84,91.85,37270800,84.51
239,2002-11-06 00:00:00,92.48,93.07,90.79,93.04,65013100,85.6
240,2002-11-07 00:00:00,92.02,92.22,90.22,90.76,51572000,83.51
241,2002-11-08 00:00:00,90.53,91.57,89.52,89.65,37905400,82.49
242,2002-11-11 00:00:00,89.51,89.56,87.8,88.26,33505100,81.21
243,2002-11-12 00:00:00,88.66,89.93,88.37,88.96,37724500,81.85
244,2002-11-13 00:00:00,88.32,89.74,87.45,89.05,63891500,81.93
245,2002-11-14 00:00:00,90.07,91.0,89.75,90.73,31896800,83.48
246,2002-11-15 00:00:00,90.0,91.55,89.95,91.4,39152100,84.1
247,2002-11-18 00:00:00,92.15,92.15,90.35,90.48,28934800,83.25
248,2002-11-19 00:00:00,90.02,91.1,89.76,90.36,32806600,83.14
249,2002-11-20 00:00:00,89.98,92.42,89.95,92.37,36688400,84.99
250,2002-11-21 00:00:00,92.6,94.19,92.43,94.09,55128200,86.57
251,2002-11-22 00:00:00,93.48,94.27,93.27,93.42,32513800,85.95
252,2002-11-25 00:00:00,93.43,94.26,92.77,93.48,33846400,86.01
253,2002-11-26 00:00:00,93.07,93.45,91.62,91.7,42284700,84.37
254,2002-11-27 00:00:00,92.52,94.65,92.43,94.28,37764000,86.75
255,2002-11-29 00:00:00,94.8,94.95,93.77,93.98,19385700,86.47
256,2002-12-02 00:00:00,95.47,96.05,93.22,94.13,49911900,86.61
257,2002-12-03 00:00:00,93.25,93.4,92.35,92.87,34407700,85.45
258,2002-12-04 00:00:00,91.77,93.14,91.43,92.45,64040800,85.06
259,2002-12-05 00:00:00,92.73,92.8,91.1,91.43,36724900,84.12
260,2002-12-06 00:00:00,90.12,92.17,89.98,92.03,49824100,84.68
261,2002-12-09 00:00:00,91.07,91.46,89.48,89.5,36789600,82.35
262,2002-12-10 00:00:00,90.02,91.1,89.76,90.7,33319900,83.45
263,2002-12-11 00:00:00,90.42,91.62,90.16,90.78,39201000,83.53
264,2002-12-12 00:00:00,91.2,91.49,90.2,90.77,34465600,83.52
265,2002-12-13 00:00:00,89.91,90.48,89.27,89.34,36862200,82.2
266,2002-12-16 00:00:00,89.82,91.79,89.66,91.65,37098400,84.33
267,2002-12-17 00:00:00,91.37,91.74,90.74,90.85,32353900,83.59
268,2002-12-18 00:00:00,90.32,90.4,89.33,89.8,35612600,82.62
269,2002-12-19 00:00:00,89.35,90.7,88.6,89.16,39264200,82.03
270,2002-12-20 00:00:00,89.2,90.02,89.1,89.99,31176900,83.21
271,2002-12-23 00:00:00,89.59,90.47,89.31,90.02,22599300,83.23
272,2002-12-24 00:00:00,89.59,89.86,89.25,89.35,10937000,82.61
273,2002-12-26 00:00:00,89.7,90.61,88.84,89.39,17485600,82.65
274,2002-12-27 00:00:00,88.96,89.29,87.38,87.38,22205700,80.79
275,2002-12-30 00:00:00,87.79,88.47,87.22,88.11,29968000,81.47
276,2002-12-31 00:00:00,87.99,88.43,87.11,88.23,34036600,81.58
277,2003-01-02 00:00:00,88.85,91.3,88.54,91.07,44516300,84.2
278,2003-01-03 00:00:00,90.91,91.38,90.5,91.35,32222600,84.46
279,2003-01-06 00:00:00,91.24,93.49,91.17,92.96,40984500,85.95
280,2003-01-07 00:00:00,92.9,93.37,92.2,92.73,38640400,85.74
281,2003-01-08 00:00:00,92.2,92.4,91.05,91.39,38702200,84.5
282,2003-01-09 00:00:00,91.82,93.18,91.41,92.81,34804900,85.81
283,2003-01-10 00:00:00,91.95,93.64,91.8,93.06,37768900,86.04
284,2003-01-13 00:00:00,93.54,93.86,92.44,93.03,31649900,86.02
285,2003-01-14 00:00:00,92.69,93.83,92.41,93.33,30733000,86.29
286,2003-01-15 00:00:00,93.54,93.57,91.91,92.4,33511800,85.43
287,2003-01-16 00:00:00,92.5,92.93,91.45,92.02,44812100,85.08
288,2003-01-17 00:00:00,90.99,92.3,90.15,90.66,35618300,83.82
289,2003-01-21 00:00:00,90.87,90.92,88.95,89.25,36826200,82.52
290,2003-01-22 00:00:00,88.77,89.8,88.0,88.17,42286500,81.52
291,2003-01-23 00:00:00,88.75,89.38,87.95,88.71,55919800,82.02
292,2003-01-24 00:00:00,88.59,88.68,86.17,86.38,68633900,79.87
293,2003-01-27 00:00:00,85.73,86.8,84.5,85.2,57884400,78.78
294,2003-01-28 00:00:00,85.63,86.4,85.13,85.83,46929100,79.36
295,2003-01-29 00:00:00,85.42,87.18,84.77,86.48,53712200,79.96
296,2003-01-30 00:00:00,86.79,86.88,84.4,84.43,49845900,78.06
297,2003-01-31 00:00:00,84.15,86.21,84.15,86.06,55317000,79.57
298,2003-02-03 00:00:00,86.14,86.81,85.92,86.23,39696000,79.73
299,2003-02-04 00:00:00,85.31,85.75,84.3,85.38,43633400,78.94
300,2003-02-05 00:00:00,85.75,86.54,84.48,84.85,55270600,78.45
301,2003-02-06 00:00:00,84.37,84.89,83.65,84.45,53638000,78.08
302,2003-02-07 00:00:00,84.91,84.99,82.97,83.42,43165000,77.13
303,2003-02-10 00:00:00,83.46,84.13,82.65,84.01,45455900,77.68
304,2003-02-11 00:00:00,84.37,84.88,82.83,83.43,46861000,77.14
305,2003-02-12 00:00:00,83.16,83.62,82.09,82.1,35873600,75.91
306,2003-02-13 00:00:00,82.15,82.66,81.0,82.35,57934100,76.14
307,2003-02-14 00:00:00,82.37,84.2,81.82,84.15,59580900,77.81
308,2003-02-18 00:00:00,84.53,85.8,84.39,85.63,39492700,79.17
309,2003-02-19 00:00:00,85.32,85.47,84.28,85.18,31432000,78.76
310,2003-02-20 00:00:00,85.21,85.42,84.05,84.33,29280100,77.97
311,2003-02-21 00:00:00,84.38,85.74,83.46,85.18,60955800,78.76
312,2003-02-24 00:00:00,84.93,85.0,83.59,83.8,30628600,77.48
313,2003-02-25 00:00:00,82.95,84.49,82.22,84.47,56770600,78.1
314,2003-02-26 00:00:00,84.02,84.53,83.08,83.24,37787200,76.96
315,2003-02-27 00:00:00,83.7,84.75,83.16,84.34,51126000,77.98
316,2003-02-28 00:00:00,84.47,85.23,84.16,84.9,43666800,78.5
317,2003-03-03 00:00:00,85.26,85.78,83.72,84.09,42923100,77.75
318,2003-03-04 00:00:00,83.95,84.01,82.65,82.75,31440500,76.51
319,2003-03-05 00:00:00,82.61,83.54,82.36,83.45,43974700,77.16
320,2003-03-06 00:00:00,82.87,83.52,82.47,82.75,41217700,76.51
321,2003-03-07 00:00:00,81.61,83.99,81.43,83.32,63538000,77.04
322,2003-03-10 00:00:00,82.6,82.86,81.1,81.32,41014100,75.19
323,2003-03-11 00:00:00,81.48,82.0,80.48,80.52,48102700,74.45
324,2003-03-12 00:00:00,80.38,81.1,79.38,81.06,62459800,74.95
325,2003-03-13 00:00:00,82.18,83.91,81.53,83.86,72117800,77.54
326,2003-03-14 00:00:00,84.2,84.77,83.35,84.13,63951800,77.79
327,2003-03-17 00:00:00,83.46,86.95,83.22,86.78,88217500,80.24
328,2003-03-18 00:00:00,87.15,87.35,86.28,87.29,50792300,80.71
329,2003-03-19 00:00:00,87.28,88.16,86.68,87.96,49630800,81.33
330,2003-03-20 00:00:00,87.33,88.59,86.35,88.15,67321600,81.5
331,2003-03-21 00:00:00,88.8,89.88,87.93,89.67,71165300,83.24
332,2003-03-24 00:00:00,88.02,88.14,86.35,86.69,65398900,80.48
333,2003-03-25 00:00:00,86.74,88.26,86.44,87.52,61040100,81.25
334,2003-03-26 00:00:00,87.56,87.85,86.8,87.08,45740800,80.84
335,2003-03-27 00:00:00,86.4,87.66,85.99,87.15,53120200,80.9
336,2003-03-28 00:00:00,86.47,87.28,86.25,86.71,32583000,80.5
337,2003-03-31 00:00:00,85.35,86.59,84.4,84.74,61119500,78.67
338,2003-04-01 00:00:00,85.25,86.39,84.91,86.04,53574000,79.87
339,2003-04-02 00:00:00,87.54,88.77,87.5,88.12,50431200,81.8
340,2003-04-03 00:00:00,88.87,88.99,87.65,87.7,48755500,81.41
341,2003-04-04 00:00:00,88.43,88.59,87.62,88.22,36250100,81.9
342,2003-04-07 00:00:00,90.34,90.85,87.97,88.05,69776200,81.74
343,2003-04-08 00:00:00,88.3,88.65,87.71,88.19,39712700,81.87
344,2003-04-09 00:00:00,88.36,89.1,86.77,87.03,55647300,80.79
345,2003-04-10 00:00:00,87.09,87.63,85.71,87.51,41812400,81.24
346,2003-04-11 00:00:00,88.16,88.7,86.86,87.15,47730100,80.9
347,2003-04-14 00:00:00,87.47,89.0,87.0,88.95,36711700,82.58
348,2003-04-15 00:00:00,88.84,89.78,88.42,89.78,49709800,83.35
349,2003-04-16 00:00:00,89.91,90.06,88.03,88.25,51788000,81.93
350,2003-04-17 00:00:00,88.3,89.72,88.19,89.56,37403100,83.14
351,2003-04-21 00:00:00,89.86,90.16,89.06,89.65,32052700,83.23
352,2003-04-22 00:00:00,89.1,91.56,88.89,91.34,59763600,84.79
353,2003-04-23 00:00:00,91.62,92.35,91.24,92.18,44227100,85.57
354,2003-04-24 00:00:00,91.53,92.08,90.96,91.36,49692400,84.81
355,2003-04-25 00:00:00,91.3,91.47,90.02,90.23,43917200,83.76
356,2003-04-28 00:00:00,90.44,92.19,90.3,91.79,46432900,85.21
