Date,High,Low,Open,Close,Volume,Adj Close
2014-01-22,580.1715698242188,575.6857299804688,579.5357055664062,578.7457885742188,3163200.0,578.7457885742188
2014-01-23,577.489013671875,573.4552001953125,576.2520141601562,576.3016967773438,3923400.0,576.3016967773438
2014-01-24,573.0478515625,557.87158203125,571.7860717773438,558.2838745117188,7835500.0,558.2838745117188
2014-01-27,559.6102905273438,537.63818359375,559.4115600585938,547.0569458007812,8763800.0,547.0569458007812
2014-01-28,559.2376708984375,551.3837890625,551.5725708007812,557.8765258789062,4449100.0,557.8765258789062
2014-01-29,557.2506103515625,546.1577758789062,555.944091796875,549.883544921875,4790600.0,549.883544921875
2014-01-30,572.5213012695312,559.9828491210938,568.8004760742188,564.0265502929688,10248900.0,564.0265502929688
2014-01-31,589.436279296875,571.845703125,581.890380859375,586.6693115234375,11204900.0,586.6693115234375
2014-02-03,587.0418701171875,562.3474731445312,585.7899780273438,563.0528564453125,9197600.0,563.0528564453125
2014-02-04,573.7681884765625,564.831298828125,565.3181762695312,565.402587890625,5660300.0,565.402587890625
2014-02-05,571.6668701171875,560.3653564453125,567.9957275390625,567.9063110351562,4820000.0,567.9063110351562
2014-02-06,576.33154296875,570.0672607421875,571.845703125,576.232177734375,3918300.0,576.232177734375
2014-02-07,585.1442260742188,576.5302124023438,580.0423583984375,584.9157104492188,5306500.0,584.9157104492188
2014-02-10,587.379638671875,580.73291015625,582.1138916015625,582.6752319335938,3915500.0,582.6752319335938
2014-02-11,592.0840454101562,582.3175659179688,586.2718505859375,591.2445068359375,4128200.0,591.2445068359375
2014-02-12,591.1550903320312,586.8729858398438,590.6583251953125,589.5108032226562,3471300.0,589.5108032226562
2014-02-13,596.0731201171875,586.0184936523438,586.5599975585938,596.0731201171875,3696500.0,596.0731201171875
2014-02-14,598.3035888671875,592.5460815429688,593.9419555664062,597.5137329101562,4401800.0,597.5137329101562
2014-02-18,602.5162353515625,596.122802734375,596.8232421875,601.5276489257812,4245100.0,601.5276489257812
2014-02-19,600.7030029296875,594.880859375,598.7556762695312,597.2852172851562,4234500.0,597.2852172851562
2014-02-20,599.5455322265625,596.2320556640625,597.6826782226562,598.1644897460938,3423700.0,598.1644897460938
2014-02-21,601.02587890625,597.5336303710938,600.0025634765625,598.0055541992188,3748800.0,598.0055541992188
2014-02-24,606.1376342773438,598.6563110351562,598.7854614257812,602.33740234375,3370300.0,602.33740234375
2014-02-25,608.2936401367188,601.2991333007812,604.0413208007812,606.0581665039062,2896000.0,606.0581665039062
2014-02-26,610.469482421875,602.9583129882812,608.0452270507812,606.1426391601562,3990000.0,606.1426391601562
2014-02-27,608.1594848632812,604.5728149414062,605.2583618164062,605.6657104492188,2536300.0,605.6657104492188
2014-02-28,608.1396484375,599.2127075195312,606.22705078125,603.897216796875,4657300.0,603.897216796875
2014-03-03,600.0174560546875,592.2182006835938,599.4760131835938,597.4591064453125,4236900.0,597.4591064453125
2014-03-04,604.0711059570312,600.8421020507812,603.5743408203125,603.5296020507812,2954400.0,603.5296020507812
2014-03-05,607.5881958007812,601.7909545898438,603.5991821289062,605.1937866210938,2486500.0,605.1937866210938
2014-03-06,609.11328125,605.3626708984375,607.1907958984375,605.8644409179688,2552600.0,605.8644409179688
2014-03-07,609.5305786132812,601.8058471679688,609.4362182617188,603.4700317382812,3049900.0,603.4700317382812
2014-03-10,604.8858032226562,598.1546020507812,603.9171142578125,601.8704223632812,2444900.0,601.8704223632812
2014-03-11,603.2365112304688,594.4536743164062,602.9633178710938,596.1177978515625,3448200.0,596.1177978515625
2014-03-12,600.0224609375,588.2688598632812,594.3344116210938,599.7492065429688,3954000.0,599.7492065429688
2014-03-13,601.3388671875,588.5520629882812,600.0720825195312,590.6881713867188,4721500.0,590.6881713867188
2014-03-14,591.5872802734375,582.4765625,587.1759643554688,582.6106567382812,4617500.0,582.6106567382812
2014-03-17,594.667236328125,585.24853515625,585.8148193359375,592.1983032226562,4352200.0,592.1983032226562
2014-03-18,601.8505249023438,592.6752319335938,593.4750366210938,601.7164306640625,3653500.0,601.7164306640625
2014-03-19,602.0790405273438,593.3458862304688,601.9846801757812,595.750244140625,3246700.0,595.750244140625
2014-03-20,600.896728515625,593.8178100585938,596.0979614257812,594.7119750976562,3391200.0,594.7119750976562
2014-03-21,600.9066772460938,587.4044799804688,599.2573852539062,587.6975708007812,6458700.0,587.6975708007812
2014-03-24,588.62158203125,569.2724609375,588.2688598632812,575.2236938476562,6113500.0,575.2236938476562
2014-03-25,581.1402587890625,569.7940673828125,579.232666015625,575.6161499023438,4851700.0,575.6161499023438
2014-03-26,581.9996337890625,562.0941162109375,577.2505493164062,562.3275756835938,5193400.0,562.3275756835938
2014-03-27,564.8939208984375,549.8963623046875,564.8939208984375,555.4060668945312,13100.0,555.4060668945312
2014-03-28,563.33251953125,555.6149291992188,558.131103515625,556.927734375,41300.0,556.927734375
2014-03-31,563.8993530273438,553.8844604492188,563.7899780273438,553.9242553710938,10800.0,553.9242553710938
2014-04-01,565.3414306640625,555.6547241210938,555.6547241210938,564.0585327148438,7900.0,564.0585327148438
2014-04-02,601.5225219726562,559.1156616210938,596.708984375,563.8993530273438,147500.0,563.8993530273438
2014-04-03,584.0684814453125,561.0450439453125,566.7337646484375,566.6243896484375,5113100.0,566.6243896484375
2014-04-04,574.6104736328125,540.0306396484375,571.507568359375,540.1698608398438,6386800.0,540.1698608398438
2014-04-07,545.4806518554688,524.2672729492188,537.782958984375,535.2071533203125,4413700.0,535.2071533203125
2014-04-08,551.9650268554688,538.648193359375,539.6328125,551.8655395507812,3159900.0,551.8655395507812
2014-04-09,562.2783203125,549.9262084960938,556.5597534179688,561.0549926757812,3339900.0,561.0549926757812
2014-04-10,561.9103393554688,536.9475708007812,561.9103393554688,537.9918212890625,4047900.0,537.9918212890625
2014-04-11,537.0469970703125,523.6506958007812,529.6377563476562,527.6984252929688,3935600.0,527.6984252929688
2014-04-14,541.1246337890625,526.6641235351562,535.3065795898438,529.60791015625,2582100.0,529.60791015625
2014-04-15,535.5054931640625,515.6248168945312,533.8843994140625,533.5064697265625,3865600.0,533.5064697265625
2014-04-16,553.9540405273438,537.0469970703125,540.0306396484375,553.49658203125,4906600.0,553.49658203125
2014-04-17,546.4950561523438,528.2454223632812,545.808837890625,533.1683349609375,6828200.0,533.1683349609375
2014-04-21,533.7650756835938,522.7257690429688,533.1683349609375,525.729248046875,2573700.0,525.729248046875
2014-04-22,534.2921752929688,524.6253051757812,525.7491455078125,531.8854370117188,2371800.0,531.8854370117188
2014-04-23,530.9505615234375,523.3721923828125,530.8709716796875,524.0584716796875,2057900.0,524.0584716796875
2014-04-24,528.74267578125,519.2648315429688,527.1713256835938,522.2882080078125,1888300.0,522.2882080078125
2014-04-25,521.8306884765625,512.6014404296875,519.6526489257812,513.3572998046875,2106100.0,513.3572998046875
2014-04-28,515.7640380859375,500.0504455566406,514.351806640625,514.3219604492188,3344700.0,514.3219604492188
2014-04-29,526.5646362304688,513.4965209960938,514.0733642578125,524.8142700195312,2706400.0,524.8142700195312
2014-04-30,525.1126708984375,519.66259765625,524.71484375,523.7799682617188,1755900.0,523.7799682617188
2014-05-01,530.0156860351562,521.0151977539062,524.2275390625,528.4443359375,1910700.0,528.4443359375
2014-05-02,531.079833984375,522.7357177734375,530.8411254882812,525.0430297851562,1693100.0,525.0430297851562
2014-05-05,526.0077514648438,518.4691772460938,521.9500122070312,524.9237060546875,1026900.0,524.9237060546875
2014-05-06,523.9291381835938,512.243408203125,522.3577880859375,512.322998046875,1693600.0,512.322998046875
2014-05-07,513.8545532226562,500.5477294921875,512.9694213867188,507.1712951660156,3233200.0,507.1712951660156
2014-05-08,514.4015502929688,503.68048095703125,505.67950439453125,508.20562744140625,2026800.0,508.20562744140625
2014-05-09,517.0569458007812,501.44281005859375,507.95697021484375,515.893310546875,2446100.0,515.893310546875
2014-05-12,527.2906494140625,516.1718139648438,520.647216796875,527.0221557617188,1917800.0,527.0221557617188
2014-05-13,533.1384887695312,526.6143798828125,527.98681640625,530.1748046875,1657900.0,530.1748046875
2014-05-14,530.0853271484375,522.41748046875,530.0853271484375,523.77001953125,1195000.0,523.77001953125
2014-05-15,522.9943237304688,514.5905151367188,522.8251953125,517.1365356445312,1709000.0,517.1365356445312
2014-05-16,518.946533203125,512.621337890625,518.538818359375,517.782958984375,1489300.0,517.782958984375
2014-05-19,526.8829345703125,514.7526245117188,516.8580322265625,525.9679565429688,1281200.0,525.9679565429688
2014-05-20,533.2976684570312,523.4219360351562,526.8431396484375,526.8729858398438,1789600.0,526.8729858398438
2014-05-21,536.2344970703125,529.0012817382812,529.98583984375,535.9927978515625,1199500.0,535.9927978515625
2014-05-22,544.60546875,537.82275390625,538.1708374023438,542.079345703125,1620200.0,542.079345703125
2014-05-23,550.6124267578125,540.726806640625,544.267333984375,549.6775512695312,1937400.0,549.6775512695312
2014-05-27,562.9048461914062,551.3185424804688,552.9595336914062,562.8551025390625,2109900.0,562.8551025390625
2014-05-28,564.7348022460938,557.9321899414062,561.482666015625,558.6084594726562,1656500.0,558.6084594726562
2014-05-29,560.915771484375,555.6547241210938,560.2693481445312,557.0172119140625,1357800.0,557.0172119140625
2014-05-30,558.2802734375,552.8699951171875,557.7332763671875,556.8282470703125,1776000.0,556.8282470703125
2014-06-02,557.832763671875,542.7456665039062,557.6338500976562,550.90087890625,1438900.0,550.90087890625
2014-06-03,549.3195190429688,539.5830688476562,547.9769287109375,541.9600219726562,1871700.0,541.9600219726562
2014-06-04,545.6099243164062,535.8038330078125,538.538818359375,541.6815185546875,1821400.0,541.6815185546875
2014-06-05,551.915283203125,541.4727172851562,543.4120483398438,550.8710327148438,1693700.0,550.8710327148438
2014-06-06,555.0082397460938,545.92822265625,555.0082397460938,553.2877197265625,1741500.0,553.2877197265625
2014-06-09,559.82177734375,552.9993286132812,554.103271484375,559.0460815429688,1471500.0,559.0460815429688
2014-06-10,560.5179443359375,554.84912109375,557.4448852539062,557.484619140625,1355400.0,557.484619140625
2014-06-11,556.8182983398438,551.98486328125,554.9486083984375,555.7839965820312,1103100.0,555.7839965820312
2014-06-12,554.9386596679688,545.4607543945312,554.25244140625,548.3349609375,1462400.0,548.3349609375
2014-06-13,549.27978515625,542.5765991210938,549.239990234375,548.7427368164062,1223900.0,548.7427368164062
2014-06-16,546.6144409179688,538.5587158203125,546.2564086914062,541.3036499023438,1707200.0,541.3036499023438
2014-06-17,542.3379516601562,536.3806762695312,541.2240600585938,540.0405883789062,1448500.0,540.0405883789062
2014-06-18,550.5328979492188,541.025146484375,541.8804321289062,550.3439331054688,1746500.0,550.3439331054688
2014-06-19,551.9650268554688,545.510498046875,551.2091674804688,551.8655395507812,2463500.0,551.8655395507812
2014-06-20,554.5308837890625,547.3822021484375,553.8048706054688,553.3175659179688,4520700.0,553.3175659179688
2014-06-23,561.9103393554688,551.2191162109375,552.1141967773438,561.860595703125,1541000.0,561.860595703125
2014-06-24,569.5145263671875,557.942138671875,562.0993041992188,561.5324096679688,2213200.0,561.5324096679688
2014-06-25,576.7885131835938,562.1290893554688,562.1688842773438,575.4856567382812,1974700.0,575.4856567382812
2014-06-26,579.264892578125,568.7228393554688,577.8228149414062,572.8501586914062,1746700.0,572.8501586914062
2014-06-27,576.698974609375,570.6621704101562,574.023681640625,574.0833740234375,2243000.0,574.0833740234375
2014-06-30,576.400634765625,571.6069946289062,575.49560546875,572.1340942382812,1317300.0,572.1340942382812
2014-07-01,581.2042236328125,573.49658203125,575.157470703125,579.4837036132812,1451900.0,579.4837036132812
2014-07-02,582.238525390625,577.2161254882812,580.1599731445312,579.1505126953125,1059200.0,579.1505126953125
2014-07-03,581.8109130859375,577.7432861328125,580.1599731445312,581.5324096679688,716100.0,581.5324096679688
2014-07-07,583.22314453125,576.4205322265625,580.5677490234375,579.0659790039062,1067500.0,579.0659790039062
2014-07-08,576.35888671875,563.0391235351562,574.5010986328125,567.967041015625,1914700.0,567.967041015625
2014-07-09,573.5662231445312,566.2623901367188,568.454345703125,572.9297485351562,1119800.0,572.9297485351562
2014-07-10,573.4369506835938,561.9202880859375,562.8153686523438,567.9769287109375,1360400.0,567.9769287109375
2014-07-11,577.6736450195312,568.2952270507812,568.7825317382812,576.0127563476562,1626200.0,576.0127563476562
2014-07-14,582.0098266601562,574.8690795898438,579.4140625,581.671630859375,1859100.0,581.671630859375
2014-07-15,582.6015625,573.4071044921875,582.5369262695312,581.5821533203125,1627500.0,581.5821533203125
2014-07-16,585.182373046875,579.0162353515625,584.7845458984375,579.4737548828125,1400900.0,579.4737548828125
2014-07-17,577.8128662109375,565.5005493164062,576.36083984375,570.5925903320312,3024800.0,570.5925903320312
2014-07-18,593.5364379882812,578.8173217773438,589.7572021484375,591.8258056640625,4025100.0,591.8258056640625
2014-07-21,591.1495361328125,582.0326538085938,588.5140380859375,586.2465209960938,2067800.0,586.2465209960938
2014-07-22,596.370849609375,587.3703002929688,587.4896850585938,591.4876708984375,1703800.0,591.4876708984375
2014-07-23,594.5806884765625,589.2599487304688,589.9859619140625,592.7208862304688,1236500.0,592.7208862304688
2014-07-24,596.2216796875,588.533935546875,593.1883544921875,590.1052856445312,1037900.0,590.1052856445312
2014-07-25,588.6234130859375,583.81982421875,587.17138671875,585.7989501953125,935000.0,585.7989501953125
2014-07-28,589.2599487304688,581.5552978515625,584.8541870117188,587.3703002929688,989500.0,587.3703002929688
2014-07-29,586.4752197265625,580.3240966796875,585.5304565429688,582.4075927734375,1353500.0,582.4075927734375
2014-07-30,586.2763671875,580.806396484375,583.3424682617188,584.2077026367188,1019200.0,584.2077026367188
2014-07-31,580.4583129882812,566.8829956054688,577.4249877929688,568.4742431640625,2108500.0,568.4742431640625
2014-08-01,572.8103637695312,559.7720947265625,567.28076171875,562.9744873046875,1960600.0,562.9744873046875
2014-08-04,572.2037353515625,561.0152587890625,565.92822265625,570.0157470703125,1431200.0,570.0157470703125
2014-08-05,568.8521728515625,559.5333862304688,566.9326782226562,561.9799194335938,1555500.0,561.9799194335938
2014-08-06,567.5791625976562,556.9376831054688,558.7079467773438,563.2767944335938,1338000.0,563.2767944335938
2014-08-07,566.7735595703125,558.0316162109375,564.8939208984375,560.279296875,1113900.0,560.279296875
2014-08-08,567.131591796875,557.2857666015625,560.4782104492188,565.6597290039062,1498800.0,565.6597290039062
2014-08-11,567.3703002929688,562.9048461914062,566.873046875,564.7745361328125,1218000.0,564.7745361328125
2014-08-12,562.805419921875,557.8128662109375,561.4329223632812,559.6527099609375,1546200.0,559.6527099609375
2014-08-13,571.8556518554688,562.6561889648438,564.2077026367188,571.6368408203125,1443200.0,571.6368408203125
2014-08-14,574.73974609375,567.7581787109375,573.0291748046875,571.507568359375,988100.0,571.507568359375
2014-08-15,576.211669921875,567.400146484375,574.7000122070312,570.3439331054688,1523300.0,570.3439331054688
2014-08-18,581.3135986328125,572.8501586914062,572.9595336914062,578.9765014648438,1287600.0,578.9765014648438
2014-08-19,584.128173828125,580.806396484375,581.8009643554688,583.6507568359375,981300.0,583.6507568359375
2014-08-20,583.4916381835938,579.3842163085938,582.6761474609375,581.2937622070312,1039500.0,581.2937622070312
2014-08-21,581.3036499023438,577.9620361328125,580.6273803710938,580.1798706054688,917300.0,580.1798706054688
2014-08-22,582.03564453125,577.4647827148438,580.398681640625,579.374267578125,791200.0,579.374267578125
2014-08-25,581.8009643554688,575.833740234375,581.5224609375,577.0272216796875,1365100.0,577.0272216796875
2014-08-26,578.6184692382812,573.427001953125,578.0814208984375,574.7000122070312,1644100.0,574.7000122070312
2014-08-27,575.3265380859375,566.9854125976562,574.1132202148438,567.8775024414062,1708000.0,567.8775024414062
2014-08-28,570.1151733398438,563.9988403320312,566.4453735351562,566.0873413085938,1296400.0,566.0873413085938
2014-08-29,568.9118041992188,563.968017578125,568.2056884765625,568.4742431640625,1086700.0,568.4742431640625
2014-09-02,574.670166015625,568.0664672851562,568.7228393554688,574.1729125976562,1582700.0,574.1729125976562
2014-09-03,579.8019409179688,571.8556518554688,576.8283081054688,574.779541015625,1218400.0,574.779541015625
2014-09-04,582.7954711914062,576.0525512695312,576.8283081054688,578.7974853515625,1462100.0,578.7974853515625
2014-09-05,583.3424682617188,578.7676391601562,580.7864990234375,582.8750610351562,1636800.0,582.8750610351562
2014-09-08,588.533935546875,583.0938110351562,583.3922119140625,586.4951171875,1434900.0,586.4951171875
2014-09-09,585.779052734375,576.8283081054688,585.6796264648438,577.832763671875,1290700.0,577.832763671875
2014-09-10,580.3091430664062,573.7850341796875,578.320068359375,579.9113159179688,980000.0,579.9113159179688
2014-09-11,578.62841796875,573.1087646484375,577.1863403320312,578.1708984375,1224400.0,578.1708984375
2014-09-12,578.4592895507812,571.318603515625,577.8228149414062,572.4722290039062,1606000.0,572.4722290039062
2014-09-15,571.805908203125,565.102783203125,569.806884765625,569.9660034179688,1601900.0,569.9660034179688
2014-09-16,578.320068359375,569.5284423828125,569.6278686523438,576.778564453125,1484400.0,576.778564453125
2014-09-17,584.3071899414062,575.6099853515625,576.8382568359375,581.5722045898438,1697400.0,581.5722045898438
2014-09-18,586.3161010742188,581.8009643554688,583.7900390625,586.047607421875,1448500.0,586.047607421875
2014-09-19,593.2181396484375,586.2763671875,588.265380859375,592.8203735351562,3746900.0,592.8203735351562
2014-09-22,590.7009887695312,580.2693481445312,590.5726928710938,584.157958984375,1694100.0,584.157958984375
2014-09-23,583.6408081054688,577.8228149414062,583.6408081054688,577.9520874023438,1475400.0,577.9520874023438
2014-09-24,586.4056396484375,577.345458984375,578.2802734375,584.7745971679688,1732800.0,584.7745971679688
2014-09-25,584.7646484375,571.0401000976562,584.3369750976562,571.915283203125,1931200.0,571.915283203125
2014-09-26,576.0823974609375,571.5175170898438,572.9098510742188,573.9441528320312,1447600.0,573.9441528320312
2014-09-29,575.0281982421875,568.0465698242188,568.6234130859375,573.2081909179688,1285900.0,573.2081909179688
2014-09-30,576.6791381835938,569.7174072265625,573.7750854492188,574.2026977539062,1626200.0,574.2026977539062
2014-10-01,574.4215087890625,563.9093017578125,572.860107421875,565.1624145507812,1449400.0,565.1624145507812
