Date,ewa,ewc
2009-12-03,17.725116,23.206474
2009-12-04,17.650073000000006,22.905895
2009-12-07,17.357405,22.967778
2009-12-08,17.012209,22.455026
2009-12-09,17.117268,22.693721
2009-12-10,17.312379999999994,22.879372
2009-12-11,17.229832000000002,22.640679
2009-12-14,17.387423000000002,22.994301
2009-12-15,17.132277,22.888213
2009-12-16,17.064738000000002,23.109227
2009-12-17,16.802088,22.622997
2009-12-18,16.907149,22.720244
2009-12-21,16.712038,22.852852
2009-12-22,16.808506,23.148228
2009-12-23,17.040027,23.442712
2009-12-24,17.387310999999997,23.540872
2009-12-28,17.425898,23.647958
2009-12-29,17.603398000000006,23.60334
2009-12-30,17.595679999999994,23.371322
2009-12-31,17.62655,23.496254
2010-01-04,18.305681,24.022756
2010-01-05,18.359704,24.156612
2010-01-06,18.42916,24.344012
2010-01-07,18.344269,24.263698
2010-01-08,18.560355,24.38863
2010-01-11,18.745574,24.31724
2010-01-12,18.128181,23.8889
2010-01-13,18.406008,24.129842
2010-01-14,18.63753,24.201232
2010-01-15,18.243942,23.84428
2010-01-19,18.514051,23.871052
2010-01-20,17.966117,23.326702
2010-01-21,17.364158,22.84482
2010-01-22,17.009159,22.380784
2010-01-25,17.271549,22.44325
2010-01-26,16.962853,22.37186
2010-01-27,16.885679,22.264776
2010-01-28,16.731332000000002,22.032758
2010-01-29,16.283722,21.809664
2010-02-01,16.677310000000002,22.220156
2010-02-02,16.793070999999998,22.48787
2010-02-03,16.584701000000006,22.389708
2010-02-04,15.797525,21.711502
2010-02-05,15.890134,21.87213
2010-02-08,15.789807,21.640112
2010-02-09,16.252851999999994,22.068452
2010-02-10,16.152526,22.238004
2010-02-11,16.715896,22.746658
2010-02-12,16.422635999999994,22.755582
2010-02-16,17.086331,23.27316
2010-02-17,17.271549,23.299932
2010-02-18,17.402745,23.576568
2010-02-19,17.271549,23.594416
2010-02-22,17.503072,23.451636
2010-02-23,17.148070999999998,22.862668
2010-02-24,17.240679999999998,22.951904000000006
2010-02-25,16.839375,23.050066
2010-02-26,17.086331,23.121456
2010-03-01,17.572529,23.594416
2010-03-02,17.665136999999994,23.942442
2010-03-03,17.865789000000003,24.120918
2010-03-04,17.765464,24.049528
2010-03-05,18.220791,24.415402
2010-03-08,18.120464,24.468944
2010-03-09,18.305681,24.415402
2010-03-10,18.367420000000006,24.46002
2010-03-11,18.313399,24.549258
2010-03-12,18.305681,24.709885
2010-03-15,18.112746,24.67419
2010-03-16,18.436877,25.03114
2010-03-17,18.645247,25.156073000000006
2010-03-18,18.506334,24.915131
2010-03-19,18.328834,24.74558
2010-03-22,18.452312,24.692038
2010-03-23,18.714704,24.915131
2010-03-24,18.336552,24.513562
2010-03-25,18.382856,24.558182
2010-03-26,18.390573,24.522486
2010-03-29,18.691551,24.825894
2010-03-30,18.722422,24.906208
2010-03-31,18.529487,24.906208
2010-04-01,18.884486,25.361319
2010-04-05,19.000249,25.548717
2010-04-06,19.123727,25.530871
2010-04-07,18.984814,25.316701
2010-04-08,18.977096,25.397014
2010-04-09,19.131445000000006,25.539795
2010-04-12,19.069704,25.495175
2010-04-13,19.031118,25.414861
2010-04-14,19.386119,25.682575
2010-04-15,19.347531,25.646879
2010-04-16,18.892204,25.048988
2010-04-19,18.768726,25.084683
2010-04-20,19.038835,25.557641
2010-04-21,18.946226,25.495175
2010-04-22,18.81503,25.566565
2010-04-23,18.745574,25.673651
2010-04-26,18.706987,25.745041
2010-04-27,18.020138,25.022217
2010-04-28,18.328834,25.084683
2010-04-29,18.490899,25.539795
2010-04-30,18.089595000000006,25.191768
2010-05-03,18.313399,25.397014
2010-05-04,17.356441,24.656342
2010-05-05,17.20981,24.219078
2010-05-06,16.059917000000002,23.549796
2010-05-07,16.083070000000006,23.523026
2010-05-10,17.310137,24.549258
2010-05-11,16.916549,24.692038
2010-05-12,17.040027,25.129301
2010-05-13,16.939702,24.861589
2010-05-14,16.368613,24.415402
2010-05-17,16.206548,24.129842
2010-05-18,15.774374,23.924594
2010-05-19,15.226437,23.639034
2010-05-20,14.254044,22.48787
2010-05-21,14.886873,22.91621
2010-05-24,14.856001999999998,22.648496
2010-05-25,14.740241,22.693116
2010-05-26,14.616763,22.72881
2010-05-27,15.620025,23.549796
2010-05-28,15.519699,23.353474
2010-06-01,15.033502,23.076838
2010-06-02,15.481112,23.84428
2010-06-03,15.527417000000002,23.799662
2010-06-04,14.724806,22.934058
2010-06-07,14.392957999999998,22.737734
2010-06-08,14.994916,23.121456
2010-06-09,15.033502,23.014372
2010-06-10,15.836113,23.728272
2010-06-11,15.921003,23.728272
2010-06-14,16.036766,23.790738
2010-06-15,16.384048,24.433248000000006
2010-06-16,16.276004999999998,24.477868
2010-06-17,16.237417999999998,24.477868
2010-06-18,16.384048,24.647419
2010-06-21,16.561548000000002,24.549258
2010-06-22,16.252851999999994,24.165536
2010-06-23,16.16168,23.940948
2010-06-24,15.834394,23.536693
2010-06-25,15.927905,23.743312
2010-06-28,15.709714000000002,23.581609
2010-06-29,14.961633,22.485627
2010-06-30,14.790197,22.341891
2010-07-01,14.79799,22.108321
2010-07-02,14.790197,22.108321
2010-07-06,15.023973000000002,22.296973
2010-07-07,15.491523,22.853949
2010-07-08,15.857772,23.042601
2010-07-09,15.97466,23.545675
2010-07-12,15.865565,23.482791
2010-07-13,16.068171,23.752296
2010-07-14,16.153887,23.63551
2010-07-15,16.138302,23.779245
2010-07-16,15.616205,23.069552
2010-07-19,15.662959,22.979717
2010-07-20,16.200643,23.410923
2010-07-21,15.834394,23.042601
2010-07-22,16.333115,23.563642
2010-07-23,16.605853,23.707377
2010-07-26,16.83963,23.878064
2010-07-27,16.77729,23.752296
2010-07-28,16.660401,23.662461
2010-07-29,16.800666,23.824163
2010-07-30,16.792873,23.949931
2010-08-02,17.346142999999998,24.381138
2010-08-03,17.159123,24.246386
2010-08-04,17.33835,24.461989000000006
2010-08-05,17.205876999999994,24.336221
2010-08-06,17.198085,24.147567
2010-08-09,17.361728,24.237402
2010-08-10,17.057819,24.10265
2010-08-11,16.278567000000002,23.267187
2010-08-12,16.239604999999994,23.177352
2010-08-13,16.364286,23.150403
2010-08-16,16.543513,23.114468
2010-08-17,16.83963,23.770261
2010-08-18,16.722741,23.967899
2010-08-19,16.395456,23.63551
2010-08-20,16.442211,23.437874
2010-08-23,16.286360000000002,23.303122
2010-08-24,15.904526999999998,22.844965
2010-08-25,15.865565,22.970733
2010-08-26,15.935698,23.033617
2010-08-27,16.496758,23.644493
2010-08-30,16.379870999999998,23.545675
2010-08-31,16.41104,23.446858
2010-09-01,17.322765,23.931964
2010-09-02,17.33835,24.129602
2010-09-03,17.470823,24.461989000000006
2010-09-07,17.314972,24.264353
2010-09-08,17.478616,24.363172
2010-09-09,17.727976,24.426056
2010-09-10,17.689014,24.470973
2010-09-13,18.102017,24.803362
2010-09-14,18.250075,24.875229
2010-09-15,18.242282,24.794378
2010-09-16,18.07864,24.857262
2010-09-17,18.0163,24.740478
2010-09-20,18.42151,24.956081
2010-09-21,18.343586,24.893195
2010-09-22,18.35917,24.695559
2010-09-23,18.179942,24.524873
2010-09-24,18.663079,24.974046
2010-09-27,18.686455,24.848278
2010-09-28,18.998156,24.98303
2010-09-29,18.803343,25.054898
2010-09-30,18.499435,25.180668
2010-10-01,18.694248,25.450171
2010-10-04,18.530606,25.288468
2010-10-05,18.951401,25.800526
2010-10-06,19.115045,25.962229
2010-10-07,19.068288,25.647807
2010-10-08,19.372198,25.971212
2010-10-11,19.270894,26.052064
2010-10-12,19.099459,26.061047
2010-10-13,19.231932,26.411402
2010-10-14,19.395574,26.294618
2010-10-15,19.356612,26.123931
2010-10-18,19.294272,26.061047
2010-10-19,18.631908,25.522039000000003
2010-10-20,19.068288,25.881377
2010-10-21,18.857892,25.728658
2010-10-22,18.966986,25.683741
2010-10-25,19.387782,25.944261
2010-10-26,19.216347,25.881377
2010-10-27,18.865683,25.575939
2010-10-28,19.060496,25.692725
2010-10-29,19.068288,25.980196
2010-11-01,19.200761,26.079015
2010-11-02,19.621558,26.249699
2010-11-03,19.7852,26.303601
2010-11-04,20.447564,26.887527
2010-11-05,20.470942,26.959394
2010-11-08,20.276129,27.085162
2010-11-09,19.839747,26.815659000000004
2010-11-10,19.925466,27.004311
2010-11-11,19.699483,26.914476
2010-11-12,19.31765,26.402418
2010-11-15,19.333234,26.384453000000004
2010-11-16,18.951401,25.737642
2010-11-17,18.951401,25.800526
2010-11-18,19.341027,26.267667
2010-11-19,19.185177,26.546154
2010-11-22,19.161799,26.546154
2010-11-23,18.476057,26.09698
2010-11-24,18.951401,26.609039000000006
2010-11-26,18.429302,26.393435
2010-11-29,18.639701,26.447337
2010-11-30,18.328,26.348518
2010-12-01,18.834514,26.986345
2010-12-02,19.278687,27.345684
2010-12-03,19.520254,27.399584
2010-12-06,19.403367000000006,27.453484000000003
2010-12-07,19.434538,27.318733
2010-12-08,19.309858,27.139063
2010-12-09,19.489085,27.192965
2010-12-10,19.637143,27.399584
2010-12-13,19.870918,27.534336
2010-12-14,19.964429,27.516368
2010-12-15,19.590387,27.462468
2010-12-16,19.800785,27.363649
2010-12-17,19.707276,27.291782
2010-12-20,19.707276,27.15703
2010-12-21,19.928616,27.436663
2010-12-22,20.048475,27.545611
2010-12-23,20.136372,27.690875
2010-12-27,20.1124,27.654558
2010-12-28,20.168334,27.845217
2010-12-29,20.320156,28.099429
2010-12-30,20.312166,28.081271
2010-12-31,20.328147,28.144823
2011-01-03,20.448006,28.371798
2011-01-04,19.920625,28.072192
2011-01-05,19.784784,28.126665000000006
2011-01-06,19.585019,27.990481
2011-01-07,19.513103,28.008639
2011-01-10,19.537076000000006,27.899691
2011-01-11,19.505112,28.308245
2011-01-12,19.74483,28.544299
2011-01-13,19.880671,28.362719
2011-01-14,19.888662,28.43535
2011-01-18,20.056466,28.589693
2011-01-19,20.040484,28.262849
2011-01-20,19.704878,28.008639
2011-01-21,19.688896,28.072192
2011-01-24,20.000532,28.144823
2011-01-25,19.904644,27.890612
2011-01-26,20.056466,28.362719
2011-01-27,20.000532,28.317325
2011-01-28,19.632962,28.153903000000003
2011-01-31,19.872682,28.408115
2011-02-01,20.272213,28.980089000000003
2011-02-02,20.208288,29.025483
2011-02-03,20.479968,29.243379
2011-02-04,20.663753,29.243379
2011-02-07,20.735669,29.22522
2011-02-08,20.855528,29.261537
2011-02-09,20.751649,29.061798
2011-02-10,20.663753,29.161668
2011-02-11,20.607819,29.25246
2011-02-14,20.799594,29.488511
2011-02-15,20.591838,29.479434
2011-02-16,20.791603,29.915224
2011-02-17,21.023331,30.060488
2011-02-18,20.991369,30.060488
2011-02-22,20.232259,29.597458000000003
2011-02-23,20.312166,29.642856
2011-02-24,20.400063,29.606539
2011-02-25,20.799594,30.12404
2011-02-28,20.863519,30.568908
2011-03-01,20.400063,30.387332
2011-03-02,20.647772,30.532595
2011-03-03,20.863519,30.768647
2011-03-04,20.735669,30.850358
2011-03-07,20.408054,30.441803000000004
2011-03-08,20.559874,30.323779
2011-03-09,20.424034,30.160357
2011-03-10,19.72086,29.370484
2011-03-11,19.952587,29.588381
2011-03-14,19.74483,29.461276
2011-03-15,19.177497,28.980089000000003
2011-03-16,18.738013,28.716798
2011-03-17,18.969741,29.334171
2011-03-18,19.497122,29.488511
2011-03-21,19.936607,30.12404
2011-03-22,19.936607,30.096805
2011-03-23,20.096418,30.187593
2011-03-24,20.50394,30.242068
2011-03-25,20.591838,30.078646000000006
2011-03-28,20.575856,29.851672
2011-03-29,20.903472,30.024171000000006
2011-03-30,21.207116,30.450884
2011-03-31,21.271041,30.514437
2011-04-01,21.51875,30.804964
2011-04-04,21.494777,30.868516
2011-04-05,21.470807,31.050096000000003
2011-04-06,21.814402,31.059174
2011-04-07,21.798422,30.84128
2011-04-08,22.022159,31.131807
2011-04-11,22.070103,30.650619
2011-04-12,21.6466,30.069565
2011-04-13,21.814402,30.114959
2011-04-14,21.862347,30.133118
2011-04-15,21.758468,30.060488
2011-04-18,21.470807,29.742722
2011-04-19,21.502768,30.060488
2011-04-20,22.142018,30.487201
2011-04-21,22.40571,30.723253000000003
2011-04-25,22.429681,30.523514
2011-04-26,22.54954,30.614306
2011-04-27,22.597484,30.623383
2011-04-28,22.653419,30.605225
2011-04-29,22.589494,30.596148
2011-05-02,22.317812,30.696017
2011-05-03,21.974215,30.096805
2011-05-04,21.430853,29.742722
2011-05-05,21.103237,29.089038
2011-05-06,21.478796,29.306931
2011-05-09,21.726506,29.642856
2011-05-10,21.838375,29.769961
2011-05-11,21.406882,29.179826
2011-05-12,21.27903,29.089038
2011-05-13,20.943424,28.843905
2011-05-16,20.935435,28.834826
2011-05-17,21.103237,28.97101
2011-05-18,21.295012,29.415881
2011-05-19,21.478796,29.479434
2011-05-20,21.271041,29.361406
2011-05-23,20.591838,28.834826
2011-05-24,20.735669,29.134432
2011-05-25,20.663753,29.434036
2011-05-26,21.01534,29.552064
2011-05-27,21.207116,29.579303000000003
2011-05-31,21.350946,29.86983
2011-06-01,20.855528,29.025483
2011-06-02,20.831556,28.998248
2011-06-03,20.687724,28.916537
2011-06-06,20.599828,28.43535
2011-06-07,20.75964,28.471667
2011-06-08,20.384081,28.217455
2011-06-09,20.655763,28.498903
2011-06-10,20.24025,27.99956
2011-06-13,20.296184,27.881532
2011-06-14,20.823565,28.389956
2011-06-15,20.248241,27.808901
2011-06-16,20.064457,27.509295
2011-06-17,20.304175,27.454821000000006
2011-06-20,20.160343,27.536532
2011-06-21,20.519922,28.190218
2011-06-22,20.353292,28.131726
2011-06-23,20.239494,27.811839000000006
2011-06-24,20.028158,27.418835
2011-06-27,19.995645,27.555929
2011-06-28,20.393933,28.031189
2011-06-29,20.710936,28.561287
2011-06-30,21.17425,28.94515
2011-07-01,21.328688,29.155361
2011-07-05,20.97917,29.237618
2011-07-06,20.840989,29.100524
2011-07-07,21.198635,29.274175
2011-07-08,21.092968,29.19192
2011-07-11,20.4996,28.579566
2011-07-12,20.206982,28.69838
2011-07-13,20.589012,29.091384
2011-07-14,20.320778,28.872034000000006
2011-07-15,20.198853,29.210198
2011-07-18,19.995645,28.881173
2011-07-19,20.475216,29.338152
2011-07-20,20.710936,29.46611
2011-07-21,21.052325,29.785995
2011-07-22,21.198635,29.804274
2011-07-25,20.922272,29.767715000000006
2011-07-26,21.117352,29.511807
2011-07-27,20.873503,28.69838
2011-07-28,20.694679,28.661823
2011-07-29,20.491471,28.277959000000006
2011-08-01,20.515857,28.332796
2011-08-02,19.898105,27.638186
2011-08-03,19.67864,27.775279
2011-08-04,18.2887,26.440897
2011-08-05,18.109878,25.983916
2011-08-08,16.654909,24.567276
2011-08-09,18.280571,25.938217
2011-08-10,17.418971,25.526936
2011-08-11,18.459394,26.568851
2011-08-12,18.565063,26.523154
2011-08-15,19.353508,27.135508
2011-08-16,18.955221,26.742504
2011-08-17,19.288482,26.907017
2011-08-18,18.378112,25.801123
2011-08-19,18.150518,25.40812
2011-08-22,18.174904,25.499516
2011-08-23,19.012119,26.15757
2011-08-24,18.922709,26.285524
2011-08-25,18.613832,26.066173000000006
2011-08-26,19.077145,26.230686
2011-08-29,19.621742,26.769924
2011-08-30,19.605487,27.007552
2011-08-31,19.784309,27.318299
2011-09-01,19.581101,27.281741
2011-09-02,19.085274,26.797341
2011-09-06,18.646346,26.477455
2011-09-07,19.369765,26.998414
2011-09-08,18.955221,26.815621000000004
2011-09-09,18.353726,25.993056
2011-09-12,18.077364000000006,25.581773
2011-09-13,18.118006,25.828543
2011-09-14,17.955439000000005,25.88338
2011-09-15,18.272443,26.404338
2011-09-16,18.418753,26.212407
2011-09-19,17.898541,25.682309
2011-09-20,17.792872,25.66403
2011-09-21,17.142608,24.750068
2011-09-22,16.199724,23.433964000000003
2011-09-23,16.31352,23.242033
2011-09-26,16.744321,23.79041
2011-09-27,17.264532,24.238251
2011-09-28,16.801219,23.54364
2011-09-29,16.866245000000006,23.689874
2011-09-30,16.305392,23.29687
2011-10-03,15.768923,22.446886
2011-10-04,16.126569,22.264095
2011-10-05,16.589883,23.232893
2011-10-06,17.313302,23.936644
2011-10-07,17.418971,23.5345
2011-10-10,18.223673,24.475881
2011-10-11,18.183032,24.302228
2011-10-12,18.508165,24.859745
2011-10-13,18.573191,24.521578
2011-10-14,18.955221,25.143072
2011-10-17,18.43501,24.503299
2011-10-18,18.711372,24.905442
2011-10-19,18.369983,24.375345000000006
2011-10-20,18.321214,24.439322
2011-10-21,18.711372,24.887162
2011-10-24,19.312867,25.444679
2011-10-25,18.792656,24.996838
2011-10-26,19.06089,25.462959
2011-10-27,20.45083,26.459177
2011-10-28,20.21511,26.495734
2011-10-31,19.29661,25.810263
2011-11-01,18.58132,24.969419
2011-11-02,18.808911,25.298446
2011-11-03,19.199071,25.947357
2011-11-04,19.109659,25.63661
2011-11-07,19.239712,25.810263
2011-11-08,19.483561,25.965637
2011-11-09,18.500036,24.942001
2011-11-10,18.800783,24.960279
2011-11-11,19.34538,25.481237
2011-11-14,18.890195,25.207049
2011-11-15,18.930837,25.060815
2011-11-16,18.516293,24.932861
2011-11-17,18.126133,24.274808
2011-11-18,18.093621,24.311368
2011-11-21,17.532767,23.753851
2011-11-22,17.540895000000006,23.77213
2011-11-23,16.923143,23.086659
2011-11-25,16.825604000000002,22.81247
2011-11-28,17.581536,23.52536
2011-11-29,17.792872,23.890944
2011-11-30,18.906452,25.097373
2011-12-01,18.727629,25.042536
2011-12-02,18.947093,24.850605
2011-12-05,19.255969,25.051676
2011-12-06,19.020248,25.060815
2011-12-07,19.125916,25.207049
2011-12-08,18.500036,24.448461
2011-12-09,18.81704,24.777488
2011-12-12,18.23993,24.265668
2011-12-13,18.020466,23.79041
2011-12-14,17.776617,23.242033
2011-12-15,17.792872,23.251173
2011-12-16,17.792872,23.54364
2011-12-19,17.362073000000002,23.214613
2011-12-20,17.992566,23.745695
2011-12-21,18.00095,23.968137
2011-12-22,18.168636,24.357411
2011-12-23,18.269247,24.468631
2011-12-27,18.23571,24.385215
2011-12-28,17.699119,24.00521
2011-12-29,17.984182999999994,24.273995000000006
2011-12-30,17.975799,24.654
2012-01-03,18.512389,25.395473000000006
2012-01-04,18.73038,25.349132
2012-01-05,18.487236,25.191568
2012-01-06,18.244094,24.932052
2012-01-09,18.302783,25.006199
2012-01-10,18.654921,25.330594
2012-01-11,18.763916,25.210106
2012-01-12,18.847758,25.339863
2012-01-13,18.696842,25.145225
2012-01-17,18.847758,25.293522
2012-01-18,19.183127,25.608646
2012-01-19,19.149591,25.756943
2012-01-20,19.233434,25.719868
2012-01-23,19.300508,26.174021
2012-01-24,19.149591,25.821821
2012-01-25,19.644261,26.275974
2012-01-26,19.702951,26.127679
2012-01-27,19.786793,26.192558
2012-01-30,19.593956,26.016457
2012-01-31,19.635877,26.053532
2012-02-01,19.837098,26.285242
2012-02-02,19.845483,26.377925
2012-02-03,20.138931,26.674516
2012-02-06,20.013168,26.516953000000004
2012-02-07,20.004784,26.415
2012-02-08,20.03832,26.424268
2012-02-09,20.021551,26.35939
2012-02-10,19.510114,25.951579
2012-02-13,19.828714,26.081336
2012-02-14,19.560419,25.979385
2012-02-15,19.501729,26.034995
2012-02-16,19.593956,26.396462
2012-02-17,19.44304,26.303778
2012-02-21,19.719719,26.64671
2012-02-22,19.686182,26.757932
2012-02-23,19.887403,26.878421000000003
2012-02-24,19.920941,26.785736
2012-02-27,19.954477,26.739395
2012-02-28,19.962861,26.971105
2012-02-29,19.912556,26.896958
2012-03-01,20.03832,27.17501
2012-03-02,19.887403,26.924762
2012-03-05,19.711335,26.535488
2012-03-06,19.065749,25.868163
2012-03-07,19.174745,25.94231
2012-03-08,19.451424,26.396462
2012-03-09,19.409502,26.498416
2012-03-12,19.250201,26.266705
2012-03-13,19.66103,26.683785
2012-03-14,19.434655,26.248168
2012-03-15,19.686182,26.442806
2012-03-16,19.803562,26.618904
2012-03-19,19.895788,26.655979
2012-03-20,19.468191,26.442806
2012-03-21,19.375966,26.461341
2012-03-22,19.183127,26.053532
2012-03-23,19.451424,26.294511
2012-03-26,19.753256,26.757932
2012-03-27,19.577187,26.535488
2012-03-28,19.602339,26.285242
2012-03-29,19.610724,26.229631
2012-03-30,19.711335,26.266705
2012-04-02,19.811945,26.693052
2012-04-03,19.501729,26.294511
2012-04-04,19.26697,25.83109
2012-04-05,19.38435,25.682794
2012-04-09,19.22505,25.451083
2012-04-10,18.956754,25.052542000000006
2012-04-11,19.149591,25.247178
2012-04-12,19.66103,25.914504
2012-04-13,19.409502,25.432548
2012-04-16,19.48496,25.404742
2012-04-17,19.694566,25.905237
2012-04-18,19.669413,25.858894
2012-04-19,19.694566,25.794015
2012-04-20,19.795178,25.877431
2012-04-23,19.493345,25.553036
2012-04-24,19.652646,25.617915
2012-04-25,19.93771,26.025726
2012-04-26,19.971246,26.053532
2012-04-27,20.080242,26.368658
2012-04-30,19.988015,26.285242
2012-05-01,20.088625,26.433537
2012-05-02,20.03832,26.192558
2012-05-03,19.862252,25.654989
2012-05-04,19.367582,25.12669
2012-05-07,19.359197,25.210106
2012-05-08,18.965139,24.70961
2012-05-09,18.814222,24.570584
2012-05-10,19.04898,24.663269
2012-05-11,18.872912,24.644731
2012-05-14,18.688459,24.153504
2012-05-15,18.504005,23.801305
2012-05-16,18.093178,23.625205
2012-05-17,17.757808999999995,23.4213
2012-05-18,17.481129,23.282274
2012-05-21,17.917109,23.754962
2012-05-22,17.799729,23.643742
2012-05-23,17.573354000000002,23.847647
2012-05-24,17.481129,23.801305
2012-05-25,17.254754000000002,23.671548
2012-05-29,17.78296,23.986673
2012-05-30,17.313444,23.412031
2012-05-31,17.405670999999998,23.467642
2012-06-01,17.078685999999998,23.032026
2012-06-04,17.246370000000002,22.985683
2012-06-05,17.430823999999998,23.337884
2012-06-06,18.034488,23.875453
2012-06-07,18.042873,23.819843
2012-06-08,18.017719,23.643742
2012-06-11,17.724270999999995,23.263737
2012-06-12,18.017719,23.653011
2012-06-13,17.824882000000006,23.578863
2012-06-14,17.917109,23.699352
2012-06-15,18.168636,23.884721
2012-06-18,18.395011,23.968137
2012-06-19,18.713611,24.4779
2012-06-20,18.604616,24.413021
2012-06-21,17.950620999999995,23.474778
2012-06-22,18.070464,23.642987
2012-06-25,17.736617000000006,23.287876
2012-06-26,17.976302,23.428052
2012-06-27,18.207426,23.586918
2012-06-28,18.019102,23.446742
2012-06-29,18.703914,24.147621
2012-07-02,18.857997,24.250417
2012-07-03,18.986399,24.8485
2012-07-05,18.952158,24.755049
2012-07-06,18.738154,24.259761
2012-07-09,18.695354,24.194346
2012-07-10,18.43855,23.876614
2012-07-11,18.618313,24.007446
2012-07-12,18.344388,23.773819
2012-07-13,18.669673,24.063516
2012-07-16,18.703914,24.072861
2012-07-17,18.977839000000003,24.222382
2012-07-18,19.09768,24.297142
2012-07-19,19.422967,24.549459
2012-07-20,19.191842,24.325178
2012-07-23,18.832316,24.063516
2012-07-24,18.721035,23.811199
2012-07-25,18.952158,23.970065
2012-07-26,19.311684,24.418627
2012-07-27,19.833853,24.792431
2012-07-30,19.850974,24.857846
2012-07-31,19.842413,24.568149
2012-08-01,19.791053,24.456008
2012-08-02,19.748251,24.203691
2012-08-03,20.133458,24.670944
2012-08-06,20.133458,24.727014
2012-08-07,20.21906,25.175578
2012-08-08,20.356022,25.091472
2012-08-09,20.347462,25.297063
2012-08-10,20.338902,25.409204000000006
2012-08-13,20.124898,25.222302
2012-08-14,20.090657,25.334444
2012-08-15,20.039296,25.474619
2012-08-16,20.321781,25.839076
2012-08-17,20.26186,25.895146
2012-08-20,20.407383,25.941872
2012-08-21,20.587145,25.979251
2012-08-22,20.621386,25.923181
2012-08-23,20.364583,25.6989
2012-08-24,20.338902,25.820385
2012-08-27,20.201939000000007,25.783006
2012-08-28,20.270421,25.773661
2012-08-29,20.21906,25.745625
2012-08-30,19.842413,25.465274
2012-08-31,20.090657,25.6989
2012-09-04,19.731131,25.726936
2012-09-05,19.67977,25.717591
2012-09-06,20.159138,26.222223
2012-09-07,20.313221,26.670787
2012-09-10,20.073538,26.567991
2012-09-11,20.381702,26.689476000000006
2012-09-12,20.458743,26.708166
2012-09-13,20.82683,27.184764
2012-09-14,20.963792,27.465115
2012-09-17,20.724107,27.259524
2012-09-18,20.681307,27.2128
2012-09-19,20.82683,27.203455
2012-09-20,20.689867,27.081968
2012-09-21,20.681307,26.988517
2012-09-24,20.570026,26.782926
2012-09-25,20.287541,26.558645
2012-09-26,20.21906,26.455849
2012-09-27,20.595705,26.820307
2012-09-28,20.364583,26.62406
2012-10-01,20.561466,26.820307
2012-10-02,20.535785,26.848342
2012-10-03,20.381702,26.661441
2012-10-04,20.570026,27.063277000000006
2012-10-05,20.552905,27.007208
2012-10-08,20.552905,26.941792
2012-10-09,20.518664,26.754891
2012-10-10,20.552905,26.511921
2012-10-11,20.672747,26.652096000000004
2012-10-12,20.604266,26.502575
2012-10-15,20.809709,26.577336
2012-10-16,20.946671,26.820307
2012-10-17,21.306197,27.156728
2012-10-18,21.246276,27.025898
2012-10-19,21.023712,26.698821
2012-10-22,21.066514,26.689476000000006
2012-10-23,20.766909,26.287638
2012-10-24,20.903871,26.184843
2012-10-25,21.057954,26.446504
2012-10-26,20.963792,26.343709000000004
2012-10-31,21.040833,26.62406
2012-11-01,21.040833,26.810962
2012-11-02,20.715548,26.53061
2012-11-05,20.852511,26.465194
2012-11-06,21.160675,26.614715000000004
2012-11-07,20.972352,26.250259000000003
2012-11-08,20.88675,25.997942
2012-11-09,20.972352,26.025977
2012-11-12,20.998033,26.054012
2012-11-13,20.749788,25.895146
2012-11-14,20.424503,25.390513
2012-11-15,20.356022,25.175578
2012-11-16,20.364583,25.325098
2012-11-19,20.724107,25.82973
2012-11-20,20.629947,25.811042
2012-11-21,20.621386,25.960562
2012-11-23,21.023712,26.334364
2012-11-26,20.963792,26.250259000000003
2012-11-27,21.006593,26.054012
2012-11-28,21.169235,26.212878
2012-11-29,21.297637,26.334364
2012-11-30,21.374678,26.268949
2012-12-03,21.391799,26.212878
2012-12-04,21.434601,26.166153
2012-12-05,21.46028,26.259604
2012-12-06,21.554442,26.287638
2012-12-07,21.742765,26.306328000000004
2012-12-10,21.794125,26.5493
2012-12-11,21.931089,26.670787
2012-12-12,21.99957,26.876377
2012-12-13,21.888287,26.745547
2012-12-14,21.913968,26.633406
2012-12-17,22.008129,26.745547
2012-12-18,22.083515,26.875281
2012-12-19,22.021433,26.922632
2012-12-20,22.12786,26.96998
2012-12-21,21.950482,26.818463
2012-12-24,21.861792,26.761645
2012-12-26,21.826318,26.714295
2012-12-27,21.977089000000007,26.704827
2012-12-28,21.897269,26.51543
2012-12-31,22.296367,26.894221
2013-01-02,22.606779,27.348771000000006
2013-01-03,22.500353,27.102558
2013-01-04,22.59791,27.254075
2013-01-07,22.526959,27.197255
2013-01-08,22.376188,27.178316
2013-01-09,22.518089,27.254075
2013-01-10,22.775288,27.490820000000006
2013-01-11,22.580171,27.509758
2013-01-14,22.642255,27.576048
2013-01-15,22.624517,27.632866
2013-01-16,22.784157,27.500290000000003
2013-01-17,22.899452,27.613926
2013-01-18,22.855108,27.642336
2013-01-22,22.961534,27.822261
2013-01-23,22.988141,27.566578000000003
2013-01-24,22.970403,27.538168
2013-01-25,23.050223000000006,27.44347
2013-01-28,23.005879,27.46241
2013-01-29,23.245338,27.613926
2013-01-30,23.15665,27.519228
2013-01-31,23.165519,27.339303
2013-02-01,23.342896,27.538168
2013-02-04,23.103436,27.386651
2013-02-05,23.174387,27.528698
2013-02-06,23.165519,27.604456
2013-02-07,23.041354,27.44347
2013-02-08,23.325158,27.44347
2013-02-11,23.245338,27.348771000000006
2013-02-12,23.271945,27.47188
