Date,Open,High,Low,Close,Volume,Adj Close
1990-08-28,2598.27002,2629.949951,2582.919922,2614.850098,16980000,2614.850098
1990-08-29,2608.659912,2651.23999,2596.530029,2632.429932,17100000,2632.429932
1990-08-30,2630.939941,2641.340088,2578.469971,2593.320068,15480000,2593.320068
1990-08-31,2594.550049,2624.5,2569.310059,2614.360107,12060000,2614.360107
1990-09-04,2590.840088,2618.070068,2573.02002,2613.3701170000004,14230000,2613.3701170000004
1990-09-05,2611.139893,2643.070068,2588.610107,2628.219971,16680000,2628.219971
1990-09-06,2622.52002,2633.169922,2575.98999,2596.290039,16010000,2596.290039
1990-09-07,2589.600098,2635.889893,2577.719971,2619.550049,16180000,2619.550049
1990-09-10,2650.0,2665.350098,2600.98999,2615.590088,15830000,2615.590088
1990-09-11,2616.830078,2635.639893,2586.8798829999996,2612.6201170000004,12720000,2612.6201170000004
1990-09-12,2621.530029,2639.110107,2592.330078,2625.73999,14540000,2625.73999
1990-09-13,2623.02002,2629.209961,2570.540039,2582.669922,13940000,2582.669922
1990-09-14,2572.52002,2585.149902,2545.540039,2564.110107,17760000,2564.110107
1990-09-17,2550.48999,2585.889893,2537.1298829999996,2567.330078,14340000,2567.330078
1990-09-18,2549.25,2587.8701170000004,2524.26001,2571.290039,20780000,2571.290039
1990-09-19,2569.300049,2594.550049,2534.409912,2557.429932,22900000,2557.429932
1990-09-20,2539.110107,2549.01001,2495.540039,2518.320068,21110000,2518.320068
1990-09-21,2514.110107,2538.3701170000004,2479.949951,2512.3798829999996,32300000,2512.3798829999996
1990-09-24,2491.830078,2498.02002,2438.1201170000004,2452.969971,21170000,2452.969971
1990-09-25,2460.389893,2501.23999,2437.3798829999996,2485.639893,18870000,2485.639893
1990-09-26,2479.449951,2496.040039,2435.399902,2459.649902,24780000,2459.649902
1990-09-27,2481.679932,2492.330078,2396.290039,2427.47998,23130000,2427.47998
1990-09-28,2380.689941,2465.590088,2367.820068,2452.47998,25630000,2452.47998
1990-10-01,2474.25,2534.649902,2446.530029,2515.840088,27990000,2515.840088
1990-10-02,2527.969971,2565.350098,2487.6201170000004,2505.199951,25720000,2505.199951
1990-10-03,2504.449951,2534.649902,2470.790039,2489.360107,15550000,2489.360107
1990-10-04,2483.909912,2528.219971,2464.850098,2516.830078,19580000,2516.830078
1990-10-05,2472.030029,2544.550049,2453.469971,2510.639893,20280000,2510.639893
1990-10-08,2530.689941,2548.02002,2507.179932,2523.76001,10730000,2523.76001
1990-10-09,2495.790039,2514.600098,2437.8701170000004,2445.540039,18750000,2445.540039
1990-10-10,2445.300049,2472.030029,2388.360107,2407.919922,23900000,2407.919922
1990-10-11,2414.360107,2427.22998,2344.310059,2365.100098,25450000,2365.100098
1990-10-12,2383.909912,2428.709961,2349.75,2398.02002,22650000,2398.02002
