Date,Close
20061205,0.4444
20061206,0.4456
20061207,0.4463
20061208,0.4512
20061211,0.448
20061212,0.4451
20061213,0.4463
20061214,0.446
20061215,0.4467
20061218,0.446
20061219,0.4435
20061220,0.4445
20061221,0.4445
20061222,0.4467
20061226,0.448
20061227,0.4479
20061228,0.4495
20061229,0.4495
20070102,0.4519
20070103,0.451
20070104,0.4492
20070105,0.4476
20070108,0.4479
20070109,0.4456
20070110,0.4488
20070111,0.4498
20070112,0.4509
20070116,0.4513
20070117,0.4527
20070118,0.4527
20070119,0.4537
20070122,0.4528
20070123,0.454
20070124,0.455
20070125,0.454
20070126,0.4529
20070129,0.454
20070130,0.4547
20070131,0.4566
20070201,0.4618
20070202,0.461
20070205,0.4658
20070206,0.4668
20070207,0.4648
20070208,0.4631
20070209,0.4607
20070212,0.4594
20070213,0.461
20070214,0.4648
20070215,0.4642
20070216,0.4647
20070220,0.4647
20070221,0.4683
20070222,0.4672
20070223,0.466
20070226,0.4671
20070227,0.4592
20070228,0.4597
20070301,0.4606
20070302,0.4576
20070305,0.4569
20070306,0.4608
20070307,0.4608
20070308,0.4633
20070309,0.4654
20070312,0.4677
20070313,0.4649
20070314,0.4653
20070315,0.4705
20070316,0.4715
20070319,0.4703
20070320,0.4708
20070321,0.474
20070322,0.4761
20070323,0.474
20070326,0.4754
20070327,0.4749
20070328,0.4735
20070329,0.4778
20070330,0.478
20070402,0.48
20070403,0.4827
20070404,0.4833
20070405,0.4835
20070406,0.4835
20070409,0.4858
20070410,0.4847
20070411,0.4834
20070412,0.4835
20070413,0.4872
20070416,0.4831
20070417,0.4836
20070418,0.4838
20070419,0.4855
20070420,0.4862
20070423,0.484
20070424,0.484
20070425,0.4879
20070426,0.4867
20070427,0.4857
20070430,0.4859
20070501,0.4853
20070502,0.4885
20070503,0.4877
20070504,0.4861
20070507,0.4877
20070508,0.4892
20070509,0.4903
20070510,0.4892
20070511,0.4901
20070514,0.4916
20070515,0.4993
20070516,0.5075
20070517,0.5073
20070518,0.5059
20070521,0.5108
20070522,0.5097
20070523,0.5115
20070524,0.5047
20070525,0.5081
20070529,0.5086
20070530,0.5102
20070531,0.5147
20070601,0.5232
20070604,0.521
20070605,0.516
20070606,0.512
20070607,0.5081
20070608,0.5092
20070611,0.5112
20070612,0.5147
20070613,0.5135
20070614,0.5189
20070615,0.524
20070618,0.5247
20070619,0.527
20070620,0.5184
20070621,0.5213
20070622,0.5207
20070625,0.5127
20070626,0.5119
20070627,0.5148
20070628,0.5202
20070629,0.5183
20070702,0.5217
20070703,0.5243
20070705,0.524
20070706,0.5269
20070709,0.5287
20070710,0.5274
20070711,0.5297
20070712,0.5348
20070713,0.5351
20070716,0.536
20070717,0.5388
20070718,0.5388
20070719,0.5425
20070720,0.5389
20070723,0.5447
20070724,0.537
20070725,0.5378
20070726,0.5204
20070727,0.5261
20070730,0.5355
20070731,0.5373
20070801,0.5331
20070802,0.5355
20070803,0.5287
20070806,0.5269
20070807,0.5277
20070808,0.5335
20070809,0.5223
20070810,0.5155
20070813,0.5188
20070814,0.509
20070815,0.502
20070816,0.4814
20070817,0.5004
20070820,0.5005
20070821,0.4938
20070822,0.501
20070823,0.5095
20070824,0.5198
20070827,0.5159
20070828,0.5046
20070829,0.508
20070830,0.5106
20070831,0.5136
20070904,0.5148
20070905,0.5134
20070906,0.5194
20070907,0.5149
20070910,0.5147
20070911,0.5242
20070912,0.5277
20070913,0.5313
20070914,0.5308
20070917,0.5257
20070918,0.531
20070919,0.5427
20070920,0.5367
20070921,0.5418
20070924,0.54
20070925,0.5433
20070926,0.548
20070927,0.5481
20070928,0.5499
20071001,0.555
20071002,0.5544
20071003,0.5499
20071004,0.5527
20071005,0.5598
20071009,0.5614
20071010,0.5623
20071011,0.567
20071012,0.5621
20071015,0.5643
20071016,0.5565
20071017,0.5595
20071018,0.5667
20071019,0.5656
20071022,0.5551
20071023,0.5632
20071024,0.5612
20071025,0.5652
20071026,0.5715
20071029,0.5766
20071030,0.5762
20071031,0.5856
20071101,0.5798
20071102,0.5787
20071105,0.5773
20071106,0.583
20071107,0.587
20071108,0.586
20071109,0.5806
20071113,0.5733
20071114,0.5858
20071115,0.5809
20071116,0.5808
20071119,0.5733
20071120,0.5767
20071121,0.5677
20071123,0.5583
20071126,0.5462
20071127,0.5483
20071128,0.5666
20071129,0.5644
20071130,0.5634
20071203,0.5653
20071204,0.5641
20071205,0.5656
20071206,0.5711
20071207,0.5744
20071210,0.5756
20071211,0.5726
20071212,0.5736
20071213,0.5699
20071214,0.5646
20071217,0.557
20071218,0.5607
20071219,0.5617
20071220,0.5628
20071221,0.5663
20071224,0.5657
20071226,0.5725
20071227,0.5746
20071228,0.5731
20071231,0.5673
20080102,0.5732
20080103,0.5781
20080104,0.578
20080107,0.5756
20080108,0.5757
20080109,0.5741
20080110,0.5791
20080111,0.5798
20080114,0.587
20080115,0.5786
20080116,0.5745
20080117,0.5672
20080118,0.5691
20080122,0.5656
20080123,0.5604
20080124,0.5688
20080125,0.5685
20080128,0.5707
20080129,0.571
20080130,0.5797
20080131,0.5779
20080201,0.5826
20080204,0.5837
20080205,0.5806
20080206,0.5761
20080207,0.5774
20080208,0.5771
20080211,0.5788
20080212,0.5825
20080213,0.5832
20080214,0.5834
20080215,0.5806
20080219,0.5888
20080220,0.5841
20080221,0.5864
20080222,0.588
20080225,0.5894
20080226,0.5959
20080227,0.6014
20080228,0.6021
20080229,0.594
20080303,0.5986
20080304,0.6029
20080305,0.6025
20080306,0.5997
20080307,0.5977
20080310,0.5898
20080311,0.5959
20080312,0.5959
20080313,0.5947
20080314,0.5891
20080317,0.5817
20080318,0.595
20080319,0.5843
20080320,0.5759
20080324,0.5809
20080325,0.5794
20080326,0.5831
20080327,0.5795
20080328,0.5775
20080331,0.5754
20080401,0.5759
20080402,0.5835
20080403,0.5865
20080404,0.5882
20080407,0.591
20080408,0.5947
20080409,0.5963
20080410,0.5983
20080411,0.5965
20080414,0.5977
20080415,0.5993
20080416,0.6039
20080417,0.609
20080418,0.6048
20080421,0.6069
20080422,0.6094
20080423,0.6082
20080424,0.6048
20080425,0.6061
20080428,0.6001
20080429,0.5934
20080430,0.5969
20080501,0.6084
20080502,0.6129
20080505,0.6114
20080506,0.6084
20080507,0.5994
20080508,0.5984
20080509,0.6009
20080512,0.6086
20080513,0.6123
20080514,0.6124
20080515,0.6127
20080516,0.6174
20080519,0.6152
20080520,0.6142
20080521,0.6149
20080522,0.614
20080523,0.6144
20080527,0.6114
20080528,0.6174
20080529,0.6214
20080530,0.628
20080602,0.6274
20080603,0.6284
20080604,0.6285
20080605,0.6296
20080606,0.6294
20080609,0.6301
20080610,0.6271
20080611,0.6256
20080612,0.6277
20080613,0.6271
20080616,0.6312
20080617,0.6364
20080618,0.6387
20080619,0.64
20080620,0.6394
20080623,0.6379
20080624,0.641
20080625,0.6458
20080626,0.64
20080627,0.6454
20080630,0.6435
20080701,0.6413
20080702,0.6425
20080703,0.6424
20080707,0.6407
20080708,0.6388
20080709,0.6499
20080710,0.6407
20080711,0.644
20080714,0.6468
20080715,0.649
20080716,0.6467
20080717,0.6484
20080718,0.6501
20080721,0.654
20080722,0.6524
20080723,0.6527
20080724,0.6547
20080725,0.657
20080728,0.6566
20080729,0.6588
20080730,0.6623
20080731,0.661
20080801,0.6625
20080804,0.6614
20080805,0.6613
20080806,0.6573
20080807,0.6516
20080808,0.6454
20080811,0.6431
20080812,0.6402
20080813,0.6434
20080814,0.6394
20080815,0.6363
20080818,0.6345
20080819,0.6389
20080820,0.6389
20080821,0.6469
20080822,0.6415
20080825,0.6393
20080826,0.636
20080827,0.6433
20080828,0.6414
20080829,0.6409
20080902,0.631
20080903,0.625
20080904,0.6187
20080905,0.6055
20080908,0.6075
20080909,0.602
20080910,0.5909
20080911,0.5813
20080912,0.5915
20080915,0.581
20080916,0.58
20080917,0.5666
20080918,0.5614
20080919,0.5766
20080922,0.5915
20080923,0.5815
20080924,0.5726
20080925,0.5826
20080926,0.5745
20080929,0.555
20080930,0.5586
20081001,0.5553
20081002,0.537
20081003,0.5239
20081006,0.4895
20081007,0.4694
20081008,0.4725
20081009,0.4885
20081010,0.4755
20081013,0.501
20081014,0.5123
20081015,0.5015
20081016,0.4846
20081017,0.5079
20081020,0.5085
20081021,0.491
20081022,0.4575
20081023,0.469
20081024,0.464
20081027,0.4834
20081028,0.5005
20081029,0.503
20081030,0.512
20081031,0.5086
20081103,0.5015
20081104,0.5085
20081105,0.5077
20081106,0.4885
20081107,0.5002
20081110,0.496
20081111,0.489
20081112,0.4785
20081113,0.4705
20081114,0.4795
20081117,0.4685
20081118,0.4735
20081119,0.4645
20081120,0.4617
20081121,0.4529
20081124,0.4779
20081125,0.478
20081126,0.4855
20081128,0.4727
20081201,0.4684
20081202,0.4569
20081203,0.4576
20081204,0.4431
20081205,0.4549
20081208,0.4422
20081209,0.4485
20081210,0.4535
20081211,0.4661
20081212,0.4661
20081215,0.4707
20081216,0.4757
20081217,0.4702
20081218,0.4682
20081219,0.4698
20081222,0.4616
20081223,0.4658
20081224,0.4693
20081226,0.4693
20081229,0.4637
20081230,0.4777
20081231,0.4794
20090102,0.4787
20090105,0.4957
20090106,0.5047
20090107,0.4977
20090108,0.4942
20090109,0.4919
20090112,0.4832
20090113,0.4821
20090114,0.4728
20090115,0.4728
20090116,0.4817
20090120,0.4752
20090121,0.4811
20090122,0.4862
20090123,0.4819
20090126,0.483
20090127,0.4801
20090128,0.4928
20090129,0.4917
20090130,0.4839
20090202,0.4856
20090203,0.4877
20090204,0.4878
20090205,0.4917
20090206,0.4976
20090209,0.5026
20090210,0.4942
20090211,0.4927
20090212,0.4912
20090213,0.4952
20090217,0.4866
20090218,0.4846
20090219,0.4846
20090220,0.4803
20090223,0.4816
20090224,0.478
20090225,0.4804
20090226,0.4843
20090227,0.4805
20090302,0.4714
20090303,0.4762
20090304,0.4834
20090305,0.4793
20090306,0.4814
20090309,0.4809
20090310,0.4874
20090311,0.4876
20090312,0.4967
20090313,0.4986
20090316,0.5035
20090317,0.5014
20090318,0.504
20090319,0.511
20090320,0.507
20090323,0.503
20090324,0.5082
20090325,0.51
20090326,0.5101
20090327,0.5001
20090330,0.4934
20090331,0.4974
20090401,0.5036
20090402,0.5123
20090403,0.5191
20090406,0.5157
20090407,0.5158
20090408,0.5175
20090409,0.5248
20090413,0.5263
20090414,0.524
20090415,0.518
20090416,0.5226
20090417,0.5246
20090420,0.5123
20090421,0.51
20090422,0.5207
20090423,0.5171
20090424,0.5235
20090427,0.521
20090428,0.522
20090429,0.5282
20090430,0.528
20090501,0.5295
20090504,0.5347
20090505,0.5336
20090506,0.5414
20090507,0.5435
20090508,0.548
20090511,0.5554
20090512,0.5527
20090513,0.5464
20090514,0.5495
20090515,0.5438
20090518,0.5513
20090519,0.5611
20090520,0.565
20090521,0.5621
20090522,0.564
20090526,0.565
20090527,0.57
20090528,0.567
20090529,0.577
20090601,0.582
20090602,0.5855
20090603,0.5858
20090604,0.5794
20090605,0.5812
20090608,0.5798
20090609,0.5851
20090610,0.5825
20090611,0.59
20090612,0.592
20090615,0.5819
20090616,0.5835
20090617,0.58
20090618,0.5778
20090619,0.5812
20090622,0.5686
20090623,0.57
20090624,0.5785
20090625,0.5866
20090626,0.5885
20090629,0.587
20090630,0.5801
20090701,0.5894
20090702,0.5864
20090706,0.585
20090707,0.588
20090708,0.5696
20090709,0.576
20090710,0.573
20090713,0.5802
20090714,0.58
20090715,0.5922
20090716,0.5932
20090717,0.5944
20090720,0.5997
20090721,0.5996
20090722,0.601
20090723,0.6056
20090724,0.6042
20090727,0.6064
20090728,0.606
20090729,0.605
20090730,0.609
20090731,0.6146
20090803,0.6225
20090804,0.6235
20090805,0.6302
20090806,0.6225
20090807,0.6269
20090810,0.6225
20090811,0.615
20090812,0.6238
20090813,0.6234
20090814,0.621
20090817,0.6108
20090818,0.619
20090819,0.6275
20090820,0.6217
20090821,0.6255
20090824,0.6255
20090825,0.6207
20090826,0.6178
20090827,0.6138
20090828,0.6134
20090831,0.611
20090901,0.6118
20090902,0.6119
20090903,0.6147
20090904,0.6248
20090908,0.6286
20090909,0.6261
20090910,0.6318
20090911,0.632
20090914,0.6283
20090915,0.6321
20090916,0.6388
20090917,0.6357
20090918,0.6353
20090921,0.6353
20090922,0.6375
20090923,0.6433
20090924,0.6353
20090925,0.6388
20090928,0.6415
20090929,0.6411
20090930,0.6483
20091001,0.6449
20091002,0.6468
20091005,0.65
20091006,0.6526
20091007,0.6518
20091008,0.6587
20091009,0.6583
20091012,0.6588
20091013,0.6618
20091014,0.6718
20091015,0.6718
20091016,0.6696
20091019,0.6695
20091020,0.6568
20091021,0.6636
20091022,0.6642
20091023,0.6659
20091026,0.6563
20091027,0.6603
20091028,0.6546
20091029,0.6632
20091030,0.6558
20091102,0.6548
20091103,0.6591
20091104,0.6648
20091105,0.6664
20091106,0.6683
20091109,0.6751
20091110,0.6718
20091111,0.6688
20091112,0.6655
20091113,0.6688
20091116,0.6718
20091117,0.6688
20091118,0.6688
20091119,0.6692
20091120,0.6673
20091123,0.6693
20091124,0.6686
20091125,0.6721
20091127,0.6638
20091130,0.6633
20091201,0.6738
20091202,0.6737
20091203,0.6773
20091204,0.6713
20091207,0.6713
20091208,0.6627
20091209,0.6598
20091210,0.6621
20091211,0.6617
20091214,0.6654
20091215,0.6653
20091216,0.6641
20091217,0.6513
20091218,0.6529
20091221,0.6547
20091222,0.6548
20091223,0.6625
20091224,0.6591
20091228,0.6683
20091229,0.6688
20091230,0.6724
20091231,0.6711
20100104,0.6755
20100105,0.6725
20100106,0.6731
20100107,0.6685
20100108,0.6751
20100111,0.6783
20100112,0.6682
20100113,0.6655
20100114,0.6633
20100115,0.6616
20100119,0.6619
20100120,0.6562
20100121,0.6531
20100122,0.6456
20100125,0.6478
20100126,0.6408
20100127,0.6365
20100128,0.6333
20100129,0.6263
20100201,0.6368
20100202,0.6467
20100203,0.6438
20100204,0.6299
20100205,0.6311
20100208,0.6333
20100209,0.6413
20100210,0.6381
20100211,0.6404
20100212,0.6383
20100216,0.6383
20100217,0.646
20100218,0.6533
20100219,0.6554
20100222,0.6533
20100223,0.6484
20100224,0.6499
20100225,0.6479
20100226,0.6539
20100301,0.6562
20100302,0.6625
20100303,0.6609
20100304,0.6599
20100305,0.6626
20100308,0.6619
20100309,0.6633
20100310,0.6687
20100311,0.6659
20100312,0.6689
20100315,0.6691
20100316,0.6689
20100317,0.6696
20100318,0.6625
20100319,0.6599
20100322,0.6565
20100323,0.6605
20100324,0.6589
20100325,0.656
20100326,0.6503
20100329,0.6521
20100330,0.6618
20100331,0.6634
20100401,0.6696
20100402,0.6692
20100405,0.6719
20100406,0.6748
20100407,0.6729
20100408,0.6686
20100409,0.6684
20100412,0.6741
20100413,0.6735
20100414,0.6784
20100415,0.6779
20100416,0.6762
20100419,0.6754
20100420,0.6774
20100421,0.6779
20100422,0.6731
20100423,0.6737
20100426,0.6804
20100427,0.6731
20100428,0.6782
20100429,0.685
20100430,0.6839
20100503,0.6851
20100504,0.6759
20100505,0.6723
20100506,0.6437
20100507,0.6484
20100510,0.6699
20100511,0.6696
20100512,0.673
20100513,0.6739
20100514,0.6636
20100517,0.6614
20100518,0.6624
20100519,0.6543
20100520,0.6419
20100521,0.649
20100524,0.649
20100525,0.6414
20100526,0.6525
20100527,0.6564
20100528,0.6614
20100601,0.6589
20100602,0.6594
20100603,0.6616
20100604,0.6529
20100607,0.6459
20100608,0.6492
20100609,0.6536
20100610,0.6651
20100611,0.6639
20100614,0.6683
20100615,0.6724
20100616,0.6733
20100617,0.6736
20100618,0.6781
20100621,0.6778
20100622,0.6744
20100623,0.6739
20100624,0.6704
20100625,0.6749
20100628,0.6772
20100629,0.6694
20100630,0.6694
20100701,0.6689
20100702,0.6784
20100706,0.6771
20100707,0.6825
20100708,0.6841
20100709,0.6845
20100712,0.6837
20100713,0.6866
20100714,0.6845
20100715,0.6825
20100716,0.6829
20100719,0.6791
20100720,0.6824
20100721,0.6817
20100722,0.6851
20100723,0.6869
20100726,0.6846
20100727,0.6853
20100728,0.6849
20100729,0.6861
20100730,0.6879
20100802,0.6906
20100803,0.689
20100804,0.6884
20100805,0.6901
20100806,0.6891
20100809,0.691
20100810,0.6895
20100811,0.6866
20100812,0.686
20100813,0.6864
20100816,0.6898
20100817,0.6919
20100818,0.6929
20100819,0.6894
20100820,0.6896
20100823,0.6883
20100824,0.6895
20100825,0.6878
20100826,0.6918
20100827,0.6928
20100830,0.6938
20100831,0.6933
20100901,0.6983
20100902,0.7005
20100903,0.7038
