Date,Close
20050524,263.9
20050525,265.35
20050526,268.35
20050527,268.5
20050531,269.05
20050601,271.95
20050602,275.05
20050603,279.15
20050606,279.8
20050607,277.7
20050608,278.0
20050609,278.1
20050610,279.65
20050613,277.35
20050614,276.05
20050615,278.3
20050616,280.35
20050617,283.8
20050620,282.15
20050621,282.65
20050622,281.85
20050623,281.65
20050624,282.7
20050627,283.2
20050628,282.3
20050629,283.15
20050630,278.75
20050701,277.05
20050705,281.4
20050706,283.7
20050707,284.35
20050708,285.95
20050711,285.8
20050712,283.7
20050713,285.4
20050714,285.2
20050715,286.3
20050718,287.65
20050719,289.65
20050720,290.15
20050721,288.0
20050722,291.35
20050725,292.8
20050726,291.6
20050727,293.7
20050728,295.9
20050729,295.45
20050801,297.3
20050802,297.25
20050803,298.15
20050804,296.45
20050805,295.9
20050808,295.65
20050809,291.75
20050810,294.45
20050811,295.7
20050812,298.6
20050815,301.75
20050816,302.45
20050817,296.7
20050818,296.9
20050819,296.9
20050822,299.5
20050823,300.2
20050824,297.7
20050825,295.9
20050826,300.3
20050829,298.65
20050830,301.95
20050831,300.5
20050901,303.7
20050902,305.7
20050906,304.6
20050907,303.1
20050908,300.65
20050909,299.4
20050912,302.9
20050913,301.0
20050914,299.2
20050915,298.8
20050916,298.3
20050919,302.7
20050920,304.1
20050921,308.25
20050922,309.1
20050923,308.25
20050926,311.95
20050927,311.0
20050928,313.3
20050929,312.45
20050930,311.55
20051003,314.8
20051004,315.9
20051005,318.7
20051006,318.9
20051007,321.45
20051010,321.3
20051011,324.1
20051012,319.4
20051013,317.4
20051014,316.85
20051017,323.5
20051018,323.95
20051019,322.0
20051020,320.7
20051021,320.7
20051024,319.85
20051025,323.85
20051026,323.2
20051027,321.8
20051028,323.4
20051031,322.5
20051101,323.0
20051102,324.45
20051103,324.1
20051104,326.0
20051107,326.15
20051108,325.2
20051109,324.55
20051110,328.55
20051111,331.95
20051114,332.75
20051115,334.6
20051116,334.9
20051117,336.0
20051118,339.2
20051121,338.75
20051122,333.15
20051123,338.25
20051128,343.0
20051129,345.45
20051130,348.9
20051201,358.2
20051202,356.65
20051205,357.9
20051206,353.3
20051207,357.4
20051208,358.4
20051209,359.4
20051212,356.95
20051213,358.7
20051214,354.0
20051215,355.55
20051216,357.5
20051219,355.9
20051220,356.6
20051221,356.35
20051222,357.15
20051223,358.55
20051227,361.35
20051228,361.5
20051229,359.15
20051230,358.8
20060103,359.45
20060104,364.35
20060105,360.65
20060106,363.2
20060109,364.3
20060110,365.3
20060111,364.1
20060112,363.35
20060113,365.85
20060117,365.7
20060118,366.6
20060119,365.7
20060120,363.6
20060123,366.55
20060124,369.85
20060125,374.95
20060126,374.75
20060127,377.9
20060130,377.55
20060131,377.45
20060201,379.5
20060202,385.5
20060203,385.4
20060206,387.6
20060207,382.4
20060208,382.05
20060209,385.1
20060210,377.05
20060213,378.0
20060214,381.25
20060215,373.7
20060216,376.85
20060217,374.7
20060221,381.95
20060222,381.05
20060223,375.1
20060224,375.35
20060227,368.65
20060228,373.15
20060301,378.95
20060302,382.15
20060303,381.55
20060306,374.7
20060307,373.2
20060308,371.85
20060309,375.05
20060310,376.3
20060313,379.75
20060314,380.6
20060315,380.1
20060316,381.25
20060317,391.5
20060320,384.55
20060321,383.55
20060322,385.05
20060323,390.95
20060324,390.6
20060327,394.15
20060328,394.0
20060329,395.0
20060330,399.6
20060331,397.45
20060403,405.9
20060404,404.7
20060405,410.75
20060406,415.8
20060407,415.2
20060410,422.05
20060411,423.3
20060412,428.3
20060413,432.7
20060417,440.65
20060418,448.25
20060419,447.1
20060420,447.35
20060421,465.2
20060424,462.25
20060425,483.2
20060426,490.65
20060427,477.15
20060428,484.7
20060501,496.45
20060502,492.8
20060503,493.65
20060504,510.45
20060505,510.85
20060508,511.7
20060509,520.75
20060510,529.55
20060511,554.45
20060512,547.8
20060515,538.05
20060516,545.65
20060517,530.4
20060518,534.35
20060519,510.15
20060522,509.4
20060523,551.8
20060524,527.15
20060525,534.0
20060526,544.75
20060530,530.65
20060531,525.65
20060601,510.35
20060602,521.9
20060605,523.35
20060606,512.2
20060607,521.65
20060608,498.95
20060609,490.0
20060612,486.1
20060613,464.3
20060614,468.85
20060615,484.75
20060616,492.4
20060619,478.5
20060620,480.4
20060621,482.3
20060622,476.8
20060623,487.25
20060626,495.65
20060627,481.95
20060628,492.25
20060629,505.55
20060630,509.5
20060705,512.7
20060706,534.25
20060707,527.5
20060710,530.95
20060711,535.5
20060712,540.75
20060713,542.4
20060714,546.2
20060717,534.7
20060718,537.2
20060719,539.1
20060720,520.7
20060721,512.05
20060724,517.95
20060725,525.85
20060726,524.7
20060727,527.6
20060728,534.65
20060731,536.75
20060801,539.05
20060802,538.85
20060803,528.7
20060804,543.0
20060807,540.8
20060808,539.95
20060809,550.75
20060810,542.2
20060811,527.4
20060814,533.45
20060815,532.5
20060816,526.75
20060817,515.5
20060818,523.2
20060821,531.7
20060822,529.05
20060823,526.25
20060824,522.6
20060825,524.0
20060828,525.2
20060829,518.8
20060830,516.25
20060831,526.65
20060901,527.25
20060905,544.85
20060906,549.95
20060907,546.3
20060908,537.55
20060911,523.15
20060912,521.25
20060913,519.0
20060914,517.95
20060915,511.4
20060918,520.0
20060919,515.95
20060920,515.5
20060921,520.85
20060922,522.6
20060925,523.25
20060926,525.1
20060927,526.05
20060928,519.65
20060929,524.15
20061002,521.65
20061003,507.75
20061004,498.25
20061005,507.75
20061006,516.6
20061009,518.9
20061010,515.55
20061011,518.25
20061012,515.25
20061013,518.1
20061016,534.25
20061017,526.75
20061018,526.25
20061019,527.6
20061020,522.85
20061023,521.75
20061024,518.45
20061025,517.1
20061026,516.65
20061027,517.15
20061030,512.5
20061031,511.2
20061101,500.75
20061102,505.8
20061103,508.9
20061106,510.35
20061107,513.2
20061108,501.1
20061109,507.55
20061110,485.5
20061113,484.15
20061114,485.55
20061115,486.1
20061116,480.75
20061117,482.4
20061120,480.8
20061121,488.2
20061122,487.75
20061127,495.4
20061128,490.45
20061129,489.45
20061130,493.8
20061201,491.35
20061204,492.35
20061205,500.1
20061206,491.65
20061207,486.05
20061208,487.35
20061211,488.65
20061212,485.1
20061213,479.15
20061214,481.15
20061215,476.75
20061218,478.05
20061219,476.85
20061220,470.55
20061221,463.15
20061222,460.5
20061226,462.9
20061227,466.5
20061228,464.6
20061229,462.2
20070103,440.0
20070104,435.3
20070105,428.6
20070108,427.9
20070109,430.7
20070110,441.5
20070111,441.0
20070112,435.4
20070116,432.85
20070117,432.05
20070118,424.3
20070119,426.8
20070122,428.05
20070123,433.05
20070124,435.25
20070125,440.55
20070126,438.8
20070129,429.3
20070130,431.25
20070131,434.55
20070201,428.15
20070202,417.4
20070205,416.75
20070206,424.75
20070207,420.6
20070208,420.15
20070209,426.85
20070212,422.85
20070213,433.55
20070214,432.8
20070215,441.5
20070216,439.55
20070220,433.7
20070221,440.55
20070222,451.7
20070223,459.1
20070226,460.65
20070227,455.6
20070228,448.4
20070301,448.75
20070302,444.4
20070305,440.9
20070306,445.2
20070307,452.3
20070308,457.65
20070309,452.8
20070312,459.5
20070313,457.55
20070314,457.3
20070315,473.6
20070316,475.95
20070319,476.55
20070320,477.8
20070321,476.3
20070322,481.7
20070323,481.3
20070326,488.25
20070327,480.15
20070328,480.65
20070329,483.05
20070330,489.0
20070402,492.3
20070403,505.85
20070404,513.15
20070405,512.1
20070409,525.0
20070410,527.0
20070411,532.65
20070412,524.6
20070413,527.6
20070416,528.35
20070417,542.1
20070418,536.3
20070419,533.05
20070420,535.45
20070423,537.65
20070424,529.65
20070425,533.0
20070426,523.2
20070427,525.85
20070430,528.55
20070501,535.95
20070502,537.25
20070503,545.6
20070504,549.45
20070507,545.45
20070508,545.95
20070509,541.95
20070510,530.8
20070511,534.5
20070514,523.6
20070515,527.75
20070516,516.8
20070517,502.75
20070518,504.45
20070521,512.15
20070522,502.35
20070523,502.15
20070524,490.15
20070525,504.15
20070529,504.1
20070530,502.45
20070531,511.65
20070601,512.6
20070604,518.9
20070605,516.25
20070606,512.5
20070607,509.8
20070608,497.85
20070611,507.7
20070612,500.8
20070613,503.4
20070614,511.35
20070615,514.3
20070618,513.9
20070619,511.55
20070620,516.35
20070621,512.4
20070622,510.3
20070625,511.8
20070626,503.45
20070627,507.8
20070628,515.05
20070629,517.45
20070702,525.65
20070703,528.4
20070705,532.95
20070706,533.2
20070709,536.95
20070710,534.95
20070711,536.25
20070712,532.3
20070713,533.65
20070716,530.95
20070717,530.6
20070718,533.0
20070719,542.9
20070720,547.25
20070723,542.35
20070724,538.65
20070725,532.25
20070726,528.95
20070727,531.4
20070730,535.55
20070731,541.55
20070801,535.2
20070802,534.0
20070803,524.6
20070806,524.05
20070807,527.35
20070808,520.6
20070809,512.8
20070810,512.65
20070813,520.8
20070814,513.7
20070815,509.9
20070816,485.7
20070817,491.35
20070820,492.65
20070821,491.7
20070822,497.9
20070823,503.0
20070824,510.45
20070827,511.65
20070828,507.85
20070829,511.7
20070830,512.05
20070831,517.8
20070904,508.95
20070905,504.6
20070906,508.25
20070907,502.65
20070910,503.1
20070911,515.6
20070912,512.65
20070913,516.2
20070914,515.8
20070917,520.8
20070918,523.6
20070919,536.25
20070920,537.05
20070921,536.7
20070924,541.85
20070925,540.3
20070926,539.65
20070927,542.25
20070928,541.7
20071001,546.75
20071002,548.7
20071003,553.6
20071004,550.15
20071005,548.3
20071008,537.95
20071009,538.75
20071010,546.25
20071011,543.55
20071012,541.7
20071015,545.0
20071016,541.05
20071017,537.1
20071018,528.85
20071019,529.85
20071022,523.35
20071023,526.05
20071024,519.95
20071025,523.3
20071026,528.45
20071029,526.8
20071030,522.85
20071031,522.0
20071101,510.95
20071102,507.2
20071105,504.9
20071106,508.85
20071107,500.6
20071108,495.1
20071109,489.25
20071112,485.6
20071113,485.4
20071114,504.35
20071115,482.8
20071116,490.85
20071119,473.05
20071120,477.4
20071121,463.5
20071123,473.8
20071126,477.0
20071127,470.95
20071128,475.3
20071129,481.05
20071130,490.4
20071203,480.8
20071204,474.5
20071205,476.3
20071206,476.55
20071207,484.15
20071210,480.8
20071211,480.45
20071212,476.3
20071213,468.65
20071214,468.35
20071217,462.7
20071218,462.25
20071219,469.6
20071220,470.35
20071221,483.55
20071224,489.15
20071226,490.8
20071227,487.0
20071228,481.0
20071231,477.9
20080102,480.2
20080103,492.6
20080104,489.55
20080107,487.9
20080108,503.65
20080109,502.15
20080110,501.95
20080111,504.2
20080114,507.7
20080115,497.95
20080116,491.05
20080117,492.0
20080118,497.25
20080122,493.45
20080123,481.0
20080124,490.95
20080125,492.2
20080128,492.75
20080129,503.7
20080130,496.45
20080131,503.6
20080201,501.1
20080204,503.65
20080205,495.0
20080206,504.7
20080207,519.2
20080208,527.75
20080211,529.65
20080212,529.8
20080213,526.85
20080214,522.6
20080215,526.1
20080219,546.15
20080220,544.65
20080221,554.85
20080222,552.75
20080225,547.75
20080226,551.7
20080227,557.6
20080228,560.15
20080229,559.0
20080303,566.9
20080304,556.5
20080305,572.45
20080306,565.25
20080307,567.0
20080310,554.65
20080311,553.7
20080312,558.95
20080313,557.8
20080314,558.5
20080317,548.55
20080318,554.7
20080319,543.4
20080320,537.4
20080324,542.3
20080325,547.9
20080326,552.55
20080327,567.35
20080328,563.2
20080331,563.15
20080401,560.7
20080402,567.8
20080403,570.2
20080404,575.5
20080407,578.0
20080408,569.1
20080409,580.05
20080410,572.45
20080411,574.5
20080414,569.7
20080415,565.95
20080416,575.85
20080417,571.25
20080418,568.85
20080421,566.65
20080422,576.6
20080423,570.45
20080424,567.55
20080425,571.6
20080428,573.6
20080429,570.0
20080430,573.45
20080501,552.6
20080502,565.85
20080505,577.9
20080506,571.3
20080507,566.35
20080508,562.1
20080509,555.4
20080512,558.45
20080513,556.55
20080514,550.75
20080515,556.15
20080516,564.95
20080519,559.85
20080520,559.95
20080521,556.75
20080522,553.55
20080523,555.9
20080527,553.9
20080528,551.8
20080529,538.15
20080530,542.9
20080602,541.95
20080603,540.1
20080604,536.8
20080605,536.6
20080606,544.6
20080609,543.6
20080610,538.3
20080611,540.25
20080612,536.1
20080613,541.2
20080616,548.85
20080617,547.25
20080618,557.05
20080619,560.25
20080620,565.5
20080623,563.25
20080624,561.1
20080625,560.0
20080626,565.3
20080627,570.7
20080630,571.85
20080701,574.55
20080702,590.05
20080703,578.6
20080707,568.8
20080708,553.55
20080709,557.8
20080710,555.65
20080711,557.85
20080714,559.25
20080715,554.5
20080716,550.0
20080717,555.8
20080718,548.7
20080721,549.9
20080722,550.85
20080723,547.55
20080724,539.5
20080725,542.3
20080728,543.0
20080729,540.85
20080730,546.4
20080731,547.95
20080801,539.65
20080804,525.8
20080805,523.5
20080806,524.15
20080807,523.6
20080808,515.1
20080811,510.95
20080812,504.55
20080813,517.0
20080814,512.3
20080815,514.05
20080818,513.3
20080819,524.65
20080820,521.5
20080821,536.4
20080822,529.05
20080825,529.95
20080826,525.65
20080827,528.95
20080828,524.5
20080829,524.75
20080902,514.05
20080903,517.2
20080904,511.5
20080905,494.15
20080908,492.7
20080909,491.3
20080910,494.15
20080911,495.25
20080912,502.7
20080915,500.2
20080916,493.1
20080917,489.15
20080918,491.9
20080919,501.05
20080922,508.8
20080923,498.9
20080924,494.35
20080925,497.25
20080926,490.7
20080929,473.95
20080930,471.0
20081001,461.9
20081002,447.45
20081003,452.7
20081006,432.6
20081007,436.65
20081008,418.85
20081009,424.6
20081010,397.85
20081013,415.0
20081014,423.15
20081015,405.2
20081016,392.15
20081017,400.3
20081020,399.85
20081021,388.9
20081022,374.75
20081023,368.65
20081024,356.85
20081027,368.7
20081028,374.05
20081029,397.0
20081030,377.25
20081031,371.1
20081103,372.2
20081104,384.0
20081105,370.1
20081106,360.75
20081107,357.9
20081110,363.4
20081111,353.0
20081112,353.75
20081113,350.6
20081114,359.0
20081117,353.85
20081118,354.4
20081119,348.35
20081120,345.75
20081121,346.1
20081124,355.55
20081125,353.5
20081126,355.0
20081128,350.55
20081201,348.55
20081202,346.05
20081203,341.55
20081204,333.4
20081205,323.7
20081208,336.0
20081209,330.35
20081210,335.1
20081211,336.85
20081212,328.8
20081215,326.7
20081216,323.85
20081217,322.95
20081218,315.8
20081219,318.3
20081222,320.2
20081223,313.75
20081224,313.05
20081226,316.0
20081229,316.8
20081230,317.7
20081231,326.65
20090102,331.75
20090105,331.55
20090106,343.95
20090107,336.8
20090108,333.55
20090109,341.6
20090112,334.5
20090113,340.35
20090114,334.4
20090115,331.0
20090116,338.4
20090120,336.1
20090121,329.0
20090122,325.25
20090123,332.85
20090126,344.3
20090127,334.1
20090128,335.25
20090129,331.4
20090130,332.5
20090202,328.75
20090203,337.85
20090204,338.75
20090205,335.65
20090206,348.5
20090209,346.95
20090210,343.25
20090211,339.65
20090212,339.1
20090213,339.5
20090217,327.95
20090218,329.25
20090219,332.75
20090220,327.25
20090223,329.35
20090224,334.35
20090225,338.1
20090226,342.15
20090227,338.25
20090302,336.4
20090303,345.25
20090304,354.2
20090305,350.25
20090306,353.7
20090309,348.6
20090310,353.1
20090311,347.25
20090312,347.4
20090313,351.5
20090316,359.6
20090317,357.4
20090318,356.2
20090319,365.3
20090320,364.15
20090323,368.65
20090324,365.15
20090325,364.85
20090326,370.05
20090327,368.15
20090330,361.15
20090331,369.0
20090401,369.45
20090402,373.55
20090403,384.6
20090406,380.45
20090407,383.55
20090408,384.4
20090409,391.65
20090413,397.1
20090414,396.05
20090415,404.45
20090416,401.5
20090417,403.95
20090420,394.9
20090421,393.25
20090422,390.5
20090423,383.75
20090424,389.6
20090427,383.2
20090428,376.15
20090429,385.55
20090430,389.85
20090501,394.7
20090504,399.05
20090505,393.0
20090506,403.4
20090507,401.1
20090508,399.25
20090511,393.9
20090512,393.55
20090513,388.25
20090514,388.05
20090515,386.4
20090518,391.85
20090519,391.6
20090520,395.3
20090521,389.75
20090522,394.4
20090526,398.75
20090527,396.75
20090528,398.35
20090529,404.4
20090601,416.55
20090602,414.4
20090603,405.85
20090604,414.75
20090605,413.05
20090608,409.95
20090609,421.2
20090610,421.35
20090611,429.15
20090612,422.0
20090615,413.15
20090616,410.2
20090617,410.6
20090618,411.85
20090619,409.7
20090622,397.85
20090623,404.5
20090624,411.4
20090625,414.8
20090626,414.0
20090629,415.9
20090630,410.45
20090701,416.15
20090702,413.65
20090706,409.7
20090707,406.05
20090708,399.45
20090709,406.4
20090710,404.7
20090713,405.95
20090714,413.65
20090715,422.9
20090716,422.65
20090717,426.05
20090720,433.6
20090721,431.8
20090722,439.25
20090723,439.1
20090724,438.9
20090727,441.2
20090728,438.75
20090729,434.45
20090730,443.1
20090731,449.05
20090803,460.55
20090804,466.25
20090805,467.9
20090806,461.9
20090807,465.25
20090810,463.75
20090811,460.35
20090812,469.05
20090813,478.1
20090814,470.3
20090817,463.75
20090818,462.85
20090819,462.75
20090820,460.85
20090821,474.75
20090824,478.2
20090825,472.3
20090826,472.4
20090827,471.55
20090828,479.0
20090831,467.5
20090901,466.35
20090902,466.95
20090903,471.05
20090904,471.05
20090908,480.15
20090909,477.3
20090910,472.65
20090911,469.45
20090914,465.4
20090915,469.55
20090916,478.75
20090917,473.0
20090918,461.95
20090921,464.05
20090922,470.05
20090923,464.5
20090924,454.7
20090925,457.75
20090928,456.15
20090929,456.15
20090930,465.25
20091001,457.2
20091002,451.8
20091005,456.45
20091006,462.2
20091007,461.7
20091008,473.3
20091009,467.5
20091012,469.45
20091013,463.25
20091014,468.3
20091015,469.75
20091016,468.4
20091019,477.75
20091020,474.3
20091021,484.7
20091022,480.9
20091023,484.55
20091026,482.2
20091027,481.0
20091028,474.15
20091029,484.05
20091030,476.65
20091102,475.6
20091103,476.7
20091104,480.4
20091105,476.8
20091106,476.35
20091109,477.85
20091110,477.25
20091111,477.7
20091112,475.85
20091113,478.35
20091116,491.45
20091117,491.95
20091118,492.15
20091119,489.2
20091120,491.9
20091123,494.65
20091124,492.45
20091125,497.6
20091127,490.45
20091130,495.95
20091201,501.45
20091202,504.25
20091203,503.05
20091204,502.45
20091207,499.6
20091208,495.05
20091209,490.9
20091210,489.05
20091211,492.1
20091214,494.1
20091215,493.2
20091216,499.7
20091217,491.8
20091218,492.85
20091221,494.85
20091222,492.8
20091223,499.35
20091224,508.25
20091228,512.65
20091229,510.35
20091230,513.5
20091231,513.65
20100104,519.6
20100105,520.35
20100106,528.45
20100107,521.7
20100108,519.05
20100111,523.1
20100112,513.95
20100113,519.0
20100114,517.75
20100115,515.6
20100119,523.7
20100120,514.5
20100121,508.5
20100122,513.7
20100125,518.3
20100126,512.95
20100127,501.25
20100128,488.8
20100129,484.25
20100201,487.35
20100202,487.95
20100203,476.35
20100204,466.9
20100205,464.75
20100208,470.3
20100209,477.7
20100210,477.9
20100211,492.35
20100212,487.25
20100216,501.15
20100217,502.95
20100218,507.55
20100219,514.7
20100222,509.65
20100223,500.6
20100224,502.6
20100225,498.25
20100226,505.85
20100301,512.3
20100302,518.55
20100303,520.9
20100304,515.05
20100305,519.25
20100308,518.65
20100309,518.8
20100310,514.5
20100311,515.6
20100312,515.95
20100315,509.7
20100316,514.7
20100317,520.0
20100318,514.45
20100319,512.15
20100322,512.95
20100323,512.8
20100324,509.45
20100325,512.95
20100326,515.2
20100329,528.45
20100330,531.25
20100331,530.25
20100401,533.3
20100405,538.05
20100406,536.6
20100407,534.65
20100408,533.55
20100409,533.9
20100412,531.35
20100413,534.95
20100414,535.95
20100415,534.95
20100416,526.35
20100419,524.6
20100420,526.25
20100421,528.4
20100422,523.55
20100423,526.2
20100426,527.7
20100427,511.25
20100428,511.75
20100429,508.25
20100430,508.65
20100503,502.75
20100504,491.35
20100505,488.7
20100506,485.25
20100507,488.0
20100510,496.4
20100511,494.3
20100512,492.5
20100513,496.85
20100514,487.2
20100517,466.7
20100518,476.6
20100519,469.45
20100520,467.95
20100521,479.6
20100524,488.25
20100525,477.7
20100526,481.55
20100527,489.35
20100528,483.95
20100601,479.8
20100602,477.55
20100603,468.15
20100604,455.45
20100607,450.1
20100608,451.45
20100609,458.5
20100610,459.75
20100611,463.9
20100614,472.7
20100615,473.95
20100616,473.05
20100617,464.05
20100618,461.9
20100621,467.7
20100622,472.7
20100623,467.05
20100624,474.05
20100625,483.05
20100628,480.65
20100629,465.05
20100630,467.1
20100701,460.0
20100702,463.9
20100706,469.5
20100707,474.05
20100708,474.2
20100709,477.95
20100712,473.45
20100713,474.45
20100714,473.6
20100715,474.0
20100716,465.85
20100719,466.65
20100720,473.0
20100721,482.15
20100722,489.3
20100723,491.35
20100726,495.15
20100727,493.5
20100728,497.4
20100729,501.85
20100730,504.0
20100802,511.8
20100803,508.7
20100804,513.3
20100805,508.2
20100806,507.15
20100809,508.25
20100810,504.1
20100811,498.25
20100812,501.25
20100813,498.05
20100816,500.8
20100817,506.7
20100818,507.8
20100819,504.7
20100820,501.95
20100823,502.0
20100824,496.95
20100825,493.95
20100826,503.3
20100827,509.15
20100830,514.15
20100831,508.95
20100901,519.7
20100902,521.65
20100903,522.2
20100907,519.2
20100908,521.9
20100909,516.2
20100910,512.55
20100913,520.0
20100914,518.8
20100915,518.65
20100916,521.15
20100917,523.15
20100920,521.35
20100921,519.0
20100922,527.35
20100923,529.95
20100924,532.8
20100927,530.8
20100928,534.7
20100929,537.1
20100930,536.05
20101001,539.8
20101004,537.2
20101005,543.35
20101006,546.05
20101007,538.8
20101008,548.1
20101011,549.4
20101012,549.55
20101013,552.85
20101014,552.45
20101015,554.85
20101018,553.1
20101019,543.35
20101020,546.95
20101021,545.75
20101022,547.3
20101025,553.9
20101026,554.5
20101027,545.15
20101028,546.35
20101029,540.95
20101101,546.1
20101102,551.5
20101103,546.1
20101104,558.8
20101105,562.45
20101108,563.25
20101109,571.9
20101110,564.5
20101111,569.85
20101112,556.95
20101115,560.1
20101116,540.35
20101117,540.55
20101118,550.7
20101119,550.95
20101122,542.75
20101123,537.85
20101124,543.15
20101126,542.7
20101129,543.4
20101130,549.9
20101201,562.2
20101202,565.3
20101203,567.1
20101206,568.0
20101207,572.0
20101208,577.05
20101209,575.75
20101210,578.1
20101213,587.55
20101214,587.75
20101215,580.25
20101216,578.65
20101217,583.85
20101220,588.55
20101221,595.55
20101222,595.45
20101223,593.8
20101227,595.95
20101228,600.75
20101229,599.1
20101230,604.2
20101231,612.65
20110103,613.7
20110104,604.85
20110105,608.75
20110106,600.9
20110107,596.2
20110110,594.4
20110111,602.85
20110112,609.1
20110113,605.65
20110114,609.15
20110118,610.75
20110119,604.95
20110120,595.15
20110121,598.85
20110124,602.8
20110125,590.55
20110126,594.65
20110127,601.8
20110128,605.25
20110131,613.8
20110201,622.65
20110202,622.35
20110203,622.4
20110204,625.9
20110207,625.45
20110208,625.35
20110209,620.35
20110210,622.3
20110211,621.55
20110214,630.8
20110215,621.55
20110216,614.95
20110217,616.35
20110218,616.15
20110222,602.65
20110223,595.5
20110224,600.6
20110225,611.55
20110228,615.75
20110301,617.0
20110302,615.95
20110303,615.45
20110304,615.15
20110307,599.25
20110308,600.45
20110309,587.9
20110310,586.4
20110311,587.45
20110314,585.3
20110315,580.45
20110316,586.65
20110317,601.55
20110318,600.35
20110321,595.05
20110322,597.75
20110323,609.3
20110324,608.9
20110325,608.35
20110328,601.45
20110329,601.1
20110330,593.85
20110331,597.2
20110401,592.3
20110404,591.95
20110405,592.9
20110406,603.45
20110407,608.1
20110408,616.6
20110411,612.45
20110412,604.8
20110413,595.9
20110414,594.85
20110415,592.2
20110418,586.25
20110419,589.4
20110420,600.4
20110421,606.45
20110425,596.75
20110426,598.35
20110427,589.25
20110428,590.95
20110429,583.0
20110502,584.7
20110503,590.45
20110504,578.5
20110505,565.0
20110506,562.8
20110509,566.85
20110510,569.4
20110511,556.65
20110512,562.5
