Date,Close
1997-05-15,0.09791699999999999
1997-05-16,0.08645800000000001
1997-05-19,0.08541699999999999
1997-05-20,0.08177100000000001
1997-05-21,0.071354
1997-05-22,0.06979199999999999
1997-05-23,0.075
1997-05-27,0.079167
1997-05-28,0.076563
1997-05-29,0.07526000000000001
1997-05-30,0.075
1997-06-02,0.075521
1997-06-03,0.07395800000000001
1997-06-04,0.07083300000000001
1997-06-05,0.077083
1997-06-06,0.082813
1997-06-09,0.084375
1997-06-10,0.079167
1997-06-11,0.077083
1997-06-12,0.080208
1997-06-13,0.079167
1997-06-16,0.07864600000000001
1997-06-17,0.07526000000000001
1997-06-18,0.075521
1997-06-19,0.075521
1997-06-20,0.076302
1997-06-23,0.075
1997-06-24,0.075521
1997-06-25,0.075521
1997-06-26,0.075521
1997-06-27,0.07447899999999999
1997-06-30,0.077083
1997-07-01,0.075781
1997-07-02,0.079427
1997-07-03,0.095573
1997-07-07,0.1
1997-07-08,0.115104
1997-07-09,0.116146
1997-07-10,0.128125
1997-07-11,0.11458299999999999
1997-07-14,0.106771
1997-07-15,0.121875
1997-07-16,0.116667
1997-07-17,0.11093800000000001
1997-07-18,0.107813
1997-07-21,0.109115
1997-07-22,0.106771
1997-07-23,0.11458299999999999
1997-07-24,0.11302100000000001
1997-07-25,0.11145799999999999
1997-07-28,0.116146
1997-07-29,0.123958
1997-07-30,0.122396
1997-07-31,0.11979200000000001
1997-08-01,0.120833
1997-08-04,0.115625
1997-08-05,0.110417
1997-08-06,0.1125
1997-08-07,0.10885399999999999
1997-08-08,0.11458299999999999
1997-08-11,0.116406
1997-08-12,0.10989600000000001
1997-08-13,0.10989600000000001
1997-08-14,0.107813
1997-08-15,0.10572899999999999
1997-08-18,0.10208300000000001
1997-08-19,0.108333
1997-08-20,0.108333
1997-08-21,0.10572899999999999
1997-08-22,0.10625
1997-08-25,0.11093800000000001
1997-08-26,0.11718800000000001
1997-08-27,0.11588499999999999
1997-08-28,0.11875
1997-08-29,0.116927
1997-09-02,0.117708
1997-09-03,0.116667
1997-09-04,0.127604
1997-09-05,0.125
1997-09-08,0.15
1997-09-09,0.16197899999999998
1997-09-10,0.165104
1997-09-11,0.157813
1997-09-12,0.184375
1997-09-15,0.15468800000000002
1997-09-16,0.167708
1997-09-17,0.17031300000000002
1997-09-18,0.16458299999999998
1997-09-19,0.19739600000000002
1997-09-22,0.225
1997-09-23,0.23125
1997-09-24,0.21875
1997-09-25,0.203906
1997-09-26,0.208333
1997-09-29,0.20208299999999998
1997-09-30,0.216927
1997-10-01,0.201042
1997-10-02,0.200521
1997-10-03,0.200781
1997-10-06,0.20625
1997-10-07,0.20286500000000002
1997-10-08,0.20026
1997-10-09,0.1875
1997-10-10,0.195052
1997-10-13,0.2
1997-10-14,0.198958
1997-10-15,0.19609400000000002
1997-10-16,0.18125
1997-10-17,0.18125
1997-10-20,0.191146
1997-10-21,0.221354
1997-10-22,0.22604200000000002
1997-10-23,0.225
1997-10-24,0.251302
1997-10-27,0.213542
1997-10-28,0.247396
1997-10-29,0.269531
1997-10-30,0.25625
