matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,goals,op_goals,points,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
741433,928,2077,98,2014,0,New England Revolution,Toronto FC,2014-05-03 18:00:00.000000,2,1,3,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.5819708846584547,0.17995520716685331,0.4015304217991788,0.18652482269503545,0.7844860132897491,0.8058124198087383,3.0647629712579323,1.1939156401642403,0.7172626975492289,0.0387458006718925,0.13717805151175813,2.6666666666666665,0.10223964165733483,3.1937290033594627,1.1518477043673012,0.07390817469204926,0.16181410974244123,2.0,0.14068682344158268,1.6666666666666667,0.8456271397447868,0.9786916008370508
741433,2077,928,98,2014,1,Toronto FC,New England Revolution,2014-05-03 18:00:00.000000,1,2,0,1.0,1.0,1.0,0.4882792086599477,0.219484882418813,0.8125046659201195,0.310675625233296,0.8331638361755801,1.348200630491123,3.02635311683464,1.27331093691676,0.7047665572711334,0.05658827920865994,0.13068309070548711,1.3333333333333333,0.12015677491601344,4.488951101157149,1.4494214259051885,0.10223964165733483,0.10600970511384844,0.0,0.15184770436730124,0.8333333333333334,0.9193899782135077,0.9372009095401425
707947,954,182,23,2013,0,Elche,Málaga,2014-05-03 17:00:00.000000,1,0,3,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.4695340501792115,0.20430107526881722,0.5698924731182796,0.27598566308243727,0.7743983205411009,1.0598684381379924,3.4695340501792113,1.2580645161290323,0.7201288240790918,0.05376344086021506,0.13978494623655915,3.0,0.14695340501792117,3.5053763440860215,1.222222222222222,0.053763440860215055,0.14695340501792112,3.6666666666666665,0.11469534050179213,0.5,1.3821428571428573,1.0300108465989828
707947,182,954,23,2013,1,Málaga,Elche,2014-05-03 17:00:00.000000,0,1,0,1.0,0.6666666666666666,1.3333333333333333,0.6750185055321801,0.21301815490104412,0.499191600436341,0.19011999376655755,0.5794865334929789,1.4143989406670154,4.170104799750662,1.2384730014025245,0.7687329887041603,0.05305730871123578,0.13864539504441328,4.333333333333333,0.12807776219417175,2.893291257597008,1.2732634019012001,0.05354916627707652,0.19178549166277079,3.6666666666666665,0.08559295621006702,0.6666666666666666,1.9444444444444446,1.153436226963293
707948,1450,178,23,2013,0,Getafe,Barcelona,2014-05-03 15:00:00.000000,2,2,1,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.20834763212079613,0.0775756882483032,0.5855710935712651,0.2332561198810341,1.1170274074375448,1.0605759195039146,2.477693891557996,1.327673396629299,0.638565511104867,0.038864104323953326,0.2156018836269351,5.333333333333333,0.0955349653016091,3.5564182490658127,1.4505285785098756,0.049242640890719135,0.1663187295050713,4.0,0.12006215206283839,0.3333333333333333,0.8055555555555555,0.9178163645012017
707948,178,1450,23,2013,1,Barcelona,Getafe,2014-05-03 15:00:00.000000,2,2,1,2.0,1.6666666666666667,1.3333333333333333,1.7166170975367956,0.57831922519637,0.3114466559902387,0.1216731487836498,1.8379298691719317,1.0995346843539042,6.234080683291391,1.164111949973309,0.8383074204514992,0.1106154198123999,0.13581941584686952,2.3333333333333335,0.2390375962785022,2.1178601387935636,1.050484252268741,0.025051475634866167,0.0965835430488828,2.0,0.08224662548615878,1.1666666666666667,3.431168831168831,1.3145736794934717
707950,174,184,23,2013,0,Athletic Club,Rayo Vallecano,2014-05-02 20:00:00.000000,3,0,3,2.0,2.3333333333333335,1.0,0.6445769050958391,0.2196898862396759,0.5463222689730404,0.19039270687237028,1.5912803450972177,1.1224618075044488,3.8914991429016674,1.406887953872526,0.7296034932695658,0.05758142434159264,0.17991273180613995,1.6666666666666667,0.1259155368552283,3.773375409069659,1.2878681626928472,0.04667290010908524,0.13662926601215522,3.6666666666666665,0.1330060776063581,2.1666666666666665,1.048148148148148,1.0036993102231044
707950,184,174,23,2013,1,Rayo Vallecano,Athletic Club,2014-05-02 20:00:00.000000,0,3,0,2.3333333333333335,2.6666666666666665,1.0,0.7716261064788416,0.2936918932711359,0.415186224092255,0.11177341436808479,1.9439640482373066,1.0830226622646302,4.983475812017186,1.2133652540384658,0.7915833515758122,0.05435210729740884,0.18452273922119644,3.6666666666666665,0.15600559639830328,2.3909537166900416,1.1076827177808946,0.03977715443353592,0.1479663394109397,2.3333333333333335,0.11208508648901355,2.3333333333333335,1.4703202780125857,1.1655488685605622
707944,192,176,23,2013,0,Real Valladolid,Celta de Vigo,2014-04-28 21:00:00.000000,1,4,0,1.6666666666666667,0.3333333333333333,0.0,0.45352189496649525,0.19791179678977713,0.6180068567866605,0.18341904316658875,1.2218033816625664,0.9063197686290762,3.1710300763596693,1.59794296400187,0.6539246285485393,0.07203521894966496,0.1438756428237494,1.3333333333333333,0.13662926601215522,3.6604721832632072,1.5972417017297802,0.050335047529998435,0.12225338943431509,1.3333333333333333,0.1654978962131837,0.3333333333333333,0.8291666666666667,0.9408705180473008
707944,176,192,23,2013,1,Celta de Vigo,Real Valladolid,2014-04-28 21:00:00.000000,4,1,3,1.3333333333333333,2.0,2.3333333333333335,0.8755814840234882,0.3605963547624495,0.42141386410432397,0.21070693205216195,2.145214108809496,1.286392426822199,4.221154579424998,1.195759932891024,0.7751378695244387,0.05708075955159003,0.16441699077251581,1.6666666666666667,0.17135666895447266,2.847098299397544,1.0883855715701973,0.053687180660413336,0.12861282696560664,4.333333333333333,0.1571722717913521,1.0,1.1462747778537252,1.0766568235717642
707939,178,449,23,2013,0,Barcelona,Villarreal,2014-04-27 20:00:00.000000,3,2,3,2.0,1.6666666666666667,1.0,1.2363303591855412,0.4421185083504919,0.29352550903683367,0.1001677724395638,1.8327070111413801,1.2252035078634704,5.796804697628308,1.189201555708076,0.8267446830388079,0.0926942728589949,0.15374056280027454,1.6666666666666667,0.21036376115305422,2.3078242964996565,1.204606116068024,0.032219934416228176,0.1073362312209258,1.6666666666666667,0.1037520018302448,1.6666666666666667,2.7864801864801865,1.3195007667874172
707939,449,178,23,2013,1,Villarreal,Barcelona,2014-04-27 20:00:00.000000,2,3,0,1.0,0.3333333333333333,1.0,0.6099290780141844,0.19625562418973538,0.654693815297796,0.2004118050789293,0.5741179266512961,0.7640798740937419,4.500915122397621,1.1782582170365286,0.7870191384927968,0.042934492488370314,0.15351178220086936,2.0,0.08556394417753375,3.5735529627087623,1.2245862884160756,0.042934492488370314,0.16071837108213224,3.0,0.09650728284908106,0.3333333333333333,1.111111111111111,1.1098835953054633
741432,1581,1897,98,2014,0,Portland Timbers,Houston Dynamo,2014-04-27 20:00:00.000000,1,1,1,0.6666666666666666,1.6666666666666667,2.0,0.34757683215130025,0.10885358342665175,0.5780141843971631,0.20094562647754136,0.848439573421591,1.6346403046622724,3.4579499502301854,1.1327928642528307,0.7510909586864889,0.052819771058852806,0.17903446559661565,2.3333333333333335,0.12635933806146574,3.7321217494089836,1.1154698581560283,0.07018321513002364,0.1551418439716312,1.6666666666666667,0.1657062647754137,0.6666666666666666,0.73997668997669,0.9771504028708318
741432,1897,1581,98,2014,1,Houston Dynamo,Portland Timbers,2014-04-27 20:00:00.000000,1,1,1,0.3333333333333333,0.0,2.0,0.5859142644703729,0.20843342484557312,0.7353747235567757,0.2619633188438954,0.6791423081638269,1.2065213723137784,3.259542057500191,1.264689620986807,0.7184875091309859,0.053198638755433535,0.10901157248531991,1.6666666666666667,0.145266148097308,4.027146247998171,1.2688720163196827,0.04946665522763669,0.10572761763135818,1.0,0.13447294669412035,0.0,1.0705960705960706,0.9491841563702473
707940,179,174,23,2013,0,Sevilla,Athletic Club,2014-04-27 18:00:00.000000,1,3,0,3.0,3.3333333333333335,0.3333333333333333,0.5133629421848215,0.2061711079943899,0.5263362942184822,0.1838086333177497,1.7093577694653785,0.4119633804401394,4.036660433224248,1.11551347981923,0.7698551807278253,0.054308867071840426,0.1623811750038959,3.0,0.10842293906810035,3.085242325074022,1.230091943275674,0.043166588748636436,0.1443041919900265,2.0,0.14788842138070749,3.3333333333333335,0.7876045523104346,1.0881677520660624
707940,174,179,23,2013,1,Athletic Club,Sevilla,2014-04-27 18:00:00.000000,3,1,3,2.0,2.0,1.0,0.6249805204924419,0.20235312451301235,0.6016051114227832,0.21236559139784947,1.861811693953764,1.0313279654706964,3.647732585320243,1.5060386473429954,0.7063248754078811,0.05419199002649213,0.1841592644537946,1.3333333333333333,0.1336294218482157,3.873733832008727,1.3182951534985197,0.04675081813931744,0.1587579865980988,3.6666666666666665,0.1406030855539972,1.8333333333333333,1.027946127946128,0.9631261677266677
707936,175,191,23,2013,0,Atlético de Madrid,Valencia CF,2014-04-27 16:00:00.000000,1,0,3,3.0,1.6666666666666667,0.0,0.6755128498436666,0.26797834210325633,0.3752383131243804,0.11072981011210249,1.3465408131181045,0.532510632453557,4.009151223976207,1.259780370624571,0.7575962639880164,0.05361092046061161,0.15354991230077022,2.6666666666666665,0.11423777930298178,3.895256615572333,1.1853122855181881,0.050064821169831464,0.12487607717532219,3.3333333333333335,0.08926256386791735,1.6666666666666667,1.2777777777777777,0.9971014898923274
707936,191,175,23,2013,1,Valencia CF,Atlético de Madrid,2014-04-27 16:00:00.000000,0,1,0,1.6666666666666667,1.0,0.6666666666666666,0.5606591865357644,0.17266635499454575,0.3710846189808321,0.17282219105501015,1.013693686391818,1.2416592580430788,4.241117344553531,1.4251986909770922,0.7418237967605875,0.06825619448340346,0.14734299516908214,3.0,0.1332398316970547,2.701496026180458,1.547763752532336,0.05411407199625993,0.14745987221443038,2.0,0.1115396602773882,1.0,1.2087542087542087,1.1890376265836282
707943,1564,177,23,2013,0,Almería,Espanyol,2014-04-27 11:00:00.000000,2,1,3,0.0,1.0,3.3333333333333335,0.5315178432289233,0.2082748948106592,0.7843618513323983,0.2517921146953405,0.7885208545107264,2.5763609111149877,3.470274271466417,1.265544647031323,0.7318620230078564,0.07195730091943275,0.10063113604488079,2.6666666666666665,0.1148901355773726,4.489753779024466,1.089177185600748,0.05411407199625993,0.0970469066541998,0.3333333333333333,0.20184665731650306,0.3333333333333333,0.7463601532567049,0.9346943919291016
707943,177,1564,23,2013,1,Espanyol,Almería,2014-04-27 11:00:00.000000,1,2,0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.402875175315568,0.15104410160511142,0.5497117032881409,0.2155991896524856,0.9889058270827835,1.5281046227127906,2.5062724014336917,1.1872759856630823,0.6717049436797996,0.02520648278011532,0.1258376188249961,1.0,0.09003428393330216,4.496766401745364,1.3234767025089607,0.08629421848215678,0.20130123110487766,2.3333333333333335,0.15462833099579243,0.5833333333333334,0.6042203410624464,0.8751688155624464
741431,2079,1131,98,2014,0,Chivas USA,San Jose Earthquakes,2014-04-27 03:30:00.000000,0,1,0,0.3333333333333333,0.6666666666666666,2.0,0.44763539282990084,0.15120772946859903,0.44081489956775993,0.1743468726163234,0.7453818779455532,1.5221149282632531,3.733298372743453,1.0889731121281463,0.7736829636041662,0.06675883549453344,0.1024599542334096,2.6666666666666665,0.11237763793541826,4.247099860157641,1.1584302695143658,0.03920989066870074,0.20475464022374779,1.3333333333333333,0.1317060767861683,0.5,1.0960526315789474,1.0031166369813016
741431,1131,2079,98,2014,1,San Jose Earthquakes,Chivas USA,2014-04-27 03:30:00.000000,1,0,3,0.6666666666666666,0.6666666666666666,1.0,0.46617619317109976,0.17985285795132996,0.7383572750223765,0.27299265092495595,1.1126074226840552,0.7918729179087346,3.759856630824373,1.0600264101113,0.774407391049095,0.06032823995472553,0.10937558951141295,1.6666666666666667,0.15589511412940957,4.2941163249005605,1.1517357222844344,0.07783156128711162,0.09582896844031837,1.3333333333333333,0.14577939931044726,0.5,1.0730462519936204,0.9905857034528847
741429,1708,1899,98,2014,0,Vancouver Whitecaps,Real Salt Lake,2014-04-27 02:30:00.000000,2,2,1,0.3333333333333333,1.0,1.6666666666666667,0.6324450677886864,0.22496452679149956,0.6700011482657087,0.23728254718141775,1.1268383531346227,1.1088866997996019,4.239006176029133,1.1505987385481002,0.7819522994915786,0.07501578865349441,0.11032741976493361,1.0,0.14628659071709194,4.818554743567662,1.1192461635622484,0.0249411513824299,0.12458887986680117,1.6666666666666667,0.1464034677624402,0.5,0.9945054945054945,0.9679350452758538
741429,1899,1708,98,2014,1,Real Salt Lake,Vancouver Whitecaps,2014-04-27 02:30:00.000000,2,2,1,1.6666666666666667,1.0,0.6666666666666666,0.42686646839014725,0.1887439945092656,0.5089987035766034,0.17776252573781745,0.8251131477580342,1.254518258180395,3.312323648287959,1.1708228475558604,0.7349998928946299,0.035499123007702284,0.13524746434835658,0.6666666666666666,0.10687867002211544,3.967589415084267,1.1640738198734082,0.071150766415008,0.11736444749485242,1.3333333333333333,0.14943186151147717,0.6666666666666666,0.861111111111111,0.9536788757172031
741427,399,454,98,2014,0,New York Red Bulls,Columbus Crew,2014-04-27 00:30:00.000000,1,1,1,2.0,2.0,0.6666666666666666,0.759366157328806,0.2601395963025844,0.640105640445199,0.2172043010752688,1.5789586803007019,1.2097869883986787,3.9894359554800984,1.2502923976608187,0.7598493137981458,0.04278438030560272,0.12095830975287682,1.6666666666666667,0.1568760611205433,3.5474816072439164,1.0719864176570457,0.04636860969628372,0.13804942463686098,1.3333333333333333,0.15680060365968687,2.0,1.0666666666666667,0.9962459028456396
741427,454,399,98,2014,1,Columbus Crew,New York Red Bulls,2014-04-27 00:30:00.000000,1,1,1,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.8937510786804577,0.30487021718102164,0.48581038503373514,0.18787824055677974,0.7794543153565098,1.1206527213481383,5.006061080406346,1.2228070175438597,0.8036778264070937,0.06741722758050468,0.10654192103456994,1.6666666666666667,0.1741108662757328,3.3139066494880534,1.1943675821904336,0.04640513431829402,0.10276864662227521,1.3333333333333333,0.13525308352097357,0.6666666666666666,1.4025974025974026,1.1104677826856442
741428,421,928,98,2014,0,Sporting Kansas City,New England Revolution,2014-04-27 00:30:00.000000,0,2,0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.5501928580316039,0.1897017958608104,0.23859234374351956,0.1351457840819543,1.9759711500288395,0.2942363646565327,4.4657251876736765,1.0809174235825971,0.8037896151832512,0.049968893865870355,0.13687113765501221,2.0,0.16098046534776658,2.5010119862303513,1.1699846543071628,0.035431960515947075,0.142822777985152,3.3333333333333335,0.06412425863713657,1.8333333333333333,2.814814814814815,1.1887295787376682
741428,928,421,98,2014,1,New England Revolution,Sporting Kansas City,2014-04-27 00:30:00.000000,2,0,3,1.3333333333333333,1.0,1.0,0.6962512091255363,0.19878184365053564,0.3978330062172131,0.15600227977860462,0.5011129424719257,0.9726765586407099,3.458122714702565,1.3200427859857837,0.720534901792307,0.028370399804131696,0.13129236956495563,3.0,0.09956090179693115,3.2173471886075284,1.2812572497360997,0.053006458034814775,0.16279505673357494,1.6666666666666667,0.12382208094016785,1.0,0.9673202614379086,1.009525890568949
741426,1903,1326,98,2014,0,FC Dallas,D.C. United,2014-04-27 00:00:00.000000,1,4,0,2.0,2.6666666666666665,1.6666666666666667,0.5722004871927364,0.22340411571237584,0.4439703747447159,0.14323794526053327,1.4545966584043224,1.2060860608607198,3.719171526291184,1.2024535977625221,0.7523055995901885,0.0885152924386703,0.1466663385907499,1.6666666666666667,0.14956652969497142,3.1449045709177104,1.1232880588568195,0.05015009473192097,0.17519417993323658,2.6666666666666665,0.14678567620547392,2.2222222222222223,1.1079116961469904,1.023800108319686
741426,1326,1903,98,2014,1,D.C. United,FC Dallas,2014-04-27 00:00:00.000000,4,1,3,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.49869835880022634,0.17098660630069798,0.8547821165817769,0.24184116204489717,0.8571454636383562,0.36762899081788647,3.066251650631956,1.238407847575929,0.7110203495695545,0.025014148273910585,0.12110922467458969,2.0,0.099830220713073,4.408753065459347,1.3357102433503112,0.03554046406338427,0.13201282776834558,2.6666666666666665,0.14612337294850028,1.3333333333333333,0.6953748006379584,0.9322388163780735
707942,188,185,23,2013,0,Real Sociedad,Real Betis,2014-04-26 21:00:00.000000,1,0,3,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.5539582359357956,0.2554542621162537,0.6402914134330685,0.2119370422315724,1.1804774187633118,1.3723996466799473,3.685561788997974,1.1047607916471873,0.7653458796426014,0.09346267726351877,0.15451145395044416,3.0,0.18330216612124048,3.4907667134174845,1.0321801464858968,0.06482780115318686,0.15462833099579243,2.6666666666666665,0.15852423250740222,1.0,1.4202380952380953,1.0249895689521138
707942,185,188,23,2013,1,Real Betis,Real Sociedad,2014-04-26 21:00:00.000000,0,1,0,0.0,0.6666666666666666,2.6666666666666665,0.49275362318840576,0.15447249493532803,0.5164835164835165,0.20961833865059673,0.9623099162701166,1.7532173594420577,2.6411095527505064,1.3519557425588282,0.6592651782216999,0.05025712949976625,0.1511999376655758,3.0,0.1546283309957924,4.0532514080901185,1.21741699161054,0.03623616526842333,0.17322462483752807,2.6666666666666665,0.1267084170309977,0.2222222222222222,1.4385244133885438,0.8773644397956056
741425,5513,1616,98,2014,0,Philadelphia Union,Montreal Impact,2014-04-26 21:00:00.000000,0,1,0,0.6666666666666666,1.0,1.3333333333333333,0.6330491888322958,0.17912186379928316,0.5475606017732503,0.22183314468968118,0.5330072324665992,1.2006635950211633,4.1031491699679306,1.1554317581588378,0.7788881050186475,0.049392803244670824,0.1580987077909828,0.6666666666666666,0.12689468968119222,3.224651009243539,1.1826400679117148,0.024527211846821356,0.1407835785700811,2.3333333333333335,0.12685813997358988,0.5,1.0025252525252526,1.0679945250999336
741425,1616,5513,98,2014,1,Montreal Impact,Philadelphia Union,2014-04-26 21:00:00.000000,1,0,3,0.6666666666666666,1.0,2.3333333333333335,0.2805109700966364,0.12786694869561613,0.6031603832275725,0.21067977271784663,1.201773662720446,2.0296021618889006,3.1458794740989595,1.1700219816681183,0.716253593850848,0.04942972087428974,0.11116917589481978,1.6666666666666667,0.10977562108581145,4.218692712869645,1.12354526979387,0.05358964787856165,0.14773339969308616,1.0,0.15034216747542617,0.6666666666666666,0.7672197083961789,0.9094123046127348
741430,436,3500,98,2014,0,Colorado Rapids,Seattle Sounders FC,2014-04-26 21:00:00.000000,1,4,0,2.3333333333333335,1.0,0.3333333333333333,0.48223217618514375,0.15834266517357223,0.5318029115341546,0.2254945875326614,0.5081181354824666,0.7193907330251061,4.4526315789473685,1.2546845837999252,0.7783673721605595,0.05625233296005972,0.12318029115341544,1.3333333333333333,0.11257932064203059,3.475811870100784,1.2407241508025384,0.07051138484509145,0.12325494587532661,2.0,0.11272863008585292,1.0,1.111111111111111,1.0576637400533988
741430,3500,436,98,2014,1,Seattle Sounders FC,Colorado Rapids,2014-04-26 21:00:00.000000,4,1,3,2.3333333333333335,3.0,2.3333333333333335,0.5147479199027081,0.18078764745311002,0.44527447651386526,0.1626108281456329,1.7908557716854994,0.9654416342598627,3.6076372583254064,1.2049043335861962,0.7485895975998461,0.039009500415417404,0.23379651370476062,2.6666666666666665,0.15969688577426178,3.4607809847198645,1.184795321637427,0.060101867572156194,0.15231088473872856,4.0,0.1767213733257876,1.5,0.8830681208653673,1.008939492381826
707945,450,186,23,2013,0,Osasuna,Real Madrid,2014-04-26 19:00:00.000000,0,4,0,1.6666666666666667,1.0,0.6666666666666666,0.5412186379928315,0.17562724014336917,0.5985663082437277,0.17204301075268816,0.8557491225243417,0.5234054004899658,3.021505376344086,1.5161290322580643,0.6569404007302909,0.04659498207885305,0.1111111111111111,1.3333333333333333,0.12903225806451613,3.716845878136201,1.5340501792114694,0.07885304659498209,0.14695340501792117,2.0,0.12903225806451613,1.0,1.195054945054945,0.9897844060054254
707945,186,450,23,2013,1,Real Madrid,Osasuna,2014-04-26 19:00:00.000000,4,0,3,3.0,4.333333333333333,0.0,0.7088708393056219,0.22571269310399744,0.5939640070074853,0.21106067845198276,2.4575027092267376,0.3877777564784448,4.928332537028189,0.960224558050645,0.8332095335610555,0.07624621755056538,0.1237458193979933,1.3333333333333333,0.2397674788979137,3.90667303710782,1.105072463768116,0.07270265965918139,0.10921325051759834,1.0,0.12016244624940275,4.333333333333333,2.8273504273504275,1.0885380720322646
707938,182,1450,23,2013,0,Málaga,Getafe,2014-04-26 17:00:00.000000,0,1,0,2.0,2.0,1.3333333333333333,0.6430964625214274,0.20472962443509432,0.5442184821567712,0.19818450989558986,0.9719571662415998,1.3798418841553441,3.66943275673991,1.137330528284245,0.7602976063470793,0.05384135889044725,0.14738195418419822,3.6666666666666665,0.1258376188249961,3.597592332865825,1.227676484338476,0.05758142434159264,0.18349696119682093,2.6666666666666665,0.09365747233909927,2.0,1.8111111111111111,1.0214054849043492
707938,1450,182,23,2013,1,Getafe,Málaga,2014-04-26 17:00:00.000000,1,0,3,0.3333333333333333,0.0,1.0,0.23804621368107984,0.088805002669107,0.4983222756043621,0.22069701822618773,0.9248029576918926,1.1237956772641728,2.6408144589338822,1.392168077480363,0.6482915089473696,0.032067414016624725,0.21013498055364907,3.3333333333333335,0.09967208114085258,3.1836345611225503,1.5162052924578662,0.04621368107984442,0.17444520704644248,3.3333333333333335,0.13513307404865402,0.0,0.7708333333333334,0.9617814074349305
707941,184,5683,23,2013,0,Rayo Vallecano,Granada CF,2014-04-26 15:00:00.000000,3,0,3,2.3333333333333335,2.6666666666666665,1.0,0.5185425418781631,0.21243996604326051,0.5332096591832202,0.21399358088057321,1.8207999519692708,1.4485305107008084,3.6924644028281643,1.3703186922129955,0.7188827855493285,0.04332836384998362,0.17280519373861858,3.3333333333333335,0.14767997197647165,3.088070583788408,1.286066929930139,0.03923753062841721,0.15791083524812746,1.3333333333333333,0.13243661285349087,2.3333333333333335,1.2851350928274006,1.0502091170298835
707941,5683,184,23,2013,1,Granada CF,Rayo Vallecano,2014-04-26 15:00:00.000000,0,3,0,1.0,0.6666666666666666,2.6666666666666665,0.2915385992659127,0.10067423963607307,1.1748919923474548,0.4076008209576292,0.7679724937566211,2.004858673221609,2.75417773268479,0.9391783460820493,0.7075107779445031,0.025090434649982257,0.1365554925579992,1.6666666666666667,0.10067423963607307,5.085802671759521,1.0493386914412846,0.09655121535548859,0.1399101124340598,2.6666666666666665,0.17849528678808615,0.4166666666666667,0.7938349007314525,0.8735942227141166
707937,855,954,23,2013,0,Levante,Elche,2014-04-25 20:00:00.000000,1,1,1,0.3333333333333333,0.3333333333333333,1.0,0.4304067652744206,0.15070010179078844,0.49714272925308106,0.1502450273376238,0.32004103184038857,1.4055069925087118,2.5878898802714865,1.4664828132719272,0.6329489674757935,0.0250912635651975,0.17567863288671381,3.6666666666666665,0.10052006140603914,3.981162901733759,1.5067995915105818,0.03954505817326981,0.20435329692737705,2.3333333333333335,0.12912012307733114,0.16666666666666666,0.7896825396825397,0.9001422685594015
707937,954,855,23,2013,1,Elche,Levante,2014-04-25 20:00:00.000000,1,1,1,1.0,0.6666666666666666,1.3333333333333333,0.353275375581484,0.14985129261038663,0.5187218790513232,0.21821856173263174,0.9655607402965182,0.6781782621611754,3.0777091435979558,1.3281095096469153,0.6908037981185519,0.04995043087012888,0.13559063524746437,3.3333333333333335,0.12483794707542134,3.5699306032181806,1.2355296270876228,0.05368718066041333,0.16769617936398992,3.0,0.11076794021200335,0.5,1.2414021164021165,0.969002946860452
741551,1897,399,98,2014,0,Houston Dynamo,New York Red Bulls,2014-04-24 00:30:00.000000,0,4,0,0.3333333333333333,0.3333333333333333,2.0,0.5374492496659472,0.18755139274334462,0.6364188251618871,0.2014210093534793,0.6443992375321883,0.8160122687885097,3.300994449583719,1.2727541371158393,0.7195230274078835,0.05705558125192722,0.1490614400246685,2.3333333333333335,0.13517576318223867,3.886932752595334,1.1721367817864117,0.04241507349162298,0.12053204337547536,1.3333333333333333,0.1132792424709631,0.08333333333333333,1.3027389277389279,0.9402683498073819
741551,399,1897,98,2014,1,New York Red Bulls,Houston Dynamo,2014-04-24 00:30:00.000000,4,0,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6773438973778533,0.23354084135068853,0.590115072627806,0.22256178079607625,1.25057376245926,1.6507396624148631,3.850481041312959,1.121863799283154,0.7735680804785061,0.031880777211846824,0.12386342199584983,1.6666666666666667,0.15231088473872856,3.828598377664592,1.0072439162422184,0.05995095265044331,0.15170722505187703,1.3333333333333333,0.15880022637238259,1.0,1.0396825396825398,0.9836383828529992
707928,449,182,23,2013,0,Villarreal,Málaga,2014-04-21 21:00:00.000000,0,2,0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6170975367955464,0.20700831236177838,0.4790665751544269,0.15381682300007626,0.6753749857667932,0.4691443710044832,4.612026233508732,1.2965377869290016,0.7760844627699361,0.04651872187905132,0.15351178220086936,1.3333333333333333,0.10706932052161977,2.9355601311675437,1.3787081522153588,0.03935026309768932,0.16788682986349426,2.0,0.07141767711431403,0.6666666666666666,1.492063492063492,1.192193798671341
707928,182,449,23,2013,1,Málaga,Villarreal,2014-04-21 21:00:00.000000,2,0,3,2.0,2.0,1.6666666666666667,0.5534907277544024,0.19756116565373227,0.494039270687237,0.1695106747701418,1.1298104022279924,1.3610862899662013,3.497389745987222,1.266362786348761,0.7343497650146226,0.05742558828112826,0.11870811905875021,4.666666666666667,0.10433224248091007,3.260674770141811,1.2420134019012001,0.05041296556023064,0.17274427302477793,2.3333333333333335,0.1187470780738663,2.0,0.886868686868687,1.025053686841742
707929,174,178,23,2013,0,Athletic Club,Barcelona,2014-04-20 20:00:00.000000,1,2,0,2.0,2.0,1.0,0.5855539971949509,0.19160043634096932,0.4295621006700951,0.12634408602150538,1.6443372289424045,0.5843041099447753,3.830528284244975,1.6135655290634254,0.70225605420351,0.05060776063581113,0.1805750350631136,2.0,0.1372136512388967,3.1998987065606985,1.4258220352189497,0.028829671185912422,0.1659264453794608,3.6666666666666665,0.11192925042854918,1.8333333333333333,1.2242424242424244,1.0240393120939704
707929,178,174,23,2013,1,Barcelona,Athletic Club,2014-04-20 20:00:00.000000,2,1,3,2.0,1.3333333333333333,0.6666666666666666,1.3428658583085487,0.46202242049874176,0.21371920994433005,0.06771905742393045,2.0005606888671243,0.8265752409071911,6.464005185693587,1.2205826279264853,0.8395268509207744,0.09944330054144741,0.1779150461374209,1.6666666666666667,0.216769617936399,1.8850377487989016,1.2069701822618775,0.02852131472584458,0.07835735529627087,2.3333333333333335,0.09269427285899488,1.3333333333333333,3.0743589743589745,1.4146721217097336
707930,5683,179,23,2013,0,Granada CF,Sevilla,2014-04-20 18:00:00.000000,0,4,0,1.0,0.6666666666666666,2.0,0.30439138340016136,0.08866050965895637,1.0009408100438697,0.31599136252894877,0.8711656996205797,1.7752582556698642,3.2819046586954688,1.0204521828478768,0.7152024647887324,0.04602864975295708,0.14547997768385734,2.3333333333333335,0.08164296579930723,3.868640200363641,1.0285148928142824,0.08171521230438256,0.15245778596571502,3.6666666666666665,0.19489498167748356,0.4166666666666667,0.5382793451758969,0.9615876981327632
707930,179,5683,23,2013,1,Sevilla,Granada CF,2014-04-20 18:00:00.000000,4,0,3,2.0,2.0,0.6666666666666666,0.34182639862864267,0.1403303724481845,0.6394343151005143,0.2370656069814555,1.2549035074047776,0.7381874421464277,3.1490961508493065,1.1227598566308243,0.7349789251619145,0.05403615396602773,0.15112201963534364,3.6666666666666665,0.10803334891693937,3.5456989247311825,1.2625448028673836,0.07896992364033038,0.1365903069970391,2.3333333333333335,0.15096618357487923,2.0,0.7692895339954163,1.0298423930601028
