Date,MSFT,AAPL,KO
2012-07-11,26.179912,79.481248,34.363292
2012-07-12,25.581258,78.754064,33.999518
2012-07-13,26.260328,79.552255,34.283439
2012-07-16,26.305005,79.807364,33.92854
2012-07-17,26.501577,79.811303,34.465327
2012-07-18,27.207452,79.72189,34.354421
2012-07-19,27.404024,80.781762,34.40322
2012-07-20,26.912593,79.464155,34.172532
2012-07-23,26.162043,79.402348,34.105988
2012-07-24,26.045885,79.019686,34.008393
2012-07-25,25.759962,75.607321,34.168095
2012-07-26,26.054821,75.595487,34.979932
2012-07-27,26.590928,76.947281,35.49454
2012-07-30,26.483706,78.245168,35.986965
2012-07-31,26.331809,80.313626,35.845005
2012-08-01,26.278199,79.79421,35.938166
2012-08-02,26.081627,79.923077,35.379196
2012-08-03,26.581993,80.96323,35.858313
2012-08-06,26.760696,81.863988,35.774023
2012-08-07,27.037684,81.648333,35.388067
2012-08-08,27.10023,81.510259,35.294906
2012-08-09,27.252127,81.975114,35.152946
2012-08-10,27.180646,82.103216,34.953315
2012-08-13,27.15384,83.199334,34.869025
2012-08-14,27.099875,83.422523,34.940007
2012-08-15,27.162836,83.308943,34.913387
2012-08-16,27.684507,84.036612,35.090838
2012-08-17,27.792438,85.590985,35.073093
2012-08-20,27.648529,87.841331,35.01986
2012-08-21,27.702494,86.640879,34.833534
2012-08-22,27.468643,88.3326,34.398783
2012-08-23,27.216802,87.508533,33.813196
2012-08-24,27.486631,87.586446,34.132607
2012-08-27,27.603558,89.231943,33.866429
2012-08-28,27.549591,89.115733,33.715598
2012-08-29,27.56758,88.940087,33.23648
2012-08-30,27.270767,87.672287,32.95256
2012-08-31,27.720483,87.853215,33.183247
2012-09-04,27.333727,89.138182,33.076775
2012-09-05,27.333727,88.512209,33.280842
2012-09-06,28.197182,89.309864,33.848687
2012-09-07,27.83741,89.860561,33.626874
2012-09-10,27.63054,87.523055,33.413932
2012-09-11,27.693501,87.239127,33.51153
2012-09-12,27.684507,88.454101,33.542794
2012-09-13,27.828416,90.196003,34.25742
2012-09-14,28.071261,91.292122,34.051966
2012-09-17,28.071261,92.414654,34.25742
2012-09-18,28.044279,92.695944,34.498607
2012-09-19,27.927352,92.721039,34.40928
2012-09-20,28.287126,92.272023,34.516473
2012-09-21,28.053274,92.455589,33.97157
2012-09-24,27.684507,91.227412,34.051966
2012-09-25,27.333727,88.949334,33.658922
2012-09-26,27.135853,87.845288,33.730383
2012-09-27,27.126858,89.976778,34.221692
2012-09-28,26.767086,88.098853,33.882243
2012-10-01,26.524239,87.080648,34.284221
2012-10-02,26.677142,87.334207,34.248489
2012-10-03,26.857029,88.673319,34.159162
2012-10-04,27.009933,88.05923,34.239558
2012-10-05,26.848035,86.182624,34.462879
2012-10-08,26.785075,84.278286,34.462879
2012-10-09,26.335359,83.971901,34.445012
2012-10-10,26.065529,84.640135,34.025168
2012-10-11,26.038547,82.948413,34.043034
2012-10-12,26.263405,83.161037,34.150227
2012-10-15,26.542228,83.827952,34.0609
2012-10-16,26.524239,85.812848,33.855445
2012-10-17,26.614183,85.128766,33.71252
2012-10-18,26.533234,83.54798,33.801847
2012-10-19,25.759722,80.536958,33.408804
2012-10-22,25.184086,83.731546,33.256944
2012-10-23,25.229057,81.001814,32.703109
2012-10-24,25.094143,81.460069,32.944296
2012-10-25,25.076154,80.497335,33.131885
2012-10-26,25.372966,79.76571,33.087221
2012-10-31,25.66978,78.61941,33.21228
2012-11-01,26.551223,78.780526,33.346274
2012-11-02,26.533234,76.173614,33.122953
2012-11-05,26.650159,77.206341,32.846034
2012-11-06,26.857029,76.972587,33.426666
2012-11-07,26.155472,74.027415,32.801371
2012-11-08,25.912625,71.340934,32.479788
2012-11-09,25.930614,72.576052,32.417259
2012-11-12,25.38196,72.014876,32.22967
2012-11-13,24.56582,72.024165,32.301131
2012-11-14,24.339115,71.225517,32.167137
2012-11-15,24.175886,69.7317,32.542318
2012-11-16,24.048932,70.004994,32.658445
2012-11-19,24.239363,75.052921,33.265879
2012-11-20,24.221227,74.413469,33.27481
2012-11-21,24.438866,74.518279,33.399869
2012-11-23,25.118982,75.818403,33.882243
2012-11-26,24.837866,78.210364,33.373072
2012-11-27,24.556752,77.5802,33.426666
2012-11-28,24.810663,77.336097,33.781937
2012-11-29,24.438866,78.187805,34.150696
2012-11-30,24.139614,77.646531,34.105723
2012-12-03,23.967317,77.767261,33.620043
2012-12-04,23.912909,76.395492,33.413178
2012-12-05,24.184955,71.478909,33.557084
2012-12-06,24.239363,72.599929,33.620043
2012-12-07,23.994521,70.743942,33.916847
2012-12-10,24.429797,70.288894,33.853889
2012-12-11,24.774389,71.82384,34.051761
2012-12-12,24.701843,71.506768,33.853889
2012-12-13,24.583957,70.271649,33.817911
2012-12-14,24.311909,67.631603,33.871877
2012-12-17,24.574889,68.830899,33.727971
2012-12-18,24.992026,70.830175,33.5301
2012-12-19,24.76532,69.82324,33.080393
2012-12-20,25.100845,69.215635,33.323235
2012-12-21,24.892277,68.897237,33.179329
2012-12-24,24.538615,69.008672,33.035423
2012-12-26,24.357251,68.057461,32.756604
2012-12-27,24.447932,68.330754,32.756604
2012-12-28,24.076135,67.605069,32.351871
2012-12-31,24.221227,70.60066,32.603706
2013-01-02,25.046437,72.837401,33.817911
2013-01-03,24.710912,71.91803,33.817911
2013-01-04,24.248432,69.914779,33.871877
2013-01-07,24.203091,69.503517,33.548088
2013-01-08,24.076135,69.690578,33.314243
2013-01-09,24.21216,68.601391,33.305246
2013-01-10,23.994521,69.451774,33.242288
2013-01-11,24.330046,69.025924,33.197318
2013-01-14,24.384455,66.564975,33.269273
2013-01-15,24.674638,64.464878,33.566077
2013-01-16,24.52048,67.14074,33.566077
2013-01-17,24.710912,66.688355,33.736964
2013-01-18,24.710912,66.332811,33.907855
2013-01-22,24.620229,66.965624,33.39519
2013-01-23,25.037368,68.191454,33.39519
2013-01-24,25.055503,59.765857,33.377201
2013-01-25,25.282209,58.356952,33.323235
2013-01-28,25.309414,59.676975,33.287258
2013-01-29,25.400097,60.79667,33.656017
2013-01-30,25.255005,60.605634,33.727971
2013-01-31,24.892277,60.427862,33.494126
2013-02-01,25.327551,60.179777,33.763949
2013-02-04,24.883208,58.680656,33.593058
2013-02-05,24.937617,60.739628,34.303595
2013-02-06,24.792526,60.674622,34.456497
2013-02-07,24.738117,62.478712,34.996143
2013-02-08,24.982958,63.380758,34.870226
2013-02-11,25.264074,64.041282,34.72632
2013-02-12,25.282209,62.436011,33.781937
2013-02-13,25.418234,62.317249,33.467141
2013-02-14,25.427302,62.261207,33.134359
2013-02-15,25.400097,61.403196,33.656017
2013-02-19,25.646966,61.380512,33.88087
2013-02-20,25.482388,59.894002,33.934836
2013-02-21,25.134941,59.521709,33.916847
2013-02-22,25.381811,60.155541,34.645373
2013-02-25,25.025223,59.086695,33.925843
2013-02-26,25.025223,59.910015,34.276614
2013-02-27,25.427527,59.322882,34.582414
2013-02-28,25.418383,58.899884,34.825256
2013-03-01,25.555534,57.441398,34.807267
2013-03-04,25.738399,56.050963,34.915196
2013-03-05,25.921266,57.530799,34.789279
2013-03-06,25.68354,56.799555,35.095079
2013-03-07,25.729256,57.456075,35.185019
2013-03-08,25.60125,57.608195,35.274962
2013-03-11,25.482388,58.428843,35.355909
2013-03-12,25.51896,57.16918,35.041113
2013-03-13,25.528104,57.158505,34.959581
2013-03-14,25.729256,57.712276,35.349128
2013-03-15,25.637824,59.201455,35.177004
2013-03-18,25.692684,60.810728,35.113586
2013-03-19,25.76583,60.646593,35.629965
2013-03-20,25.893836,60.325007,36.119161
2013-03-21,25.701827,60.411743,36.300347
2013-03-22,25.829833,61.636714,36.27317
2013-03-25,25.747543,61.859556,36.345642
2013-03-26,25.747543,61.533965,36.862018
2013-03-27,25.939553,60.325007,36.436237
2013-03-28,26.158992,59.068017,36.635537
2013-04-01,26.158992,57.233233,36.644598
2013-04-02,26.332714,57.350658,36.889198
2013-04-03,26.113275,57.644223,36.390938
2013-04-04,26.149849,57.074439,36.726132
2013-04-05,26.241282,56.471296,36.309408
2013-04-08,26.140705,56.872947,37.016027
2013-04-09,27.073323,56.975695,36.880137
2013-04-10,27.685924,58.137947,37.20627
2013-04-11,26.460721,57.95647,37.305922
2013-04-12,26.323572,57.351994,37.215331
2013-04-15,26.232139,56.024278,36.318466
2013-04-16,26.48815,56.876952,38.38397
2013-04-17,26.360144,53.749146,38.547036
2013-04-18,26.323572,52.314677,38.13937
2013-04-19,27.219615,52.111852,38.646688
2013-04-22,28.188805,53.198044,38.701045
2013-04-23,27.978509,54.193495,38.682926
2013-04-24,29.039133,54.104091,38.184669
2013-04-25,29.203712,54.493734,38.365851
2013-04-26,29.066563,55.670662,38.13937
2013-04-29,29.816314,57.394692,38.266202
2013-04-30,30.264334,59.084026,38.347735
2013-05-01,29.916891,58.618327,38.239022
2013-05-02,30.319195,59.44965,38.012541
2013-05-03,30.620925,60.04479,38.266202
2013-05-06,30.85865,61.476583,38.121254
2013-05-07,30.456346,61.203037,38.682926
2013-05-08,30.16376,61.894248,38.465503
2013-05-09,29.86203,61.354266,38.157489
2013-05-10,29.889458,60.843845,38.184669
2013-05-13,30.200331,61.081599,38.220903
2013-05-14,30.872471,59.620174,38.519859
2013-05-15,31.167108,57.603999,38.882227
2013-05-16,31.378882,58.373666,39.036235
2013-05-17,32.106265,58.19636,38.927526
2013-05-20,32.299624,59.495254,38.393031
2013-05-21,32.08785,59.05602,38.356793
2013-05-22,31.866874,59.283024,38.27526
2013-05-23,31.443334,59.389139,37.985365
2013-05-24,31.553822,59.793448,38.266202
2013-05-28,32.244378,59.295115,38.547036
2013-05-29,32.115475,59.766583,37.505226
2013-05-30,32.253584,60.657139,36.934494
2013-05-31,32.13389,60.408646,36.227875
2013-06-03,32.769201,60.541623,36.970731
2013-06-04,32.216757,60.352226,37.523342
2013-06-05,32.023399,59.788075,36.825784
2013-06-06,32.189132,58.894833,36.952613
2013-06-07,32.842858,59.344813,37.514284
2013-06-10,32.658713,58.952591,37.305922
2013-06-11,32.078644,58.779317,36.952613
2013-06-12,32.225963,58.052634,36.843147
2013-06-13,31.968156,58.559027,36.861391
2013-06-14,31.673519,57.765186,36.797539
2013-06-17,32.225963,58.027114,37.107682
2013-06-18,32.207548,57.996218,37.335728
2013-06-19,31.848459,56.818214,36.861391
2013-06-20,30.835644,55.990793,35.693796
2013-06-21,30.63308,55.542158,36.26847
2013-06-24,31.047415,54.069987,36.058668
2013-06-25,31.001375,54.082074,36.231985
2013-06-26,31.627479,53.469566,36.788418
2013-06-27,31.87608,52.893324,36.724562
2013-06-28,31.802422,53.262713,36.587737
2013-07-01,31.636689,54.967257,36.907
2013-07-02,31.249975,56.212424,36.824903
2013-07-03,31.314427,56.522706,36.934368
2013-07-05,31.498576,56.068698,36.961732
2013-07-08,31.609068,55.750356,36.979976
2013-07-09,31.627479,56.730904,37.244511
2013-07-10,31.949741,56.513305,37.107682
2013-07-11,32.861273,57.394456,37.426945
2013-07-12,32.842858,57.289686,37.426945
2013-07-15,33.303229,57.414606,37.408701
2013-07-16,33.395305,57.785333,36.697198
2013-07-17,32.907313,57.80011,37.253631
2013-07-18,32.631088,57.994876,37.226267
2013-07-19,28.911292,57.080142,37.481677
2013-07-22,29.472943,57.262821,37.253631
2013-07-23,29.298004,56.279583,37.363092
2013-07-24,29.426907,59.170194,37.271875
2013-07-25,28.902084,58.900206,37.253631
2013-07-26,29.113856,59.23467,37.071194
2013-07-29,29.040197,60.148059,36.742806
2013-07-30,29.325627,60.890861,36.779295
2013-07-31,29.316419,60.784742,36.560372
2013-08-01,29.159893,61.342179,37.007341
2013-08-02,29.362455,62.129306,36.688078
2013-08-05,29.187516,63.057473,36.75193
2013-08-06,29.077026,62.493322,36.824903
2013-08-07,29.518983,62.457052,36.624225
2013-08-08,30.283197,62.33266,36.669833
2013-08-09,30.108257,61.445683,36.633345
2013-08-12,30.264782,63.191236,36.332326
2013-08-13,29.884619,66.19422,36.168132
2013-08-14,29.995885,67.40164,36.058668
2013-08-15,29.476639,67.321863,35.657308
2013-08-16,29.48591,67.919489,35.620819
2013-08-19,29.105745,68.65097,35.374529
2013-08-20,29.31901,67.749126,35.255948
2013-08-21,29.309737,67.923548,34.918437
2013-08-22,30.032975,68.004668,34.945805
2013-08-23,32.221238,67.742367,35.137363
2013-08-26,31.664902,68.006025,34.772487
2013-08-27,30.839664,66.061716,34.799855
2013-08-28,30.617131,66.374051,34.982289
2013-08-29,31.108562,66.48222,34.754243
2013-08-30,30.969479,65.876485,34.82722
2013-09-03,29.560088,66.060366,34.571809
2013-09-04,28.929573,67.427332,35.155607
2013-09-05,28.957389,66.964911,34.881952
2013-09-06,28.88321,67.363781,34.982289
2013-09-09,29.356098,68.438689,35.137363
2013-09-10,30.032975,66.879733,35.237703
2013-09-11,30.357508,63.238555,35.374529
2013-09-12,30.311144,63.9119,35.319401
2013-09-13,30.626402,62.858618,35.549106
2013-09-16,30.413139,60.860232,35.705307
2013-09-17,30.53368,61.563319,35.64099
2013-09-18,30.895299,62.828875,36.376045
2013-09-19,31.192013,63.859165,36.118777
2013-09-20,30.403869,63.197995,36.20147
2013-09-23,30.357508,66.338899,35.493979
2013-09-24,30.08861,66.130676,35.402095
2013-09-25,30.144242,65.107145,35.218334
2013-09-26,30.385324,65.741273,35.59505
2013-09-27,30.848939,65.2721,35.282651
2013-09-30,30.858209,64.460842,34.804865
2013-10-01,31.136381,65.976538,34.869182
2013-10-02,31.451636,66.19287,34.391396
2013-10-03,31.396004,65.361336,34.143314
2013-10-04,31.414549,65.309959,34.180068
2013-10-07,30.876754,65.948145,34.042244
2013-10-08,30.607857,65.027368,34.253572
2013-10-09,30.663492,65.791299,34.069811
2013-10-10,31.303279,66.203687,34.712981
2013-10-11,31.646357,66.6323,34.703794
2013-10-14,31.94307,67.069022,34.832429
2013-10-15,31.98016,67.425975,34.602724
2013-10-16,32.119243,67.754534,34.915122
2013-10-17,32.378866,68.21289,35.420472
2013-10-18,32.415956,68.806458,35.6318
2013-10-21,32.443775,70.492518,35.668554
2013-10-22,32.063611,70.291054,35.916635
2013-10-23,31.303279,70.979267,35.916635
2013-10-24,31.266193,71.91897,35.650177
2013-10-25,33.129923,71.114479,35.861505
2013-10-28,32.981567,71.644495,36.394422
2013-10-29,32.935206,69.85974,36.568996
2013-10-30,32.953751,70.971157,36.403608
2013-10-31,32.83321,70.673691,36.357668
2013-11-01,32.944477,70.312688,36.394422
2013-11-04,33.324641,71.221291,36.302538
2013-11-05,33.973702,71.045519,36.293351
2013-11-06,35.401637,70.844241,36.798701
2013-11-07,34.771121,69.697776,36.596563
2013-11-08,35.030744,70.79528,36.798701
2013-11-11,34.854571,70.589924,36.633313
2013-11-12,34.641309,70.720478,36.642503
2013-11-13,35.383092,70.804802,36.863018
2013-11-14,35.253281,71.828869,36.945712
2013-11-15,35.086379,71.397754,36.954902
2013-11-18,34.492952,70.532799,36.908958
2013-11-19,34.324787,70.657921,36.881395
2013-11-20,34.642436,70.039127,36.807891
2013-11-21,34.941399,70.874157,37.147853
2013-11-22,35.100222,70.691919,37.147853
2013-11-25,35.16562,71.227754,37.092722
2013-11-26,34.894683,72.541495,36.982465
2013-11-27,35.128249,74.249636,37.186019
2013-11-29,35.62341,75.624576,37.186019
2013-12-02,35.922374,74.966351,37.084244
2013-12-03,35.791578,77.01856,37.33406
2013-12-04,36.38016,76.839045,37.352565
2013-12-05,35.501955,77.233439,36.85293
2013-12-06,35.83829,76.161769,37.435838
2013-12-09,36.16528,77.033522,37.380325
2013-12-10,35.604725,76.913841,36.871432
2013-12-11,35.137594,76.344008,37.130506
2013-12-12,34.773232,76.23249,36.279269
2013-12-13,34.278071,75.401541,36.297774
2013-12-16,34.464924,75.81906,36.334785
2013-12-17,34.119248,75.477702,36.17749
2013-12-18,34.175305,74.903787,37.028727
2013-12-19,33.866997,74.045638,36.880686
2013-12-20,34.38084,74.66579,37.047233
2013-12-23,34.212673,77.531276,37.158262
2013-12-24,34.642436,77.202157,37.186019
2013-12-26,34.978767,76.689447,37.463598
2013-12-27,34.83863,76.171291,37.62089
2013-12-30,34.83863,75.41378,38.01875
2013-12-31,34.95074,76.297771,38.222308
2014-01-02,34.717175,75.224743,37.62089
2014-01-03,34.483609,73.572368,37.435838
2014-01-06,33.754886,73.973559,37.260041
2014-01-07,34.016478,73.44453,37.371071
2014-01-08,33.409207,73.909644,36.954705
2014-01-09,33.194327,72.965812,36.760402
2014-01-10,33.670803,72.478938,37.130506
2014-01-13,32.680484,72.858376,36.57535
2014-01-14,33.427892,74.308119,36.723391
2014-01-15,34.343469,75.800016,36.788159
2014-01-16,34.464924,75.377065,36.741897
2014-01-17,33.988452,73.530205,36.344036
2014-01-21,33.792254,74.672588,36.936199
2014-01-22,33.568033,75.004424,36.917697
2014-01-23,33.689488,75.639538,36.307029
2014-01-24,34.390185,74.264598,35.936925
2014-01-27,33.661458,74.867072,35.835147
2014-01-28,33.885682,68.88314,35.964682
2014-01-29,34.250044,68.101152,35.067186
2014-01-30,34.436897,67.969232,35.317002
2014-01-31,35.352473,68.08075,34.993164
2014-02-03,34.081877,68.20723,34.419507
2014-02-04,33.960421,69.194582,34.678577
2014-02-05,33.465264,69.711373,34.798861
2014-02-06,33.801599,70.117699,35.187467
2014-02-07,34.156619,71.098643,35.113448
2014-02-10,34.38084,72.372367,35.687106
2014-02-11,34.726516,73.325947,35.751873
2014-02-12,35.006797,73.320475,35.631589
2014-02-13,35.137594,74.484747,35.761128
2014-02-14,35.146935,74.424556,36.020198
2014-02-18,35.222234,74.698179,34.669326
2014-02-19,35.306949,73.518855,34.326979
2014-02-20,35.532855,72.667881,34.512031
2014-02-21,35.749346,71.860688,34.401001
2014-02-24,35.476377,72.17536,34.697083
2014-02-25,35.335189,71.42426,34.946902
2014-02-26,35.269301,70.779872,35.039426
2014-02-27,35.636395,72.191778,35.224478
2014-02-28,36.059966,71.99613,35.344762
2014-03-03,35.561091,72.20409,35.27074
2014-03-04,36.154091,72.680193,35.446541
2014-03-05,35.871711,72.833426,35.483548
2014-03-06,35.909363,72.613155,35.594582
2014-03-07,35.674046,72.570748,35.6686
2014-03-10,35.598743,72.636412,35.761128
2014-03-11,35.786997,73.343732,35.899914
2014-03-12,36.022314,73.414876,35.876601
2014-03-13,35.664631,72.599477,35.410308
2014-03-14,35.485792,71.784072,35.596822
2014-03-17,35.815234,72.064542,35.690083
2014-03-18,37.227136,72.702083,35.81132
2014-03-19,36.963582,72.682933,35.568846
2014-03-20,37.961327,72.332693,35.857949
2014-03-21,37.801309,72.903197,35.848621
2014-03-24,38.121341,73.767856,35.81132
2014-03-25,37.970738,74.561364,36.016487
2014-03-26,37.453041,73.848572,36.007163
2014-03-27,37.048296,73.531167,36.203005
2014-03-28,37.933086,73.449078,36.324242
2014-03-31,38.582563,73.43266,36.053791
2014-04-01,38.987305,74.104411,35.820645
2014-04-02,38.921417,74.227541,35.74604
2014-04-03,38.601386,73.71313,35.503565
2014-04-04,37.528341,72.75955,35.643455
2014-04-07,37.462453,71.61716,36.016487
2014-04-08,37.481278,71.613061,36.277614
2014-04-09,38.093104,72.55433,36.361547
2014-04-10,37.048296,71.618534,36.268286
2014-04-11,36.907104,71.089071,36.025815
2014-04-14,36.878868,71.372266,36.119072
2014-04-15,37.41539,70.863327,37.471323
2014-04-16,38.027215,71.006982,37.853683
2014-04-17,37.660118,71.818281,37.974921
2014-04-21,37.594229,72.670621,38.002897
2014-04-22,37.641296,72.743132,37.965593
2014-04-23,37.358912,71.792284,37.984245
2014-04-24,37.51893,77.677951,37.956268
2014-04-25,37.565993,78.248455,38.245368
2014-04-28,38.469609,81.278855,38.26402
2014-04-29,38.130752,81.038059,37.835031
2014-04-30,38.027215,80.7316,38.040201
2014-05-01,37.650707,80.921775,38.030874
2014-05-02,37.358912,81.072269,38.189415
2014-05-05,37.114184,82.21875,38.012221
2014-05-06,36.765916,81.322635,37.760426
2014-05-07,37.10477,81.038059,38.152111
2014-05-08,37.31185,80.89361,37.984245
2014-05-09,37.217725,80.556549,38.114806
2014-05-12,37.62247,81.559481,38.068178
2014-05-13,38.314441,81.687428,38.338629
2014-05-14,38.143821,81.702556,38.133459
2014-05-15,37.537157,81.007796,37.788403
2014-05-16,37.755179,82.203339,38.133459
2014-05-19,37.679345,83.177381,37.965593
2014-05-20,37.612991,83.19389,37.844359
2014-05-21,38.248088,83.41401,38.114806
2014-05-22,38.011111,83.54608,37.844359
2014-05-23,38.03007,84.489858,37.844359
2014-05-27,38.096423,86.071991,38.021549
2014-05-28,37.925799,85.849115,37.844359
2014-05-29,38.238611,87.413357,37.918964
2014-05-30,38.807354,87.085929,38.152111
2014-06-02,38.66517,86.48747,38.105482
2014-06-03,38.191216,87.710522,38.124134
2014-06-04,38.219652,88.71208,38.040201
2014-06-05,39.06329,89.060147,38.133459
2014-06-06,39.319225,88.815266,38.226719
2014-06-09,39.120165,90.236426,38.152111
2014-06-10,38.9685,90.766098,38.301324
2014-06-11,38.731523,90.390515,38.105482
2014-06-12,38.46611,88.878549,37.978635
2014-06-13,39.082248,87.905881,37.931655
2014-06-16,39.338184,88.791872,38.20414
2014-06-17,39.508808,88.676313,38.448435
2014-06-18,39.480371,88.772615,39.049782
2014-06-19,39.347661,88.464444,39.265889
2014-06-20,39.508808,87.549563,39.171927
2014-06-23,39.80266,87.472518,39.209512
2014-06-24,39.575161,86.942846,39.322263
2014-06-25,39.840574,87.019891,39.42562
2014-06-26,39.546725,87.539931,39.491391
2014-06-27,40.049115,88.580011,39.641727
2014-06-30,39.527766,89.494892,39.801461
2014-07-01,39.688909,90.063079,39.73569
2014-07-02,39.717348,90.024564,39.73569
2014-07-03,39.622556,90.554229,39.679312
2014-07-07,39.80266,92.42252,39.594748
2014-07-08,39.603597,91.825436,39.406827
2014-07-09,39.499326,91.863958,39.416225
2014-07-10,39.518285,91.526897,39.707499
2014-07-11,39.89745,91.700244,39.435018
2014-07-14,39.944844,92.884773,39.820254
2014-07-15,40.238697,91.796546,39.557163
2014-07-16,41.783788,91.276506,39.575956
2014-07-17,42.210344,89.648973,39.481997
2014-07-18,42.362009,90.939445,39.867233
2014-07-21,42.504197,90.467559,39.839046
2014-07-22,42.494719,91.218726,38.702127
2014-07-23,42.532633,93.597425,38.345082
2014-07-24,42.087119,93.443336,38.495418
2014-07-25,42.181908,94.059678,38.523605
2014-07-28,41.679518,95.359774,38.222933
2014-07-29,41.603683,94.743432,37.912863
2014-07-30,41.309834,94.521938,37.226955
2014-07-31,40.911711,92.066195,36.916889
2014-08-01,40.627339,92.576602,36.916889
2014-08-04,41.110771,92.056562,37.020246
2014-08-05,40.83588,91.603942,36.813533
2014-08-06,40.513591,91.449852,37.508835
2014-08-07,40.978064,91.440176,36.973263
2014-08-08,40.949628,91.691806,37.067225
2014-08-11,40.949628,92.901588,37.179976
2014-08-12,41.252959,92.882235,37.283333
2014-08-13,41.783788,94.11137,37.527627
2014-08-14,41.96389,94.363007,37.753133
2014-08-15,42.456802,94.827566,38.410854
2014-08-18,42.760132,95.969601,38.852463
2014-08-19,43.237046,97.295518,38.767899
2014-08-20,42.87459,97.334231,38.758505
2014-08-21,43.132124,97.343912,38.90884
2014-08-22,43.065356,98.060101,38.636356
2014-08-25,43.08443,98.273024,38.90884
2014-08-26,42.931817,97.643935,39.087363
2014-08-27,42.798282,98.844037,39.087363
2014-08-28,42.807822,98.960179,39.115554
2014-08-29,43.332427,99.202135,39.200118
2014-09-02,43.008125,99.976399,39.124948
2014-09-03,42.884126,95.756678,39.256491
2014-09-04,43.170274,94.963061,39.341056
2014-09-05,43.790264,95.785712,39.312869
2014-09-08,44.324409,95.195338,39.256491
2014-09-09,44.601017,94.837239,39.406827
2014-09-10,44.677325,97.750397,39.622935
2014-09-11,44.829937,98.166562,39.703385
2014-09-12,44.54379,98.389165,39.239626
2014-09-15,44.105029,98.360124,39.277484
2014-09-16,44.601017,97.614902,39.409986
2014-09-17,44.3721,98.311737,39.381594
2014-09-18,44.524713,98.51498,39.551954
2014-09-19,45.325929,97.711683,39.798029
2014-09-22,44.887168,97.808464,39.958926
2014-09-23,44.410254,99.33763,39.646597
2014-09-24,44.906245,98.476266,40.006248
2014-09-25,43.914263,94.721105,39.542488
2014-09-26,44.267178,97.50844,39.939997
2014-09-29,44.295792,96.889032,39.987318
2014-09-30,44.219488,97.50844,40.375361
2014-10-01,43.780727,95.988954,40.451078
2014-10-02,43.647188,96.68579,40.375361
2014-10-03,43.961954,96.4148,40.697152
2014-10-06,43.961954,96.4148,41.265018
2014-10-07,43.427808,95.572789,41.56788
2014-10-08,44.620094,97.556835,42.164142
2014-10-09,43.733033,97.76975,41.520559
2014-10-10,41.997066,97.489087,42.088428
2014-10-13,41.634613,96.598682,41.709849
2014-10-14,41.710918,95.572789,41.302877
2014-10-15,41.224467,94.401721,40.914834
2014-10-16,40.76663,93.162905,40.280718
2014-10-17,41.615536,94.527535,40.58358
2014-10-20,42.04476,96.550295,40.971622
2014-10-21,42.807822,99.173102,38.501399
2014-10-22,42.330908,99.676368,38.444611
2014-10-23,42.941357,101.457171,38.67176
2014-10-24,44.000108,101.834622,38.832654
2014-10-27,43.790264,101.728161,38.577113
2014-10-28,44.343486,103.305714,38.387827
2014-10-29,44.467482,103.886408,38.766403
2014-10-30,43.9238,103.537998,39.182841
2014-10-31,44.782247,104.525177,39.637135
2014-11-03,45.249621,105.880134,39.570884
2014-11-04,45.373619,105.105871,39.580347
2014-11-05,45.65023,105.357507,40.044106
2014-11-06,46.451446,105.658833,40.025177
2014-11-07,46.432369,105.960165,40.053569
2014-11-10,46.632673,105.785201,40.11982
2014-11-11,46.613596,106.630856,40.233393
2014-11-12,46.527751,108.137494,40.422682
2014-11-13,47.31943,109.663568,40.4984
2014-11-14,47.290816,110.98552,40.441612
2014-11-17,47.176354,110.800833,40.621435
2014-11-18,46.782821,112.239429,41.198767
2014-11-19,46.283702,111.461808,41.851817
2014-11-20,46.744426,113.055925,41.880209
2014-11-21,46.053337,113.211452,42.116821
2014-11-24,45.678998,115.311016,41.899139
2014-11-25,45.563818,114.309834,42.05057
2014-11-26,45.832573,115.670667,42.207812
2014-11-28,45.890165,115.602626,42.722426
2014-12-01,46.667637,111.850619,42.455587
2014-12-02,46.514062,111.422927,42.446058
2014-12-03,46.149324,112.686559,41.740846
2014-12-04,46.878804,112.258867,41.454951
2014-12-05,46.475667,111.782578,41.483539
2014-12-08,45.784582,109.255321,41.111875
2014-12-09,45.678998,110.927201,40.06359
2014-12-10,45.016707,108.817906,39.644273
2014-12-11,45.275862,108.497145,39.577564
2014-12-12,45.064699,106.660023,38.986713
2014-12-15,44.79594,105.201989,38.662697
2014-12-16,43.346576,103.763393,38.491159
2014-12-17,43.903288,106.348976,39.596625
2014-12-18,45.61181,109.498326,40.397134
2014-12-19,45.746187,108.652664,39.977821
2014-12-22,46.053337,109.780214,40.359014
2014-12-23,46.504465,109.391403,40.949869
2014-12-24,46.206912,108.876233,40.921276
2014-12-26,45.957354,110.800833,40.940337
2014-12-29,45.544621,110.723077,40.845039
2014-12-30,45.131887,109.371959,40.749738
2014-12-31,44.584776,107.291831,40.235128
